# VP11   2013-02-27_14-13-37
# Elapsed time of measurement: 296 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 19,  14,  1, 1,   17.59,   -4.75,  -19.78,    3.75,   12.00,   -0.30,    0.09,    6.16
 31,  14,  2, 1,   17.60,   -5.24,  -19.74,   -7.66,  -14.31,   -3.04,    0.09,    5.20
 34,  14,  3, 1,   17.21,   -5.77,  -19.76,   -9.49,  -25.80,   -1.35,    0.18,   10.61
 76,  14,  4, 1,   17.76,   -5.54,  -19.58,  -18.59,  -40.96,   -6.29,    0.54,    8.08
 11,  14,  5, 1,   17.37,   -5.39,  -19.53,  -25.27,  -52.66,   -5.79,    0.18,    3.00
 75,  28,  6, 1,   18.01,   -5.13,  -19.85,   14.37,   20.00,    0.48,    0.14,    8.34
 53,  28,  7, 1,   16.83,   -6.07,  -19.45,  -29.52,  -33.31,   -2.86,    0.08,    2.13
 28,  28,  8, 1,   17.24,   -5.67,  -19.58,  -25.18,  -34.80,   -4.74,    0.21,    2.89
 57,  28,  9, 1,   17.01,   -5.86,  -19.43,  -30.61,  -35.96,   -4.43,    0.20,    2.05
 80,  28, 10, 1,   18.00,   -5.42,  -19.85,    4.58,  -12.66,   -1.43,    0.14,    6.85
 67,  56, 11, 1,   17.16,   -5.48,  -19.67,   -7.96,   -3.00,   -0.59,    0.16,    3.06
 17,  56, 12, 1,   17.31,   -5.12,  -19.55,  -19.23,  -13.31,   -4.90,    0.10,    2.08
 41,  56, 13, 1,   17.33,   -5.35,  -19.74,   -0.98,    2.20,    0.36,    0.08,    2.52
 71,  56, 14, 1,   17.24,   -5.61,  -19.61,  -12.84,  -14.96,   -1.99,    0.05,    3.37
 59,  56, 15, 1,   16.92,   -5.73,  -19.54,  -19.64,  -21.66,   -1.80,    0.07,    2.12
 18,   0, 16, 1,   17.21,   -4.97,  -19.60,  -12.91,   -5.70,   -2.91,    0.17,    2.96
 35,   0, 17, 1,   17.68,   -5.48,  -19.59,   -8.27,   -5.70,   -2.63,    0.14,    2.89
 64,  14,  1, 1,   17.11,   -5.49,  -19.76,    2.91,   12.00,    2.23,    0.11,    3.52
 36,  14,  2, 1,   17.38,   -5.43,  -19.68,   -7.50,  -14.31,   -1.54,    0.12,    4.31
 43,  14,  3, 1,   17.20,   -5.59,  -19.56,  -17.68,  -25.80,   -2.85,    0.17,    3.09
 68,  14,  4, 1,   17.27,   -5.44,  -19.63,   -8.39,  -40.96,   -1.25,    0.15,    2.46
 54,  14,  5, 1,   16.98,   -5.67,  -19.57,  -17.39,  -52.66,   -1.64,    0.31,    2.52
 38,  28,  6, 1,   17.42,   -4.98,  -19.82,   16.54,   20.00,    4.25,    0.11,    5.03
 60,  28,  7, 1,   16.96,   -5.81,  -19.45,  -27.57,  -33.31,   -3.60,    0.07,    2.26
 14,  28,  8, 1,   17.20,   -5.36,  -19.47,  -31.96,  -34.80,   -6.83,    0.13,    3.84
 81,  28,  9, 1,   17.79,   -5.54,  -19.44,  -30.85,  -35.96,   -8.89,    0.08,    3.95
 56,  28, 10, 1,   17.07,   -5.44,  -19.69,   -3.67,  -12.66,    0.96,    0.13,    2.08
 79,  56, 11, 1,   17.85,   -5.43,  -19.66,  -12.35,   -3.00,   -5.44,    0.20,    3.57
 25,  56, 12, 1,   17.48,   -5.42,  -19.72,  -11.08,  -13.31,   -3.27,    0.11,    2.31
  7,  56, 13, 1,   17.24,   -5.18,  -19.77,   -4.93,    2.20,   -0.28,    0.11,    3.06
 85,  56, 14, 1,   17.46,   -5.68,  -19.57,  -18.36,  -14.96,   -4.40,    0.06,    3.77
 32,  56, 15, 1,   17.65,   -5.41,  -19.62,  -19.15,  -21.66,   -5.63,    0.06,    3.52
 37,   0, 16, 1,   17.09,   -5.57,  -19.65,   -9.06,   -5.70,   -0.53,    0.09,    5.71
  3,   0, 17, 1,   16.98,   -5.34,  -19.66,  -14.54,   -5.70,   -1.22,    0.04,    3.14
  8,  14,  1, 1,   17.30,   -5.17,  -19.88,    5.28,   12.00,    1.53,    0.07,    4.36
 49,  14,  2, 1,   17.47,   -5.51,  -19.75,   -1.24,  -14.31,   -0.27,    0.16,    3.87
 27,  14,  3, 1,   17.43,   -5.31,  -19.64,  -16.85,  -25.80,   -4.55,    0.10,    3.52
 20,  14,  4, 1,   17.40,   -5.10,  -19.59,  -16.58,  -40.96,   -4.59,    0.16,    2.75
 55,  14,  5, 1,   17.03,   -5.77,  -19.53,  -19.47,  -52.66,   -2.07,    0.36,    1.82
 82,  28,  6, 1,   17.99,   -5.29,  -19.88,   19.25,   20.00,    1.62,    0.21,    3.96
 46,  28,  7, 1,   17.20,   -5.69,  -19.38,  -33.47,  -33.31,   -6.26,    0.06,    4.54
