# VP04   2013-02-21_16-36-59
# Elapsed time of measurement: 273 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 15,  14,  1, 1,   17.79,    0.34,  -21.83,   15.44,   13.00,    0.41,    0.21,    2.89
 51,  14,  2, 1,   17.78,   -0.48,  -21.84,  -19.27,   -1.00,   -3.61,    0.11,    2.94
 10,  14,  3, 1,   17.48,   -0.24,  -21.88,  -10.27,    8.00,   -1.57,    0.14,    3.01
 80,  14,  4, 1,   17.70,   -0.67,  -21.86,  -11.89,    7.00,   -1.95,    0.08,    2.29
 91,  14,  5, 1,   17.73,   -1.04,  -21.85,  -11.30,   22.00,   -2.06,    0.06,    2.30
 54,  14,  6, 1,   18.05,   -0.18,  -21.91,    3.12,   30.00,   -2.05,    0.35,    3.07
 97,  28,  7, 1,   17.79,   -1.21,  -21.92,   -9.60,   -9.00,   -2.19,    0.17,    2.78
 18,  28,  8, 1,   17.55,    0.13,  -21.81,   -6.15,    2.00,   -1.04,    0.11,    2.28
 49,  28,  9, 1,   17.77,   -0.16,  -21.85,   -2.53,   12.00,   -1.39,    0.34,    2.56
 39,  28, 10, 1,   17.45,   -0.27,  -21.67,  -27.45,   -5.00,   -4.28,    0.40,    2.67
 44,  28, 11, 1,   17.59,   -0.32,  -21.71,  -22.82,   12.00,   -3.85,    0.17,    2.46
 20,  28, 12, 1,   17.37,    0.15,  -21.79,  -10.18,   24.00,   -0.83,    0.17,    2.92
 65,  56, 13, 1,   17.80,   -0.22,  -21.90,   -8.94,   -6.00,   -2.12,    0.26,    2.87
 83,  56, 14, 1,   17.78,   -0.45,  -21.85,   -7.46,    1.00,   -1.99,    0.29,    2.11
 11,  56, 15, 1,   17.63,   -0.10,  -21.90,   -6.60,    9.00,   -1.59,    0.19,    2.90
 28,  56, 16, 1,   17.54,    0.13,  -21.81,   -7.52,   15.00,   -1.29,    0.31,    2.49
  6,  56, 17, 1,   17.32,   -0.79,  -21.71,  -31.69,   -4.00,   -3.43,    0.24,    2.37
 45,  56, 18, 1,   17.54,   -0.38,  -21.76,  -24.62,   13.00,   -3.92,    0.24,    2.84
 14,   0, 19, 1,   17.62,   -0.00,  -21.88,   -5.87,   -5.70,   -1.49,    0.26,    2.74
