# VP10   2013-03-01_10-43-25
# Elapsed time of measurement: 174 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 43,  14,  1, 1,   18.80,   -6.07,  -21.81,    6.70,   12.00,   -0.06,    0.15,    2.06
 55,  14,  2, 1,   18.81,   -5.84,  -21.75,    8.95,  -14.31,    1.09,    0.23,    2.21
 62,  14,  3, 1,   18.85,   -5.85,  -21.76,    8.16,  -25.80,    0.55,    0.22,    2.05
 61,  14,  4, 1,   18.74,   -5.93,  -21.72,    3.13,  -40.96,   -0.08,    0.18,    2.18
 74,  14,  5, 1,   18.64,   -6.19,  -21.49,  -13.03,  -52.66,   -3.79,    0.11,    1.28
 85,  28,  6, 1,   18.98,   -5.79,  -21.80,   16.52,   20.00,    2.10,    0.18,    3.01
 53,  28,  7, 1,   18.79,   -6.27,  -21.61,  -14.35,  -33.31,   -4.70,    0.28,    3.01
 46,  28,  8, 1,   18.72,   -6.38,  -21.75,   -5.78,  -34.80,   -2.45,    0.28,    2.00
 80,  28,  9, 1,   18.69,   -6.16,  -21.63,   -5.10,  -35.96,   -1.75,    0.10,    1.25
 47,  28, 10, 1,   18.79,   -6.07,  -21.78,    6.50,  -12.66,   -0.01,    0.18,    2.16
 76,  56, 11, 1,   18.77,   -5.92,  -21.61,   -2.86,   -3.00,   -1.64,    0.15,    1.36
 18,  56, 12, 1,   18.62,   -6.48,  -21.71,  -10.75,  -13.31,   -3.21,    0.07,    2.06
 37,  56, 13, 1,   18.73,   -6.05,  -21.76,    3.03,    2.20,   -0.47,    0.11,    1.90
 25,  56, 14, 1,   18.55,   -6.28,  -21.67,   -8.06,  -14.96,   -2.42,    0.41,    2.03
 15,  56, 15, 1,   18.64,   -6.47,  -21.68,  -13.17,  -21.66,   -3.97,    0.41,    2.09
  2,   0, 16, 1,   18.46,   -6.26,  -21.70,   -6.35,   -5.70,   -1.39,    0.12,    2.02
 56,   0, 17, 1,   18.70,   -6.05,  -21.63,   -6.21,   -5.70,   -2.08,    0.05,    2.02
 10,  14,  1, 1,   18.51,   -5.95,  -21.75,    7.63,   12.00,    1.64,    0.13,    3.04
 44,  14,  2, 1,   18.79,   -6.19,  -21.80,    4.25,  -14.31,   -0.49,    0.24,    2.12
 81,  14,  3, 1,   18.80,   -5.94,  -21.77,    6.35,  -25.80,    0.55,    0.25,    2.54
 66,  14,  4, 1,   18.79,   -5.88,  -21.68,    1.73,  -40.96,   -0.36,    0.26,    1.85
  9,  14,  5, 1,   18.41,   -6.29,  -21.52,  -16.94,  -52.66,   -3.89,    0.11,    2.03
 13,  28,  6, 1,   18.44,   -6.08,  -21.84,   12.38,   20.00,    2.72,    0.12,    1.19
 78,  28,  7, 1,   18.59,   -6.18,  -21.56,  -12.61,  -33.31,   -3.48,    0.14,    1.85
 21,  28,  8, 1,   18.45,   -6.41,  -21.75,   -9.16,  -34.80,   -2.18,    0.42,    1.93
 26,  28,  9, 1,   18.59,   -6.23,  -21.70,   -5.48,  -35.96,   -1.94,    0.10,    2.15
 42,  28, 10, 1,   18.77,   -6.00,  -21.85,    8.27,  -12.66,    0.46,    0.22,    2.06
 33,  56, 11, 1,   18.61,   -6.49,  -21.76,   -4.08,   -3.00,   -1.53,    0.15,    2.10
 71,  56, 12, 1,   18.74,   -6.08,  -21.58,   -7.98,  -13.31,   -2.81,    0.50,    1.32
 45,  56, 13, 1,   18.76,   -6.12,  -21.83,    4.17,    2.20,   -0.38,    0.09,    1.54
  6,  56, 14, 1,   18.46,   -6.20,  -21.60,  -13.50,  -14.96,   -3.33,    0.16,    1.96
 49,  56, 15, 1,   18.76,   -6.33,  -21.72,   -8.18,  -21.66,   -3.12,    0.17,    1.99
 83,   0, 16, 1,   18.79,   -6.10,  -21.65,   -5.44,   -5.70,   -2.36,    0.07,    2.03
 84,   0, 17, 1,   18.78,   -6.15,  -21.65,   -5.93,   -5.70,   -2.41,    0.06,    1.39
 39,  14,  1, 1,   18.74,   -6.04,  -21.79,    3.43,   12.00,   -0.28,    0.09,    2.06
 63,  14,  2, 1,   18.98,   -5.78,  -21.71,   12.57,  -14.31,    1.00,    0.20,    2.02
 17,  14,  3, 1,   18.50,   -6.17,  -21.92,    5.25,  -25.80,    1.11,    0.25,    2.05
 82,  14,  4, 1,   18.82,   -6.02,  -21.66,   -0.11,  -40.96,   -1.26,    0.16,    2.03
 73,  14,  5, 1,   18.61,   -6.25,  -21.52,  -14.40,  -52.66,   -3.91,    0.15,    1.95
 41,  28,  6, 1,   18.82,   -6.05,  -21.79,    8.86,   20.00,    0.41,    0.22,    2.11
 34,  28,  7, 1,   18.54,   -6.58,  -21.63,  -15.33,  -33.31,   -3.81,    0.10,    2.07
 79,  28,  8, 1,   18.68,   -6.06,  -21.57,   -5.98,  -34.80,   -1.97,    0.45,    1.78
 38,  28,  9, 1,   18.74,   -6.31,  -21.73,   -4.82,  -35.96,   -2.21,    0.07,    2.10
 28,  28, 10, 1,   18.75,   -5.99,  -21.78,    9.45,  -12.66,    0.76,    0.19,    3.04
 59,  56, 11, 1,   18.75,   -6.09,  -21.62,   -3.40,   -3.00,   -1.97,    0.21,    2.00
 51,  56, 12, 1,   18.79,   -6.33,  -21.69,   -8.48,  -13.31,   -3.26,    0.08,    2.07
  8,  56, 13, 1,   18.55,   -5.81,  -21.71,    4.60,    2.20,    1.00,    0.04,    1.27
 40,  56, 14, 1,   18.77,   -6.21,  -21.73,   -1.88,  -14.96,   -1.73,    0.26,    2.07
 27,  56, 15, 1,   18.60,   -6.29,  -21.69,   -6.59,  -21.66,   -2.28,    0.48,    2.92
 14,   0, 16, 1,   18.53,   -6.44,  -21.74,   -6.19,   -5.70,   -1.77,    0.06,    2.11
 57,   0, 17, 1,   18.68,   -6.06,  -21.63,   -5.27,   -5.70,   -1.81,    0.11,    1.27
 72,  14,  1, 1,   18.80,   -5.73,  -21.64,    5.82,   12.00,    0.43,    0.24,    2.00
 31,  14,  2, 1,   18.54,   -6.24,  -21.80,    5.60,  -14.31,    0.89,    0.09,    2.20
 65,  14,  3, 1,   18.80,   -5.88,  -21.74,    7.77,  -25.80,    0.83,    0.23,    1.74
 32,  14,  4, 1,   18.55,   -6.42,  -21.81,   -0.33,  -40.96,   -0.58,    0.15,    1.98
  5,  14,  5, 1,   18.46,   -6.30,  -21.60,  -12.48,  -52.66,   -3.12,    0.34,    1.93
 69,  28,  6, 1,   18.88,   -5.70,  -21.68,    9.31,   20.00,    0.98,    0.13,    2.29
 50,  28,  7, 1,   18.76,   -6.42,  -21.67,  -14.32,  -33.31,   -4.53,    0.12,    2.95
  4,  28,  8, 1,   18.38,   -6.30,  -21.69,  -10.48,  -34.80,   -2.10,    0.25,    1.95
 22,  28,  9, 1,   18.53,   -6.36,  -21.68,   -9.11,  -35.96,   -2.48,    0.07,    1.99
 52,  28, 10, 1,   18.90,   -5.85,  -21.94,   14.49,  -12.66,    1.77,    0.18,    2.86
  3,  56, 11, 1,   18.46,   -6.21,  -21.72,   -4.58,   -3.00,   -1.06,    0.12,    1.37
 20,  56, 12, 1,   18.57,   -6.45,  -21.72,   -7.58,  -13.31,   -2.35,    0.12,    1.99
 75,  56, 13, 1,   18.76,   -5.83,  -21.65,    2.59,    2.20,   -0.11,    0.29,    2.08
 67,  56, 14, 1,   18.68,   -6.03,  -21.63,   -4.89,  -14.96,   -1.60,    0.17,    1.90
 68,  56, 15, 1,   18.71,   -5.89,  -21.66,   -1.34,  -21.66,   -0.89,    0.24,    1.96
 35,   0, 16, 1,   18.61,   -6.39,  -21.69,   -8.01,   -5.70,   -2.52,    0.15,    2.00
 29,   0, 17, 1,   18.64,   -6.37,  -21.76,   -4.63,   -5.70,   -1.82,    0.11,    2.07
 12,  14,  1, 1,   18.42,   -6.08,  -21.85,   12.17,   12.00,    2.83,    0.05,    1.24
 36,  14,  2, 1,   18.67,   -6.18,  -21.80,    3.06,  -14.31,   -0.20,    0.28,    1.99
 48,  14,  3, 1,   18.74,   -6.07,  -21.83,    6.44,  -25.80,    0.31,    0.21,    1.94
 64,  14,  4, 1,   18.77,   -5.95,  -21.65,    2.31,  -40.96,   -0.40,    0.19,    1.87
 54,  14,  5, 1,   18.81,   -6.19,  -21.60,   -8.05,  -52.66,   -3.29,    0.25,    1.99
 11,  28,  6, 1,   18.47,   -6.05,  -21.83,   12.88,   20.00,    2.78,    0.15,    2.03
 60,  28,  7, 1,   18.71,   -6.23,  -21.57,  -12.59,  -33.31,   -3.91,    0.15,    2.47
 23,  28,  8, 1,   18.55,   -6.44,  -21.61,   -9.72,  -34.80,   -2.84,    0.19,    2.19
 70,  28,  9, 1,   18.71,   -6.01,  -21.59,   -4.31,  -35.96,   -1.68,    0.13,    1.92
  7,  28, 10, 1,   18.54,   -5.79,  -21.74,    5.49,  -12.66,    1.20,    0.33,    2.11
 24,  56, 11, 1,   18.55,   -6.23,  -21.72,   -5.56,   -3.00,   -1.77,    0.15,    1.95
 77,  56, 12, 1,   18.73,   -6.04,  -21.61,   -4.46,  -13.31,   -1.85,    0.30,    1.31
 30,  56, 13, 1,   18.56,   -6.14,  -21.82,    6.60,    2.20,    1.04,    0.06,    3.07
  1,  56, 14, 1,   18.32,   -6.29,  -21.66,  -10.92,  -14.96,   -1.77,    0.13,    1.95
 19,  56, 15, 1,   18.59,   -6.41,  -21.73,   -7.17,  -21.66,   -2.25,    0.07,    2.25
 16,   0, 16, 1,   18.59,   -6.36,  -21.76,   -6.46,   -5.70,   -2.15,    0.33,    1.88
 58,   0, 17, 1,   18.72,   -6.01,  -21.63,   -5.41,   -5.70,   -2.01,    0.07,    1.19
