# VP08   2013-02-27_12-27-41
# Elapsed time of measurement: 248 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 50,  14,  1, 1,   18.45,   -4.29,  -20.62,   13.11,   12.00,    1.15,    0.05,    4.67
 17,  14,  2, 1,   17.96,   -4.14,  -20.35,    2.40,    4.60,    0.37,    0.16,    1.95
 23,  14,  3, 1,   17.94,   -4.55,  -20.38,   -1.23,    2.25,    0.53,    0.12,    1.89
 35,  14,  4, 1,   18.05,   -4.68,  -20.43,   -1.81,   -5.99,    0.48,    0.34,    3.71
 20,  14,  5, 1,   17.70,   -4.70,  -20.22,   -9.78,  -15.10,   -0.90,    0.13,    1.84
 36,  28,  6, 1,   18.34,   -4.18,  -20.55,    9.67,   20.00,    0.84,    0.11,    2.27
 67,  28,  7, 1,   17.66,   -4.93,  -20.04,  -16.29,  -11.40,   -1.78,    0.06,   15.78
 47,  28,  8, 1,   17.40,   -5.38,  -20.07,  -16.16,  -18.75,    1.15,    0.04,    3.18
  8,  28,  9, 1,   17.56,   -4.83,  -20.22,  -10.75,  -12.99,   -0.96,    0.35,    4.93
 15,  28, 10, 1,   18.28,   -4.24,  -20.50,    5.81,    6.90,    0.05,    0.12,    1.97
 49,  56, 11, 1,   18.24,   -4.64,  -20.46,   -0.37,   -3.00,   -0.88,    0.36,    3.65
 54,  56, 12, 1,   17.97,   -4.64,  -20.30,   -1.83,   -4.40,    0.43,    0.06,    1.92
 68,  56, 13, 1,   18.13,   -3.92,  -20.19,    0.92,    8.25,   -0.35,    0.05,    2.16
 60,  56, 14, 1,   17.78,   -4.91,  -20.20,   -9.49,   -7.99,   -0.10,    0.14,    2.08
 52,  56, 15, 1,   17.63,   -5.06,  -20.20,  -11.65,  -20.10,    0.32,    0.22,    3.40
  3,   0, 16, 1,   17.95,   -4.46,  -20.27,   -5.66,   -5.70,   -0.59,    0.26,    1.71
 85,   0, 17, 1,   17.82,   -4.65,  -20.09,   -9.12,   -5.70,   -0.62,    0.16,    2.00
 13,  14,  1, 1,   18.22,   -4.45,  -20.56,    5.51,   12.00,    0.23,    0.06,    2.36
 27,  14,  2, 1,   18.27,   -4.13,  -20.46,    7.10,    4.60,    1.00,    0.21,    2.38
 48,  14,  3, 1,   18.15,   -4.95,  -20.46,   -1.11,    2.25,   -0.17,    0.08,    1.66
 45,  14,  4, 1,   18.01,   -4.82,  -20.41,   -2.18,   -5.99,    0.33,    0.05,    4.33
  2,  14,  5, 1,   17.73,   -4.68,  -20.13,  -11.93,  -15.10,   -0.88,    0.27,    3.49
 57,  28,  6, 1,   18.63,   -4.46,  -20.68,   12.26,   20.00,   -0.13,    0.12,    1.90
 69,  28,  7, 1,   18.16,   -3.67,  -20.03,   -2.45,  -11.40,   -1.62,    0.25,    4.72
 64,  28,  8, 1,   17.83,   -5.22,  -20.22,  -14.98,  -18.75,   -1.66,    0.06,    4.55
 63,  28,  9, 1,   17.71,   -5.26,  -20.15,  -14.92,  -12.99,   -0.95,    0.20,    3.49
 83,  28, 10, 1,   18.41,   -4.10,  -20.43,    8.46,    6.90,    0.23,    0.59,    1.87
 75,  56, 11, 1,   18.11,   -4.23,  -20.18,   -2.68,   -3.00,   -0.62,    0.15,    2.65
 31,  56, 12, 1,   17.71,   -4.99,  -20.30,   -7.86,   -4.40,    0.71,    0.26,    4.17
  9,  56, 13, 1,   18.03,   -4.21,  -20.46,    4.98,    8.25,    0.46,    0.10,    2.06
 76,  56, 14, 1,   17.71,   -4.62,  -19.93,  -16.27,   -7.99,   -1.86,    0.08,    1.86
 38,  56, 15, 1,   17.77,   -5.23,  -20.29,  -13.53,  -20.10,   -0.36,    0.11,    3.68
 55,   0, 16, 1,   17.85,   -5.15,  -20.29,   -7.52,   -5.70,   -0.10,    0.15,    3.84
 30,   0, 17, 1,   18.07,   -4.51,  -20.41,   -1.31,   -5.70,   -0.08,    0.90,    1.74
 53,  14,  1, 1,   18.35,   -4.22,  -20.54,   10.82,   12.00,    1.30,    0.11,    3.53
 26,  14,  2, 1,   18.22,   -4.07,  -20.48,    7.34,    4.60,    1.39,    0.06,    3.41
 84,  14,  3, 1,   17.98,   -4.59,  -20.30,   -1.59,    2.25,    0.12,    0.29,    1.30
