# VP09   2013-02-25_14-00-31
# Elapsed time of measurement: 1020 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 53,  14,  1, 1,   22.03,   -5.43,  -19.70,   22.86,   13.00,    0.80,    0.24,    6.53
 33,  14,  2, 1,   20.88,   -4.72,  -19.21,   -5.42,   -6.71,    1.85,    0.12,   15.15
 95,  14,  3, 1,   22.70,   -4.64,  -19.47,   -3.20,   -2.31,   -2.49,    0.37,   10.69
 41,  14,  4, 1,   21.61,   -5.27,  -19.35,  -14.67,  -10.70,   -3.08,    0.14,   11.26
 22,  14,  5, 1,   21.00,   -4.71,  -19.11,   -6.17,    1.20,    0.77,    0.34,   12.48
100,  14,  6, 1,   21.71,   -3.95,  -19.57,    2.16,    5.43,    2.66,    0.41,   11.00
 43,  28,  7, 1,   21.51,   -5.24,  -19.58,   -6.31,   -9.00,   -1.56,    0.24,    7.08
 51,  28,  8, 1,   21.23,   -5.64,  -19.56,   -3.27,   -3.71,    1.10,    0.39,    8.98
 38,  28,  9, 1,   21.84,   -5.57,  -19.49,    0.35,    1.69,   -1.55,    0.52,    6.71
  1,  28, 10, 1,   20.79,   -5.28,  -19.11,  -25.37,  -22.70,   -1.97,    0.41,    5.92
 76,  28, 11, 1,   21.79,   -4.85,  -19.33,  -14.37,   -8.80,   -3.56,    0.40,    9.63
 87,  28, 12, 1,   21.11,   -4.22,  -19.48,  -11.07,   -2.57,    0.45,    0.31,   10.95
 20,  56, 13, 1,   21.20,   -4.76,  -19.31,   -5.33,   -6.00,    0.08,    0.30,   10.05
 78,  56, 14, 1,   21.98,   -4.18,  -19.29,   -5.46,   -4.71,   -1.52,    0.47,    7.73
 12,  56, 15, 1,   21.17,   -4.99,  -19.25,   -3.39,   -1.31,    0.94,    0.44,   10.21
 32,  56, 16, 1,   21.05,   -5.02,  -19.21,   -6.79,   -2.70,    0.57,    0.45,   11.64
 49,  56, 17, 1,   21.00,   -5.71,  -19.30,  -27.98,  -24.80,   -2.95,    0.57,   10.55
 19,  56, 18, 1,   20.71,   -4.95,  -18.96,  -23.71,  -13.57,   -2.11,    0.45,    6.59
 29,   0, 19, 1,   21.81,   -4.70,  -19.34,   -1.49,   -5.70,   -1.59,    0.06,   12.97
 70,   0, 20, 1,   21.69,   -4.57,  -19.48,   -1.05,   -5.70,    0.37,    0.07,   16.59
 45,  14,  1, 1,   21.60,   -5.42,  -19.71,   24.10,   13.00,    3.50,    0.30,    8.72
 24,  14,  2, 1,   21.44,   -4.34,  -19.29,   -1.22,   -6.71,    0.34,    0.11,   16.34
 55,  14,  3, 1,   21.83,   -5.07,  -19.55,   -6.15,   -2.31,   -1.86,    0.24,    7.43
 65,  14,  4, 1,   21.09,   -4.82,  -19.39,  -12.18,  -10.70,    0.06,    0.40,    8.54
  4,  14,  5, 1,   21.52,   -4.97,  -19.51,    0.54,    1.20,   -0.01,    0.30,   13.83
 58,  14,  6, 1,   21.28,   -5.03,  -19.61,    4.55,    5.43,    4.45,    0.17,   16.08
 86,  28,  7, 1,   21.72,   -3.94,  -19.31,   -5.30,   -9.00,   -0.87,    0.18,    8.28
 80,  28,  8, 1,   21.52,   -4.11,  -19.43,   -3.35,   -3.71,   -0.38,    0.38,   11.62
 88,  28,  9, 1,   21.76,   -4.26,  -19.53,   -3.09,    1.69,   -0.44,    0.53,    5.02
 93,  28, 10, 1,   22.27,   -4.47,  -19.14,  -31.56,  -22.70,   -5.66,    0.26,    5.50
 36,  28, 11, 1,   21.37,   -5.37,  -19.24,  -14.81,   -8.80,   -1.96,    0.26,    7.99
 47,  28, 12, 1,   20.74,   -5.63,  -19.51,  -12.33,   -2.57,    2.05,    0.38,    6.68
 69,  56, 13, 1,   21.71,   -4.37,  -19.38,   -2.14,   -6.00,   -0.01,    0.19,    9.35
 68,  56, 14, 1,   21.46,   -5.07,  -19.46,   -4.10,   -4.71,    0.79,    0.05,    7.33
  9,  56, 15, 1,   20.27,   -5.45,  -19.45,   -4.30,   -1.31,    4.46,    0.38,    8.53
 13,  56, 16, 1,   21.18,   -4.97,  -19.28,   -6.81,   -2.70,    0.02,    0.39,    9.85
 71,  56, 17, 1,   21.44,   -4.93,  -19.10,  -35.71,  -24.80,   -5.40,    0.05,   10.32
 77,  56, 18, 1,   21.65,   -4.53,  -19.05,  -27.69,  -13.57,   -5.74,    0.36,   10.57
