# VP06   2013-02-22_11-28-34
# Elapsed time of measurement: 411 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 82,  14,  1, 1,   18.09,   -5.25,  -20.51,   -0.94,   13.00,   -4.15,    0.59,    2.78
 73,  14,  2, 1,   20.75,   -5.90,  -20.74,  -19.32,  -12.71,   -0.35,    0.33,    3.84
 47,  14,  3, 1,   18.96,   -5.45,  -20.59,  -10.51,   -7.31,   -3.21,    0.09,    4.04
 21,  14,  4, 1,   21.30,   -6.10,  -20.85,  -20.54,  -16.70,   -1.09,    0.14,    4.92
 19,  14,  5, 1,   21.34,   -5.99,  -20.96,  -15.10,   -5.80,   -1.79,    0.16,    2.69
 43,  14,  6, 1,   19.02,   -5.75,  -20.66,  -13.29,   -6.57,   -3.08,    0.29,    5.28
 87,  28,  7, 1,   19.69,   -5.64,  -20.50,  -16.53,   -9.00,   -0.46,    1.06,    3.81
 64,  28,  8, 1,   18.61,   -7.01,  -20.80,   -9.78,   -4.71,   -0.92,    0.32,    3.07
 74,  28,  9, 1,   18.98,   -6.10,  -20.75,  -10.42,   -1.31,   -0.98,    0.62,    2.37
 46,  28, 10, 1,   21.74,   -5.18,  -20.54,  -24.54,  -27.70,   -4.93,    0.15,    9.92
 77,  28, 11, 1,   20.77,   -5.57,  -20.61,  -17.51,  -16.80,   -3.16,    0.49,    4.76
 35,  28, 12, 1,   22.38,   -5.91,  -20.89,  -17.82,  -12.57,   -4.19,    0.69,    3.88
 76,  56, 13, 1,   20.06,   -6.10,  -20.65,  -13.28,   -6.00,   -2.97,    0.70,    3.46
 53,  56, 14, 1,   19.80,   -6.94,  -20.86,  -14.33,   -6.71,   -1.01,    0.11,    3.01
 50,  56, 15, 1,   18.41,   -6.40,  -20.77,  -10.56,   -4.31,   -0.35,    0.13,    3.01
 11,  56, 16, 1,   19.70,   -5.82,  -20.84,  -11.01,   -6.70,   -1.95,    0.20,    3.86
 44,  56, 17, 1,   23.80,   -4.58,  -20.49,  -34.76,  -30.80,   -5.25,    0.19,    2.94
 23,  56, 18, 1,   22.44,   -5.77,  -20.89,  -23.46,  -22.57,   -2.55,    0.17,    3.68
  7,   0, 19, 1,   20.13,   -6.25,  -21.06,  -11.42,   -5.70,   -0.31,    0.34,    2.78
 34,   0, 20, 1,   19.38,   -6.15,  -20.86,   -3.52,   -5.70,   -3.73,    0.12,    3.94
 79,  14,  1, 1,   16.46,   -5.15,  -20.52,    4.42,   13.00,   -1.92,    0.05,    3.08
 20,  14,  2, 1,   21.65,   -5.91,  -20.97,  -16.53,  -12.71,   -0.97,    0.15,    5.75
