# VP02   2013-02-28_10-19-60
# Elapsed time of measurement: 283 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 63,  14,  1, 1,   18.66,    4.89,  -23.84,    5.92,   12.00,   -0.80,    0.15,    3.87
  5,  14,  2, 1,   18.70,    5.15,  -23.82,   -1.45,    4.60,   -1.58,    0.12,    4.17
 79,  14,  3, 1,   18.59,    4.54,  -23.95,    6.30,    2.25,   -0.83,    0.34,    2.99
 33,  14,  4, 1,   18.36,    5.06,  -23.73,   -9.07,   -5.99,   -2.29,    0.17,    1.71
 60,  14,  5, 1,   17.63,    4.64,  -23.76,  -17.65,  -15.10,   -1.52,    0.09,    4.81
 43,  28,  6, 1,   19.36,    4.98,  -23.82,   24.53,   20.00,    0.50,    0.22,    2.71
 55,  28,  7, 1,   17.70,    4.72,  -23.76,  -17.26,  -11.40,   -1.74,    0.09,    2.63
 22,  28,  8, 1,   17.84,    5.06,  -23.59,  -24.68,  -18.75,   -4.18,    0.13,    2.35
 50,  28,  9, 1,   17.81,    4.68,  -23.76,  -15.46,  -12.99,   -1.72,    0.24,    2.85
 56,  28, 10, 1,   18.38,    4.96,  -23.81,   -1.52,    6.90,   -0.95,    0.11,    3.30
 76,  56, 11, 1,   18.29,    4.75,  -23.87,   -4.09,   -3.00,   -1.39,    0.24,    1.99
 51,  56, 12, 1,   17.93,    4.68,  -23.80,  -13.26,   -4.40,   -1.70,    0.13,    3.82
 41,  56, 13, 1,   18.76,    5.17,  -23.76,    3.19,    8.25,   -0.92,    0.08,    3.39
 59,  56, 14, 1,   17.79,    4.92,  -23.69,  -15.39,   -7.99,   -2.17,    0.16,    4.87
 74,  56, 15, 1,   17.63,    4.56,  -23.73,  -24.55,  -20.10,   -3.09,    0.16,    2.55
 65,   0, 16, 1,   18.12,    4.87,  -23.76,   -9.26,   -5.70,   -1.82,    0.10,    2.80
  4,   0, 17, 1,   18.07,    4.93,  -23.74,  -16.35,   -5.70,   -2.48,    0.08,    2.77
 80,  14,  1, 1,   18.84,    4.57,  -23.91,   11.81,   12.00,   -1.19,    0.18,    2.10
 85,  14,  2, 1,   18.62,    4.95,  -23.81,    1.30,    4.60,   -1.66,    0.19,    2.77
 17,  14,  3, 1,   18.99,    5.37,  -23.76,    5.68,    2.25,   -1.19,    0.12,    2.20
 32,  14,  4, 1,   18.15,    4.89,  -23.74,  -13.66,   -5.99,   -2.42,    0.07,    2.79
 10,  14,  5, 1,   17.74,    4.87,  -23.67,  -25.77,  -15.10,   -3.93,    0.14,    3.15
 12,  28,  6, 1,   19.48,    4.81,  -23.90,   17.32,   20.00,   -1.59,    0.08,    4.15
 38,  28,  7, 1,   18.15,    5.06,  -23.69,  -14.79,  -11.40,   -2.96,    0.14,    3.85
 69,  28,  8, 1,   17.62,    4.70,  -23.70,  -22.84,  -18.75,   -3.08,    0.08,    3.81
 29,  28,  9, 1,   17.81,    4.73,  -23.71,  -23.19,  -12.99,   -3.40,    0.05,    3.23
 44,  28, 10, 1,   18.43,    5.25,  -23.74,   -2.10,    6.90,   -0.77,    0.18,    2.48
 14,  56, 11, 1,   18.20,    4.93,  -23.79,  -13.79,   -3.00,   -2.30,    0.17,    2.13
 58,  56, 12, 1,   18.21,    5.08,  -23.74,   -6.97,   -4.40,   -1.74,    0.19,    2.91
 19,  56, 13, 1,   19.10,    5.35,  -23.77,    8.15,    8.25,   -1.19,    0.12,    2.98
 21,  56, 14, 1,   18.13,    5.24,  -23.66,  -15.70,   -7.99,   -2.82,    0.08,    7.00
 49,  56, 15, 1,   17.65,    4.33,  -23.76,  -24.62,  -20.10,   -3.10,    0.38,    4.73
 75,   0, 16, 1,   18.14,    4.74,  -23.81,   -8.07,   -5.70,   -1.53,    0.16,    2.52
 68,   0, 17, 1,   18.08,    4.96,  -23.75,  -10.40,   -5.70,   -1.77,    0.11,    2.11
