# VP08   2013-02-27_12-17-48
# Elapsed time of measurement: 302 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 66,  14,  1, 1,   18.02,   -3.67,  -20.57,    2.31,   12.00,    2.58,    0.23,    1.36
 63,  14,  2, 1,   18.01,   -4.06,  -20.51,   -4.71,  -14.31,    1.35,    0.60,    1.84
 57,  14,  3, 1,   17.66,   -4.08,  -20.39,   -8.71,  -25.80,    2.05,    0.13,    2.59
  7,  14,  4, 1,   18.51,   -3.60,  -20.66,    5.15,  -40.96,    0.25,    0.28,    2.11
 38,  14,  5, 1,   17.37,   -4.61,  -20.15,  -23.21,  -52.66,   -0.07,    0.25,    3.79
 65,  28,  6, 1,   18.60,   -3.29,  -20.68,   13.60,   20.00,    2.58,    0.05,    1.29
 14,  28,  7, 1,   17.75,   -4.38,  -20.44,  -16.04,  -33.31,   -0.32,    0.06,    3.95
 45,  28,  8, 1,   17.51,   -4.41,  -20.35,  -14.86,  -34.80,    1.33,    0.22,    1.80
 20,  28,  9, 1,   17.65,   -3.93,  -20.48,   -7.37,  -35.96,    1.02,    0.09,    2.28
 53,  28, 10, 1,   18.53,   -3.49,  -20.71,    9.63,  -12.66,    1.79,    0.29,    2.45
 71,  56, 11, 1,   17.93,   -4.12,  -20.45,   -6.27,   -3.00,    1.12,    0.13,    2.54
 30,  56, 12, 1,   17.78,   -4.00,  -20.46,   -7.12,  -13.31,    1.76,    0.05,    1.42
 47,  56, 13, 1,   18.20,   -3.62,  -20.68,    6.25,    2.20,    1.95,    0.13,    2.10
 11,  56, 14, 1,   17.55,   -4.33,  -20.36,  -18.90,  -14.96,   -0.79,    0.07,    5.76
 27,  56, 15, 1,   17.70,   -4.42,  -20.43,  -13.13,  -21.66,    0.85,    0.14,    2.32
 83,   0, 16, 1,   17.85,   -3.90,  -20.33,   -8.03,   -5.70,    0.86,    0.62,    3.52
 26,   0, 17, 1,   17.97,   -4.25,  -20.59,   -5.37,   -5.70,    1.36,    0.30,    4.88
 42,  14,  1, 1,   18.23,   -3.04,  -20.59,    9.39,   12.00,    2.86,    0.13,   10.72
 68,  14,  2, 1,   18.29,   -3.40,  -20.72,    9.16,  -14.31,    2.78,    0.42,    1.86
 50,  14,  3, 1,   18.21,   -3.50,  -20.57,    6.49,  -25.80,    2.16,    0.32,    2.98
 44,  14,  4, 1,   17.60,   -4.69,  -20.42,  -14.71,  -40.96,    1.27,    0.29,    2.97
 75,  14,  5, 1,   17.85,   -4.69,  -20.37,  -16.24,  -52.66,   -0.29,    0.24,    2.54
 64,  28,  6, 1,   18.58,   -3.35,  -20.69,   12.74,   20.00,    2.47,    0.11,    1.75
 60,  28,  7, 1,   17.90,   -4.44,  -20.45,  -12.82,  -33.31,    0.63,    0.25,    4.36
 33,  28,  8, 1,   17.82,   -4.20,  -20.51,  -10.56,  -34.80,    0.09,    0.44,    5.40
 32,  28,  9, 1,   17.73,   -4.01,  -20.45,   -6.82,  -35.96,    1.83,    0.31,    6.93
 78,  28, 10, 1,   18.55,   -3.68,  -20.67,   10.63,  -12.66,    2.01,    0.25,    1.52
 34,  56, 11, 1,   17.87,   -3.76,  -20.42,   -6.54,   -3.00,    0.94,    0.40,    8.11
  3,  56, 12, 1,   17.91,   -4.42,  -20.55,  -11.92,  -13.31,   -0.42,    0.05,    2.39
  5,  56, 13, 1,   18.39,   -3.41,  -20.63,    1.88,    2.20,   -0.06,    0.15,    4.89
 73,  56, 14, 1,   18.08,   -4.29,  -20.53,   -5.16,  -14.96,    0.49,    0.15,    1.67
 31,  56, 15, 1,   17.53,   -4.68,  -20.36,  -17.86,  -21.66,    1.12,    0.09,    2.10
