# VP13   2013-02-22_09-07-47
# Elapsed time of measurement: 333 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 33,  14,  1, 1,   18.42,   -0.58,  -22.04,   10.75,   13.00,   -2.59,    0.17,    3.83
 12,  14,  2, 1,   17.59,   -0.87,  -22.09,  -11.63,   -1.00,   -2.24,    0.12,    3.21
 53,  14,  3, 1,   18.08,   -0.51,  -22.03,   -8.47,    8.00,   -3.87,    0.13,    3.07
 16,  14,  4, 1,   17.48,   -0.68,  -22.04,  -20.32,    7.00,   -3.47,    0.15,    3.42
 71,  14,  5, 1,   17.79,   -1.05,  -22.16,  -13.27,   22.00,   -3.10,    0.27,    5.20
 72,  14,  6, 1,   17.95,   -0.95,  -22.08,   -6.65,   30.00,   -2.93,    0.04,    2.57
  7,  28,  7, 1,   17.52,   -0.88,  -22.11,  -12.40,   -9.00,   -1.85,    0.22,    2.54
 78,  28,  8, 1,   17.51,   -1.08,  -22.09,  -11.48,    2.00,   -0.85,    0.29,    2.53
 51,  28,  9, 1,   18.13,   -0.67,  -22.04,   -6.81,   12.00,   -3.80,    0.07,    2.31
 59,  28, 10, 1,   17.34,   -0.85,  -21.97,  -33.68,   -5.00,   -4.92,    0.10,    3.11
 74,  28, 11, 1,   17.51,   -1.05,  -22.07,  -24.97,   12.00,   -3.24,    0.24,    2.53
 50,  28, 12, 1,   17.69,   -0.81,  -22.06,  -18.37,   24.00,   -3.33,    0.23,    2.89
 28,  56, 13, 1,   18.03,   -0.61,  -22.02,   -8.83,   -6.00,   -4.24,    0.12,    3.74
 76,  56, 14, 1,   17.96,   -0.91,  -22.12,   -8.08,    1.00,   -3.33,    0.27,    1.74
 31,  56, 15, 1,   18.06,   -0.44,  -22.03,   -9.40,    9.00,   -4.61,    0.23,    2.94
 97,  56, 16, 1,   17.82,   -0.68,  -22.15,  -13.28,   15.00,   -2.74,    0.23,    2.46
 82,  56, 17, 1,   17.18,   -0.75,  -21.92,  -39.05,   -4.00,   -5.86,    0.20,    3.70
 84,  56, 18, 1,   17.54,   -0.65,  -21.98,  -28.79,   13.00,   -5.06,    0.20,    4.55
 47,   0, 19, 1,   18.01,   -0.65,  -22.06,   -8.22,   -5.70,   -3.32,    0.09,    4.81
  9,   0, 20, 1,   17.67,   -0.86,  -22.11,   -9.37,   -5.70,   -2.29,    0.11,    2.94
 92,  14,  1, 1,   18.58,   -0.60,  -22.58,    9.16,   13.00,   -2.40,    0.29,    3.59
 13,  14,  2, 1,   17.70,   -0.76,  -22.06,   -8.56,   -1.00,   -2.45,    0.10,    2.13
 63,  14,  3, 1,   17.89,   -0.60,  -22.02,   -9.15,    8.00,   -2.90,    0.22,    1.82
 10,  14,  4, 1,   17.45,   -0.96,  -22.08,  -20.56,    7.00,   -2.96,    0.22,    2.94
  3,  14,  5, 1,   17.63,   -1.01,  -22.09,   -8.26,   22.00,   -2.03,    0.32,    2.55
 39,  14,  6, 1,   17.88,   -0.79,  -22.09,   -5.39,   30.00,   -1.98,    0.10,    8.25
 93,  28,  7, 1,   17.84,   -0.46,  -22.10,  -12.85,   -9.00,   -2.71,    0.17,    5.03
 83,  28,  8, 1,   18.07,   -0.59,  -22.04,   -8.24,    2.00,   -4.09,    0.13,    3.23
 21,  28,  9, 1,   18.01,   -0.47,  -22.05,   -8.85,   12.00,   -4.35,    0.21,    3.00
 20,  28, 10, 1,   17.38,   -0.38,  -21.91,  -32.54,   -5.00,   -6.35,    0.22,    3.53
 67,  28, 11, 1,   17.48,   -1.02,  -22.09,  -24.65,   12.00,   -3.00,    0.14,    2.57
 66,  28, 12, 1,   17.59,   -1.12,  -22.11,  -15.62,   24.00,   -2.08,    0.22,    3.27
 95,  56, 13, 1,   17.87,   -1.02,  -22.21,   -8.49,   -6.00,   -2.11,    0.05,    8.34
 75,  56, 14, 1,   17.87,   -0.88,  -22.16,  -12.32,    1.00,   -3.33,    0.10,    2.08
 34,  56, 15, 1,   17.76,   -0.47,  -22.05,   -9.98,    9.00,   -2.52,    0.16,    2.89
 37,  56, 16, 1,   17.76,   -0.44,  -21.97,  -14.14,   15.00,   -3.60,    0.16,    3.82
 43,  56, 17, 1,   17.20,   -0.46,  -21.90,  -39.29,   -4.00,   -6.78,    0.08,    6.23
 18,  56, 18, 1,   17.49,   -0.50,  -21.95,  -26.01,   13.00,   -5.22,    0.20,    3.54
 55,   0, 19, 1,   17.99,   -0.71,  -22.08,   -7.37,   -5.70,   -3.21,    0.10,    2.30
 25,   0, 20, 1,   17.86,   -0.55,  -22.05,   -7.67,   -5.70,   -3.15,    0.04,    2.79
 65,  14,  1, 1,   18.11,   -0.84,  -22.09,    8.61,   13.00,   -1.62,    0.26,    2.95
 89,  14,  2, 1,   18.00,   -0.11,  -21.86,   -9.77,   -1.00,   -4.16,    0.13,    2.72
 80,  14,  3, 1,   17.46,   -0.88,  -22.06,  -12.87,    8.00,   -1.15,    0.12,    2.63
 58,  14,  4, 1,   17.44,   -0.83,  -22.04,  -21.14,    7.00,   -2.54,    0.17,    2.28
 17,  14,  5, 1,   17.86,   -0.61,  -22.01,   -9.96,   22.00,   -3.72,    0.16,    3.05
 62,  14,  6, 1,   18.07,   -0.66,  -22.06,   -3.98,   30.00,   -3.08,    0.18,    3.17
 64,  28,  7, 1,   17.63,   -0.84,  -22.08,   -9.94,   -9.00,   -1.60,    0.19,    4.50
 35,  28,  8, 1,   17.97,   -0.47,  -22.02,   -4.99,    2.00,   -2.85,    0.05,    2.32
 91,  28,  9, 1,   17.92,   -0.25,  -21.96,   -8.02,   12.00,   -3.38,    0.26,    4.11
 41,  28, 10, 1,   17.13,   -0.76,  -21.91,  -33.15,   -5.00,   -3.94,    0.40,    2.70
  4,  28, 11, 1,   17.37,   -1.07,  -22.07,  -24.00,   12.00,   -2.97,    0.19,    2.46
  2,  28, 12, 1,   17.38,   -1.17,  -22.10,  -17.83,   24.00,   -1.96,    0.16,    2.96
 85,  56, 13, 1,   18.22,   -0.69,  -22.07,   -7.82,   -6.00,   -4.51,    0.16,    3.76
 45,  56, 14, 1,   17.92,   -0.65,  -22.08,   -8.30,    1.00,   -2.92,    0.24,    2.65
 15,  56, 15, 1,   17.78,   -0.56,  -22.04,   -9.53,    9.00,   -3.15,    0.62,    2.35
 69,  56, 16, 1,   17.72,   -0.98,  -22.10,  -14.23,   15.00,   -2.58,    0.13,    2.19
 46,  56, 17, 1,   17.39,   -0.55,  -21.91,  -37.92,   -4.00,   -6.60,    0.10,    3.44
 29,  56, 18, 1,   17.53,   -0.54,  -21.97,  -26.81,   13.00,   -5.02,    0.20,    2.93
100,   0, 19, 1,   18.21,   -0.45,  -22.12,   -7.87,   -5.70,   -3.61,    0.10,    3.15
 79,   0, 20, 1,   17.56,   -0.93,  -22.09,   -8.49,   -5.70,   -0.97,    0.03,    2.24
 56,  14,  1, 1,   18.05,   -1.03,  -22.13,   10.81,   13.00,   -1.26,    0.05,    3.29
 49,  14,  2, 1,   17.91,   -0.88,  -22.12,   -8.33,   -1.00,   -2.93,    0.15,    2.82
 57,  14,  3, 1,   17.57,   -0.81,  -22.09,  -10.08,    8.00,   -1.38,    0.10,    3.38
  5,  14,  4, 1,   17.52,   -1.03,  -22.11,  -14.06,    7.00,   -2.50,    0.18,    2.94
 88,  14,  5, 1,   17.70,   -0.14,  -21.90,  -13.95,   22.00,   -3.40,    0.09,    6.21
 77,  14,  6, 1,   17.68,   -0.94,  -22.12,   -5.97,   30.00,   -1.15,    0.70,   10.91
 44,  28,  7, 1,   17.95,   -0.66,  -22.04,   -9.65,   -9.00,   -3.22,    0.41,    4.52
 70,  28,  8, 1,   17.94,   -0.93,  -22.10,   -8.63,    2.00,   -3.08,    0.15,    2.10
 19,  28,  9, 1,   17.98,   -0.51,  -22.01,   -8.08,   12.00,   -3.97,    0.08,    4.26
 52,  28, 10, 1,   17.41,   -0.48,  -21.90,  -35.06,   -5.00,   -6.32,    0.15,    3.82
 30,  28, 11, 1,   17.76,   -0.41,  -22.01,  -19.69,   12.00,   -4.91,    0.29,    2.99
  8,  28, 12, 1,   17.42,   -0.92,  -22.13,  -17.70,   24.00,   -2.37,    0.18,    2.46
 90,  56, 13, 1,   18.01,   -0.20,  -21.91,   -6.65,   -6.00,   -3.58,    0.20,    2.74
 68,  56, 14, 1,   17.88,   -1.06,  -22.10,  -10.24,    1.00,   -2.88,    0.25,    2.71
 38,  56, 15, 1,   17.84,   -0.33,  -21.98,  -11.72,    9.00,   -3.65,    0.06,    2.27
 96,  56, 16, 1,   17.67,   -0.87,  -22.17,  -15.18,   15.00,   -2.09,    0.20,    2.84
 99,  56, 17, 1,   17.41,   -0.59,  -22.02,  -36.76,   -4.00,   -5.22,    0.09,    3.53
 22,  56, 18, 1,   17.55,   -0.49,  -21.95,  -28.46,   13.00,   -5.73,    0.10,    2.99
  6,   0, 19, 1,   17.63,   -0.92,  -22.11,   -7.09,   -5.70,   -1.73,    0.06,    3.44
 36,   0, 20, 1,   17.73,   -0.48,  -22.01,  -10.01,   -5.70,   -2.39,    0.02,    3.30
 81,  14,  1, 1,   17.90,   -0.93,  -22.07,    9.40,   13.00,   -0.88,    0.17,    3.79
 24,  14,  2, 1,   17.77,   -0.48,  -21.98,  -12.26,   -1.00,   -3.44,    0.20,    3.68
 11,  14,  3, 1,   17.63,   -0.83,  -22.10,  -10.02,    8.00,   -2.35,    0.13,    2.91
 32,  14,  4, 1,   17.76,   -0.46,  -21.99,  -20.06,    7.00,   -4.81,    0.21,    2.85
 26,  14,  5, 1,   17.72,   -0.50,  -22.03,  -12.28,   22.00,   -3.21,    0.07,    2.33
 94,  14,  6, 1,   18.04,   -0.26,  -22.11,   -5.73,   30.00,   -2.56,    0.11,    2.95
 73,  28,  7, 1,   17.68,   -0.93,  -22.12,  -12.36,   -9.00,   -2.28,    0.33,    1.95
 98,  28,  8, 1,   18.18,   -0.60,  -22.12,   -8.02,    2.00,   -3.80,    0.20,    2.44
 86,  28,  9, 1,   17.83,   -0.67,  -22.07,   -8.20,   12.00,   -2.61,    0.21,    5.07
 61,  28, 10, 1,   17.24,   -0.71,  -21.97,  -32.48,   -5.00,   -4.50,    0.18,    3.10
 48,  28, 11, 1,   17.81,   -0.64,  -22.04,  -23.83,   12.00,   -5.41,    0.18,    3.05
 14,  28, 12, 1,   17.55,   -0.83,  -22.04,  -19.01,   24.00,   -3.43,    0.08,    3.63
 40,  56, 13, 1,   17.81,   -0.62,  -22.05,   -9.81,   -6.00,   -2.58,    0.14,    2.09
 60,  56, 14, 1,   17.97,   -0.83,  -22.09,   -8.34,    1.00,   -3.57,    0.23,    2.68
 23,  56, 15, 1,   17.98,   -0.51,  -22.00,  -10.88,    9.00,   -4.48,    0.21,    2.94
 54,  56, 16, 1,   17.86,   -0.59,  -22.04,  -11.93,   15.00,   -3.27,    0.04,    2.22
 42,  56, 17, 1,   17.15,   -0.74,  -21.92,  -37.09,   -4.00,   -5.20,    0.11,    2.17
 27,  56, 18, 1,   17.47,   -0.42,  -21.91,  -29.55,   13.00,   -5.62,    0.03,    3.35
 87,   0, 19, 1,   17.71,   -0.85,  -22.08,  -11.30,   -5.70,   -2.26,    0.06,    3.76
  1,   0, 20, 1,   17.25,   -1.22,  -22.14,  -11.10,   -5.70,   -0.50,    0.04,    3.02
