# VP10   2013-03-01_10-15-40
# Elapsed time of measurement: 215 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 84,  14,  1, 1,   19.19,   -4.19,  -21.89,   13.43,   19.00,    2.10,    0.07,    2.24
 47,  14,  2, 1,   19.29,   -3.70,  -21.79,   17.63,   15.00,    2.50,    0.22,    2.09
 34,  14,  3, 1,   18.57,   -4.70,  -21.75,   -9.76,    1.00,   -1.86,    0.22,    2.02
 32,  14,  4, 1,   18.76,   -4.48,  -21.85,   -2.57,   -7.00,   -0.87,    0.27,    2.00
 76,  14,  5, 1,   18.71,   -5.21,  -21.61,  -26.33,   -9.00,   -5.78,    0.14,    2.83
  2,  28,  6, 1,   18.54,   -5.11,  -22.05,    0.03,    0.00,    0.16,    0.18,    1.99
 63,  28,  7, 1,   18.96,   -4.15,  -21.75,    0.87,    5.00,   -0.36,    0.17,    2.08
 61,  28,  8, 1,   18.81,   -4.38,  -21.80,   -2.69,    5.00,   -0.69,    0.12,    2.52
 55,  28,  9, 1,   18.62,   -4.65,  -21.64,  -11.09,   -9.00,   -2.25,    0.10,    2.07
 41,  28, 10, 1,   18.90,   -4.21,  -21.81,    1.68,   -8.00,   -0.14,    0.16,    1.85
 29,  56, 11, 1,   18.69,   -5.15,  -21.84,  -15.66,  -11.00,   -3.67,    0.61,    3.19
 11,  56, 12, 1,   18.69,   -5.40,  -21.87,  -22.98,  -20.00,   -5.52,    0.58,    3.15
 82,  56, 13, 1,   18.85,   -4.89,  -21.65,  -20.10,  -16.00,   -5.14,    0.13,    2.13
 69,  56, 14, 1,   19.05,   -3.97,  -21.80,   10.41,   16.00,    2.10,    0.10,    1.99
 75,  56, 15, 1,   18.96,   -4.21,  -21.81,    6.78,    5.00,    1.35,    0.08,    2.17
 65,   0, 16, 1,   18.82,   -4.48,  -21.71,   -8.58,   -5.70,   -2.14,    0.06,    2.22
 28,   0, 17, 1,   18.70,   -5.04,  -21.88,   -9.60,   -5.70,   -2.25,    0.06,    3.25
 30,  14,  1, 1,   18.83,   -4.42,  -21.97,   13.90,   19.00,    2.56,    0.07,    3.40
  6,  14,  2, 1,   18.80,   -4.46,  -21.99,   11.63,   15.00,    1.64,    0.07,    3.21
 72,  14,  3, 1,   18.83,   -4.58,  -21.76,   -6.12,    1.00,   -1.43,    0.22,    2.34
 53,  14,  4, 1,   18.78,   -4.03,  -21.71,    0.08,   -7.00,    0.19,    0.11,    2.12
 54,  14,  5, 1,   18.51,   -4.87,  -21.60,  -17.82,   -9.00,   -3.27,    0.13,    2.89
 64,  28,  6, 1,   18.89,   -4.31,  -21.74,   -3.05,    0.00,   -1.02,    0.08,    2.04
 50,  28,  7, 1,   18.86,   -4.31,  -21.77,    0.20,    5.00,    0.04,    0.07,    2.10
 44,  28,  8, 1,   18.77,   -4.29,  -21.77,    0.60,    5.00,    0.11,    0.04,    2.12
 16,  28,  9, 1,   18.56,   -5.00,  -21.85,   -7.96,   -9.00,   -1.67,    0.06,    2.44
 78,  28, 10, 1,   18.96,   -4.34,  -21.76,   -1.69,   -8.00,   -0.91,    0.10,    1.99
 15,  56, 11, 1,   18.51,   -5.13,  -21.85,  -12.43,  -11.00,   -2.43,    0.06,    2.20
 21,  56, 12, 1,   18.44,   -5.24,  -21.76,  -19.37,  -20.00,   -3.52,    0.19,    2.78
 35,  56, 13, 1,   18.65,   -5.11,  -21.81,  -15.97,  -16.00,   -3.49,    0.74,    2.28
 49,  56, 14, 1,   18.99,   -3.95,  -21.84,   14.12,   16.00,    2.92,    0.40,    2.13
 81,  56, 15, 1,   19.06,   -4.07,  -21.77,    6.24,    5.00,    0.95,    0.14,    2.12
 57,   0, 16, 1,   18.72,   -4.61,  -21.73,   -7.72,   -5.70,   -1.47,    0.10,    1.87
 42,   0, 17, 1,   18.72,   -4.55,  -21.75,   -7.20,   -5.70,   -1.63,    0.16,    1.99
 68,  14,  1, 1,   19.17,   -3.74,  -21.78,   14.99,   19.00,    2.89,    0.16,    1.95
 66,  14,  2, 1,   19.45,   -3.59,  -21.74,   18.80,   15.00,    2.83,    0.23,    2.06
  3,  14,  3, 1,   18.57,   -5.08,  -21.96,   -5.13,    1.00,   -0.92,    0.13,    4.04
  7,  14,  4, 1,   18.70,   -4.65,  -21.97,    2.81,   -7.00,    0.15,    0.13,    3.03
 43,  14,  5, 1,   18.43,   -5.05,  -21.64,  -21.68,   -9.00,   -3.95,    0.33,    2.03
 31,  28,  6, 1,   18.73,   -4.65,  -21.86,   -3.55,    0.00,   -0.85,    0.05,    2.18
 23,  28,  7, 1,   18.57,   -4.76,  -21.90,   -0.67,    5.00,    0.03,    0.13,    2.15
 19,  28,  8, 1,   18.72,   -4.62,  -21.94,    3.44,    5.00,    0.40,    0.14,    2.95
 45,  28,  9, 1,   18.59,   -4.74,  -21.70,  -11.32,   -9.00,   -2.23,    0.11,    2.09
  5,  28, 10, 1,   18.61,   -5.03,  -21.97,   -2.16,   -8.00,   -0.54,    0.09,    3.20
 24,  56, 11, 1,   18.39,   -5.05,  -21.79,  -13.09,  -11.00,   -1.83,    0.13,    2.17
 74,  56, 12, 1,   18.67,   -5.04,  -21.70,  -21.81,  -20.00,   -4.69,    0.10,    1.94
 14,  56, 13, 1,   18.54,   -5.21,  -21.82,  -15.18,  -16.00,   -3.09,    0.11,    3.09
 67,  56, 14, 1,   19.13,   -3.77,  -21.76,   11.14,   16.00,    2.16,    0.15,    1.88
 39,  56, 15, 1,   18.77,   -4.20,  -21.84,    4.71,    5.00,    1.23,    0.07,    2.13
 52,   0, 16, 1,   18.64,   -4.63,  -21.67,   -9.96,   -5.70,   -1.66,    0.12,    2.05
 22,   0, 17, 1,   18.51,   -5.06,  -21.85,   -9.70,   -5.70,   -1.73,    0.22,    2.29
  8,  14,  1, 1,   18.76,   -4.48,  -21.98,   12.70,   19.00,    2.12,    0.07,    2.18
  9,  14,  2, 1,   18.81,   -4.22,  -21.96,   16.85,   15.00,    2.95,    0.09,    2.99
 58,  14,  3, 1,   18.58,   -4.66,  -21.68,  -12.81,    1.00,   -2.16,    0.09,    5.00
 46,  14,  4, 1,   18.81,   -4.37,  -21.77,   -2.80,   -7.00,   -1.15,    0.09,    2.13
 12,  14,  5, 1,   18.65,   -5.36,  -21.86,  -20.30,   -9.00,   -4.67,    0.11,    2.02
 20,  28,  6, 1,   18.67,   -4.77,  -21.91,   -1.82,    0.00,   -0.57,    0.10,    2.24
  4,  28,  7, 1,   18.58,   -5.09,  -22.02,   -0.84,    5.00,   -0.12,    0.06,    2.19
 79,  28,  8, 1,   18.97,   -4.25,  -21.74,    0.37,    5.00,   -0.40,    0.14,    1.98
 62,  28,  9, 1,   18.73,   -4.58,  -21.73,   -9.09,   -9.00,   -1.88,    0.10,    2.04
 40,  28, 10, 1,   18.91,   -4.27,  -21.80,    2.63,   -8.00,    0.11,    0.13,    5.11
 70,  56, 11, 1,   18.81,   -4.80,  -21.72,  -12.83,  -11.00,   -3.06,    0.12,    2.35
 60,  56, 12, 1,   18.62,   -4.83,  -21.65,  -17.38,  -20.00,   -3.66,    0.37,    2.12
 83,  56, 13, 1,   18.85,   -4.97,  -21.71,  -18.86,  -16.00,   -4.61,    0.10,    1.75
 18,  56, 14, 1,   18.74,   -4.50,  -21.99,   14.47,   16.00,    2.52,    0.36,    3.08
 26,  56, 15, 1,   18.51,   -4.76,  -21.95,    4.38,    5.00,    1.71,    0.09,    3.01
 56,   0, 16, 1,   18.72,   -4.42,  -21.73,   -4.85,   -5.70,   -1.00,    0.14,    1.90
 48,   0, 17, 1,   18.74,   -4.58,  -21.78,   -7.31,   -5.70,   -1.67,    0.15,    2.22
