# VP12   2013-03-01_11-32-09
# Elapsed time of measurement: 386 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 44,  14,  1, 1,   19.40,   -4.04,  -21.26,   14.77,   12.00,    1.96,    0.31,    3.44
 60,  14,  2, 1,   20.02,   -3.62,  -21.07,    4.32,    9.00,   -3.04,    0.28,    6.53
  8,  14,  3, 1,   19.10,   -4.27,  -21.43,    6.41,   15.00,    0.38,    0.22,    3.77
 27,  14,  4, 1,   19.43,   -4.37,  -21.32,   -6.23,    9.00,   -2.91,    0.18,    2.19
  3,  14,  5, 1,   19.18,   -4.12,  -21.34,  -18.68,    4.00,   -4.39,    0.05,    4.23
 63,  28,  6, 1,   19.96,   -3.94,  -21.16,   22.30,   20.00,    1.41,    0.15,    3.20
 23,  28,  7, 1,   19.54,   -4.15,  -21.11,  -18.94,  -15.00,   -6.37,    0.34,    2.34
  1,  28,  8, 1,   19.00,   -4.07,  -21.32,  -23.30,   -9.00,   -4.09,    0.35,    3.08
 15,  28,  9, 1,   19.38,   -3.89,  -21.19,  -15.75,    1.00,   -5.61,    0.21,    4.25
 66,  28, 10, 1,   19.86,   -3.62,  -21.01,    4.02,   25.00,   -2.53,    0.24,    6.04
 14,  56, 11, 1,   19.37,   -3.97,  -21.27,   -1.82,   -3.00,   -1.96,    0.17,    2.18
 33,  56, 12, 1,   19.53,   -4.32,  -21.24,  -10.76,   -8.00,   -4.32,    0.31,    2.87
 41,  56, 13, 1,   19.52,   -4.22,  -21.27,    9.87,   18.00,   -0.06,    0.26,    1.85
 26,  56, 14, 1,   19.44,   -4.41,  -21.32,   -5.84,    7.00,   -2.91,    0.25,    2.87
 65,  56, 15, 1,   19.65,   -3.98,  -20.92,  -22.71,    0.00,   -8.66,    0.08,    5.36
 53,   0, 16, 1,   19.71,   -3.71,  -21.06,   -4.57,   -5.70,   -4.09,    0.05,    5.09
 70,   0, 17, 1,   19.69,   -3.75,  -20.95,   -7.08,   -5.70,   -4.84,    0.09,    3.26
 16,  14,  1, 1,   19.29,   -3.98,  -21.27,   18.09,   12.00,    2.58,    0.33,    4.11
