# VP04   2013-02-22_16-02-16
# Elapsed time of measurement: 154 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 30,  14,  1, 1,   19.03,   -2.29,  -21.22,   11.44,   12.00,   -1.06,    0.39,    1.89
  5,  14,  2, 1,   18.75,   -2.66,  -21.16,   -3.44,    9.00,   -1.49,    0.27,    1.91
 13,  14,  3, 1,   18.65,   -2.03,  -21.06,   -3.43,   15.00,   -0.25,    0.30,    1.74
 82,  14,  4, 1,   18.66,   -3.09,  -21.05,  -11.85,    9.00,   -1.61,    0.28,    1.73
 19,  14,  5, 1,   18.29,   -2.80,  -20.86,  -22.98,    4.00,   -1.40,    0.08,    1.88
 65,  28,  6, 1,   18.99,   -2.31,  -21.21,   16.39,   20.00,    0.36,    0.45,    2.10
 45,  28,  7, 1,   18.28,   -3.34,  -20.94,  -22.86,  -15.00,   -0.72,    0.23,    1.74
 79,  28,  8, 1,   18.25,   -3.25,  -20.96,  -19.67,   -9.00,   -0.09,    0.26,    1.62
 31,  28,  9, 1,   18.47,   -2.85,  -20.95,  -20.63,    1.00,   -1.95,    0.41,    1.97
 56,  28, 10, 1,   18.61,   -2.53,  -21.08,   -4.23,   25.00,   -0.23,    0.20,    1.82
 55,  56, 11, 1,   18.87,   -2.42,  -21.13,    0.40,   -3.00,   -1.18,    0.57,    1.71
 41,  56, 12, 1,   18.19,   -3.28,  -21.03,  -16.96,   -8.00,    0.39,    0.26,    1.96
 59,  56, 13, 1,   19.04,   -2.17,  -21.10,    3.69,   18.00,   -1.43,    0.27,    1.82
 50,  56, 14, 1,   18.42,   -2.94,  -21.06,  -11.46,    7.00,   -0.15,    0.26,    1.94
 29,  56, 15, 1,   18.35,   -2.97,  -20.87,  -25.48,    0.00,   -2.07,    0.30,    1.79
 67,   0, 16, 1,   18.62,   -2.80,  -21.08,   -7.13,   -5.70,   -0.61,    0.43,    1.60
 46,   0, 17, 1,   18.53,   -2.94,  -21.11,   -8.36,   -5.70,   -0.53,    0.09,    2.63
 36,  14,  1, 1,   18.90,   -2.12,  -21.24,   11.19,   12.00,    0.07,    0.23,    2.10
 85,  14,  2, 1,   18.95,   -2.67,  -21.16,    3.48,    9.00,   -1.18,    0.58,    1.54
 72,  14,  3, 1,   18.79,   -2.75,  -21.17,    3.66,   15.00,   -0.24,    0.53,    1.39
 84,  14,  4, 1,   18.64,   -3.08,  -21.02,  -11.94,    9.00,   -1.23,    0.35,    1.60
 69,  14,  5, 1,   18.48,   -3.03,  -20.97,  -15.89,    4.00,   -1.06,    0.49,    1.24
 33,  28,  6, 1,   18.99,   -2.38,  -21.27,   13.30,   20.00,   -0.65,    0.21,    2.04
  3,  28,  7, 1,   18.44,   -2.92,  -20.94,  -17.71,  -15.00,   -1.24,    0.27,    1.90
 11,  28,  8, 1,   18.28,   -2.65,  -20.91,  -18.52,   -9.00,   -0.80,    0.28,    1.46
 75,  28,  9, 1,   18.51,   -3.10,  -20.99,  -19.68,    1.00,   -1.56,    0.17,    1.56
 53,  28, 10, 1,   18.73,   -2.57,  -21.11,   -1.13,   25.00,   -0.76,    0.22,    1.63
 58,  56, 11, 1,   18.41,   -2.55,  -21.03,   -7.42,   -3.00,    0.36,    0.19,    1.78
 23,  56, 12, 1,   18.41,   -2.77,  -20.87,  -21.54,   -8.00,   -1.67,    0.17,    1.90
 49,  56, 13, 1,   18.82,   -2.69,  -21.14,    3.72,   18.00,   -0.95,    0.27,    1.59
  8,  56, 14, 1,   18.49,   -2.50,  -21.02,  -12.62,    7.00,   -0.97,    0.09,    1.58
 32,  56, 15, 1,   18.47,   -2.95,  -20.98,  -18.40,    0.00,   -1.57,    0.28,    1.50
 71,   0, 16, 1,   18.58,   -2.89,  -21.04,   -9.49,   -5.70,   -0.45,    0.77,    1.15
