# VP11   2013-02-26_17-09-31
# Elapsed time of measurement: 250 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 60,  14,  1, 1,   17.74,   -4.63,  -20.81,   18.45,   19.00,    3.80,    0.18,    2.21
  9,  14,  2, 1,   18.08,   -4.49,  -20.86,   18.47,    5.87,    2.23,    0.20,    2.73
 75,  14,  3, 1,   17.85,   -5.13,  -20.82,   -5.75,  -13.95,   -1.27,    0.13,    1.95
 46,  14,  4, 1,   17.52,   -5.11,  -20.59,  -15.82,  -10.20,   -2.73,    0.12,    2.45
 27,  14,  5, 1,   17.76,   -5.19,  -20.52,  -24.92,  -26.75,   -5.71,    0.10,    2.28
 77,  28,  6, 1,   18.06,   -4.36,  -20.85,   11.61,    0.00,    1.50,    0.26,    5.81
 55,  28,  7, 1,   17.56,   -5.03,  -20.83,    2.35,   -1.13,    1.74,    0.18,    2.02
 16,  28,  8, 1,   17.91,   -5.04,  -20.85,   -3.50,   -5.95,   -1.23,    0.11,    3.36
 68,  28,  9, 1,   17.42,   -5.40,  -20.63,  -13.65,  -24.20,   -1.91,    0.09,    2.20
 13,  28, 10, 1,   17.76,   -5.16,  -20.66,  -17.55,  -20.75,   -4.03,    0.21,    3.06
 83,  56, 11, 1,   17.60,   -4.83,  -20.81,   -5.05,  -11.00,   -0.78,    0.24,    2.84
 45,  56, 12, 1,   17.67,   -5.13,  -20.46,  -25.36,  -25.13,   -5.88,    0.21,    2.32
 69,  56, 13, 1,   17.58,   -5.46,  -20.55,  -20.40,  -25.95,   -4.19,    0.18,    1.95
 25,  56, 14, 1,   18.04,   -4.77,  -20.90,    6.88,    7.80,    0.43,    0.22,    2.98
 73,  56, 15, 1,   17.79,   -5.12,  -20.85,   -3.05,   -5.75,    0.09,    0.14,    2.54
 80,   0, 16, 1,   17.90,   -4.69,  -20.83,   -3.74,   -5.70,   -1.47,    0.12,    2.98
  6,   0, 17, 1,   18.04,   -4.88,  -20.90,   -3.50,   -5.70,   -1.61,    0.05,    2.47
 23,  14,  1, 1,   17.87,   -4.25,  -20.78,   18.69,   19.00,    3.66,    0.17,    3.86
 72,  14,  2, 1,   17.81,   -4.35,  -20.77,   16.02,    5.87,    4.33,    0.09,    2.39
 44,  14,  3, 1,   17.54,   -5.13,  -20.72,   -8.25,  -13.95,   -0.90,    0.02,    2.19
 33,  14,  4, 1,   17.87,   -5.16,  -20.84,   -4.81,  -10.20,   -1.92,    0.12,    3.05
 81,  14,  5, 1,   17.68,   -4.97,  -20.50,  -22.09,  -26.75,   -5.91,    0.25,    2.74
 12,  28,  6, 1,   17.78,   -4.77,  -20.88,    4.36,    0.00,    0.71,    0.15,    2.57
 31,  28,  7, 1,   17.56,   -4.93,  -20.83,    7.04,   -1.13,    2.95,    0.10,    3.21
 56,  28,  8, 1,   17.50,   -5.21,  -20.75,   -6.63,   -5.95,   -0.11,    0.19,    2.11
 65,  28,  9, 1,   17.47,   -5.32,  -20.55,  -17.21,  -24.20,   -2.47,    0.21,    1.90
 40,  28, 10, 1,   17.58,   -5.34,  -20.58,  -20.04,  -20.75,   -3.92,    0.22,    2.86
 18,  56, 11, 1,   17.87,   -5.02,  -20.81,   -8.36,  -11.00,   -2.67,    0.06,    3.34
 47,  56, 12, 1,   17.35,   -5.22,  -20.51,  -20.14,  -25.13,   -2.79,    0.12,    2.40
 54,  56, 13, 1,   17.53,   -5.27,  -20.61,  -17.46,  -25.95,   -3.13,    0.13,    2.06
 70,  56, 14, 1,   17.61,   -4.91,  -20.79,    7.41,    7.80,    2.90,    0.16,    2.13
 39,  56, 15, 1,   17.91,   -5.08,  -20.85,   -0.99,   -5.75,   -0.86,    0.08,    2.69
 17,   0, 16, 1,   17.90,   -4.97,  -20.86,   -2.67,   -5.70,   -1.00,    0.07,    3.21
 78,   0, 17, 1,   17.70,   -4.69,  -20.78,   -1.42,   -5.70,   -0.48,    0.14,    2.11
 51,  14,  1, 1,   17.80,   -4.62,  -20.81,   15.26,   19.00,    3.13,    0.08,    2.93
 22,  14,  2, 1,   18.11,   -4.60,  -20.91,    7.97,    5.87,    0.78,    0.09,    3.11
 61,  14,  3, 1,   17.71,   -5.16,  -20.79,   -6.66,  -13.95,   -1.32,    0.07,    3.32
 42,  14,  4, 1,   17.68,   -5.09,  -20.73,   -9.97,  -10.20,   -1.95,    0.23,    2.58
 30,  14,  5, 1,   17.89,   -5.22,  -20.52,  -27.64,  -26.75,   -7.12,    0.13,    2.88
 50,  28,  6, 1,   17.66,   -4.79,  -20.77,   -0.55,    0.00,    0.36,    0.12,    2.82
 82,  28,  7, 1,   17.66,   -4.61,  -20.84,   10.40,   -1.13,    2.88,    0.10,    4.02
 49,  28,  8, 1,   17.56,   -4.91,  -20.71,   -7.43,   -5.95,   -0.93,    0.13,    2.13
 67,  28,  9, 1,   17.38,   -5.52,  -20.66,  -12.73,  -24.20,   -1.31,    0.11,    2.74
  2,  28, 10, 1,   17.91,   -5.10,  -20.68,  -19.27,  -20.75,   -5.34,    0.10,    3.08
 48,  56, 11, 1,   17.45,   -4.94,  -20.72,   -4.33,  -11.00,    0.60,    0.10,    2.21
 84,  56, 12, 1,   17.90,   -5.07,  -20.65,  -18.29,  -25.13,   -5.85,    0.09,    4.13
 41,  56, 13, 1,   17.66,   -5.22,  -20.54,  -22.93,  -25.95,   -5.10,    0.09,    2.74
 36,  56, 14, 1,   17.92,   -4.97,  -20.90,    9.14,    7.80,    1.00,    0.16,    1.92
