# VP06   2013-02-25_11-23-47
# Elapsed time of measurement: 371 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 27,  14,  1, 1,   18.02,   -3.41,  -20.85,   12.37,   12.00,    1.62,    0.64,    3.96
 29,  14,  2, 1,   18.13,   -3.38,  -20.81,    6.10,    4.60,   -0.44,    0.12,    8.53
 71,  14,  3, 1,   18.61,   -2.07,  -20.56,   -0.66,    2.25,   -2.41,    0.13,    3.93
 60,  14,  4, 1,   18.67,   -2.76,  -20.73,  -10.96,   -5.99,   -5.87,    0.77,    5.34
 26,  14,  5, 1,   17.64,   -3.61,  -20.69,  -15.87,  -15.10,   -4.11,    0.52,    6.63
 58,  28,  6, 1,   19.20,   -2.81,  -20.92,   19.38,   20.00,   -0.28,    1.31,    6.10
 31,  28,  7, 1,   17.54,   -3.33,  -20.69,   -7.75,  -11.40,   -1.10,    0.29,    4.64
 39,  28,  8, 1,   17.48,   -2.93,  -20.47,  -18.56,  -18.75,   -5.28,    0.33,    2.91
 41,  28,  9, 1,   17.66,   -2.87,  -20.48,  -14.83,  -12.99,   -4.68,    0.09,    2.77
 83,  28, 10, 1,   17.96,   -2.48,  -20.64,   -1.84,    6.90,    0.53,    0.08,    3.70
 49,  56, 11, 1,   18.41,   -2.84,  -20.74,   -4.16,   -3.00,   -3.68,    0.09,    3.90
 73,  56, 12, 1,   18.34,   -2.13,  -20.51,   -5.14,   -4.40,   -2.67,    0.10,    2.66
 65,  56, 13, 1,   19.11,   -2.05,  -20.59,    8.11,    8.25,   -2.01,    0.18,    4.59
 13,  56, 14, 1,   18.05,   -3.84,  -20.88,   -3.01,   -7.99,   -2.67,    0.76,    3.64
 82,  56, 15, 1,   17.25,   -2.77,  -20.47,  -27.31,  -20.10,   -4.55,    0.14,    2.68
 28,   0, 16, 1,   17.94,   -3.48,  -20.73,  -11.08,   -5.70,   -4.44,    0.07,    4.81
 23,   0, 17, 1,   18.00,   -3.80,  -20.85,   -4.39,   -5.70,   -2.47,    0.13,    4.03
 21,  14,  1, 1,   18.34,   -3.87,  -20.95,   11.98,   12.00,   -0.23,    0.10,    5.73
 63,  14,  2, 1,   18.96,   -2.45,  -20.73,    4.22,    4.60,   -2.85,    0.13,    5.58
 37,  14,  3, 1,   18.19,   -2.96,  -20.66,    3.54,    2.25,   -0.98,    0.21,    2.89
 62,  14,  4, 1,   18.14,   -2.68,  -20.66,  -11.19,   -5.99,   -3.15,    0.29,    3.23
  4,  14,  5, 1,   17.68,   -3.43,  -20.66,  -19.04,  -15.10,   -6.34,    0.03,    3.30
  6,  28,  6, 1,   17.79,   -3.55,  -20.88,   13.10,   20.00,    3.01,    0.10,    2.66
