# VP10   2013-03-01_10-23-05
# Elapsed time of measurement: 164 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 68,  14,  1, 1,   19.38,   -5.57,  -21.78,    8.23,   12.00,    0.26,    0.20,    2.03
 75,  14,  2, 1,   19.25,   -5.60,  -21.70,    0.28,    4.60,   -0.51,    0.11,    2.91
 32,  14,  3, 1,   19.29,   -5.53,  -21.60,   -4.02,    2.25,   -1.92,    0.07,    1.93
 80,  14,  4, 1,   19.15,   -5.83,  -21.59,  -11.42,   -5.99,   -2.66,    0.10,    2.07
 29,  14,  5, 1,   19.29,   -6.12,  -21.48,  -22.53,  -15.10,   -6.35,    0.19,    1.88
 49,  28,  6, 1,   19.64,   -5.14,  -21.74,   16.29,   20.00,    1.11,    0.21,    2.14
 62,  28,  7, 1,   19.50,   -5.80,  -21.62,  -11.39,  -11.40,   -4.58,    0.09,    1.40
  9,  28,  8, 1,   19.32,   -6.08,  -21.44,  -25.53,  -18.75,   -7.23,    0.39,    2.28
 28,  28,  9, 1,   19.30,   -5.97,  -21.57,  -16.62,  -12.99,   -5.03,    0.09,    1.23
 59,  28, 10, 1,   19.48,   -5.57,  -21.67,   -0.18,    6.90,   -2.20,    0.17,    2.14
 79,  56, 11, 1,   19.18,   -5.73,  -21.63,   -7.01,   -3.00,   -1.86,    0.07,    1.93
 16,  56, 12, 1,   19.24,   -5.84,  -21.59,   -9.42,   -4.40,   -2.94,    0.17,    1.92
  7,  56, 13, 1,   19.20,   -5.65,  -21.70,    4.24,    8.25,    0.66,    0.04,    1.97
 72,  56, 14, 1,   19.30,   -5.90,  -21.65,   -9.85,   -7.99,   -2.87,    0.10,    2.20
  5,  56, 15, 1,   19.31,   -6.19,  -21.51,  -23.99,  -20.10,   -6.29,    0.14,    2.06
 23,   0, 16, 1,   19.32,   -5.86,  -21.62,   -5.70,   -5.70,   -2.35,    0.19,    1.88
 52,   0, 17, 1,   19.52,   -5.45,  -21.55,   -7.96,   -5.70,   -4.20,    0.06,    2.30
 44,  14,  1, 1,   19.48,   -5.42,  -21.74,    7.97,   12.00,   -0.12,    0.05,    1.96
 57,  14,  2, 1,   19.47,   -5.50,  -21.69,   -0.54,    4.60,   -1.99,    0.20,    1.93
 21,  14,  3, 1,   19.27,   -5.84,  -21.64,   -7.54,    2.25,   -2.72,    0.11,    1.88
 71,  14,  4, 1,   19.31,   -5.93,  -21.62,  -10.80,   -5.99,   -3.14,    0.26,    2.24
  2,  14,  5, 1,   19.21,   -6.04,  -21.48,  -20.65,  -15.10,   -5.39,    0.46,    1.99
  1,  28,  6, 1,   19.36,   -5.27,  -21.72,   13.14,   20.00,    2.08,    0.18,    1.91
 46,  28,  7, 1,   19.33,   -5.81,  -21.49,  -15.88,  -11.40,   -4.87,    0.30,    2.20
 39,  28,  8, 1,   19.37,   -5.96,  -21.49,  -20.16,  -18.75,   -6.19,    0.27,    1.90
 40,  28,  9, 1,   19.37,   -5.84,  -21.57,  -14.78,  -12.99,   -4.85,    0.19,    1.63
 45,  28, 10, 1,   19.47,   -5.47,  -21.65,    1.27,    6.90,   -1.60,    0.45,    1.88
 69,  56, 11, 1,   19.38,   -5.83,  -21.67,   -7.11,   -3.00,   -2.66,    0.55,    2.17
 15,  56, 12, 1,   19.27,   -5.92,  -21.57,  -11.73,   -4.40,   -3.61,    0.19,    2.08
 42,  56, 13, 1,   19.45,   -5.46,  -21.72,    3.86,    8.25,   -0.83,    0.13,    1.88
 20,  56, 14, 1,   19.31,   -5.91,  -21.58,  -13.11,   -7.99,   -4.26,    0.14,    1.95
 54,  56, 15, 1,   19.40,   -5.84,  -21.43,  -25.56,  -20.10,   -7.90,    0.16,    2.11
 53,   0, 16, 1,   19.49,   -5.47,  -21.55,   -9.59,   -5.70,   -4.43,    0.13,    1.77
  8,   0, 17, 1,   19.18,   -5.93,  -21.57,  -11.31,   -5.70,   -3.21,    0.20,    2.04
 31,  14,  1, 1,   19.28,   -5.49,  -21.68,    5.12,   12.00,    0.23,    0.25,    2.19
 58,  14,  2, 1,   19.45,   -5.53,  -21.68,   -1.81,    4.60,   -2.27,    0.60,    1.39
 35,  14,  3, 1,   19.40,   -5.56,  -21.65,   -1.43,    2.25,   -2.02,    0.23,    2.24
 56,  14,  4, 1,   19.39,   -5.72,  -21.60,  -10.54,   -5.99,   -4.13,    0.50,    2.51
 78,  14,  5, 1,   19.21,   -5.94,  -21.55,  -16.63,  -15.10,   -4.16,    0.17,    1.94
 60,  28,  6, 1,   19.62,   -5.40,  -21.78,   13.23,   20.00,    0.16,    0.07,    1.99
 65,  28,  7, 1,   19.42,   -5.99,  -21.63,  -13.16,  -11.40,   -4.37,    0.17,    1.99
 64,  28,  8, 1,   19.52,   -6.03,  -21.59,  -16.22,  -18.75,   -5.57,    0.07,    1.87
 27,  28,  9, 1,   19.29,   -5.96,  -21.55,  -17.64,  -12.99,   -5.25,    0.33,    1.97
 24,  28, 10, 1,   19.32,   -5.68,  -21.66,   -0.89,    6.90,   -1.25,    0.07,    2.03
 84,  56, 11, 1,   19.08,   -5.68,  -21.62,   -5.83,   -3.00,   -1.16,    0.08,    2.11
 74,  56, 12, 1,   19.31,   -5.85,  -21.66,   -8.39,   -4.40,   -2.71,    0.11,    1.74
 83,  56, 13, 1,   19.18,   -5.52,  -21.70,    4.61,    8.25,    0.80,    0.10,    1.18
 63,  56, 14, 1,   19.51,   -5.82,  -21.63,  -11.41,   -7.99,   -4.64,    0.08,    1.27
 55,  56, 15, 1,   19.42,   -5.84,  -21.41,  -24.32,  -20.10,   -7.64,    0.21,    1.19
 19,   0, 16, 1,   19.27,   -5.97,  -21.61,  -11.96,   -5.70,   -3.77,    0.34,    1.97
 34,   0, 17, 1,   19.23,   -5.84,  -21.53,  -14.66,   -5.70,   -4.44,    0.22,    1.62
 50,  14,  1, 1,   19.55,   -5.39,  -21.73,    9.53,   12.00,   -0.27,    0.09,    1.91
 85,  14,  2, 1,   19.20,   -5.55,  -21.69,    0.37,    4.60,   -0.40,    0.10,    1.91
