# VP10   2013-02-26_15-17-25
# Elapsed time of measurement: 243 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 66,  14,  1, 1,   19.11,   -4.57,  -21.06,   16.38,   19.00,    4.34,    0.27,    3.08
 79,  14,  2, 1,   18.94,   -4.98,  -20.97,    5.26,   13.87,    2.76,    0.22,    4.05
 77,  14,  3, 1,   18.87,   -5.39,  -20.64,  -21.22,   -4.95,   -3.58,    0.15,    2.94
 63,  14,  4, 1,   18.71,   -5.50,  -20.55,  -25.01,   -6.20,   -4.08,    1.35,    2.27
 72,  14,  5, 1,   18.68,   -5.33,  -20.54,  -23.84,   -1.75,   -3.73,    0.24,    3.02
 48,  28,  6, 1,   18.87,   -4.94,  -20.81,   -4.06,    0.00,    0.68,    0.09,    2.18
 76,  28,  7, 1,   18.84,   -5.17,  -20.73,   -8.97,    1.87,   -0.30,    0.40,    2.19
 36,  28,  8, 1,   19.29,   -5.81,  -21.06,  -17.46,    2.05,   -4.33,    0.26,    2.86
 22,  28,  9, 1,   18.93,   -5.61,  -20.70,  -33.25,  -10.20,   -6.79,    0.25,    2.20
 59,  28, 10, 1,   18.72,   -5.37,  -20.61,  -23.98,    0.25,   -4.09,    0.17,    2.11
 13,  56, 11, 1,   19.01,   -5.50,  -20.93,  -12.51,  -11.00,   -2.34,    0.18,    2.13
 80,  56, 12, 1,   19.06,   -5.46,  -20.76,  -32.66,  -22.13,   -7.65,    0.67,    3.91
 10,  56, 13, 1,   19.01,   -5.67,  -20.73,  -33.32,  -14.95,   -6.89,    0.07,    3.35
 74,  56, 14, 1,   18.88,   -5.01,  -20.82,   -5.16,   14.80,    0.69,    0.30,    3.90
 75,  56, 15, 1,   18.86,   -5.09,  -20.81,   -5.54,   17.25,    0.39,    0.11,    2.24
 15,   0, 16, 1,   18.98,   -5.41,  -20.97,  -10.20,   -5.70,   -1.66,    0.21,    1.69
 28,   0, 17, 1,   19.11,   -5.35,  -21.01,   -7.83,   -5.70,   -1.32,    0.11,    3.83
 27,  14,  1, 1,   19.21,   -4.75,  -21.14,   11.50,   19.00,    2.33,    0.32,    4.06
 52,  14,  2, 1,   19.01,   -4.60,  -20.96,    7.90,   13.87,    3.15,    0.20,    2.01
 65,  14,  3, 1,   18.71,   -5.29,  -20.59,  -20.23,   -4.95,   -2.96,    0.18,    2.88
