# VP12   2013-02-28_13-00-25
# Elapsed time of measurement: 344 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 39,  14,  1, 1,   18.15,   -4.68,  -21.88,   15.08,   12.00,    1.73,    0.22,    3.01
  2,  14,  2, 1,   16.65,    8.14,  -22.63,   17.52,  -14.31,    1.21,    0.35,    7.01
 82,  14,  3, 1,   18.59,   -4.79,  -21.67,   14.16,  -25.80,    2.38,    0.35,    2.95
 35,  14,  4, 1,   18.31,   -4.79,  -21.96,    9.98,  -40.96,    0.70,    0.28,    4.03
 13,  14,  5, 1,   16.32,    8.04,  -22.62,  -23.29,  -52.66,   -2.04,    0.18,    3.14
 63,  28,  6, 1,   17.55,    0.88,  -21.98,   22.46,   20.00,    2.76,    0.21,    3.92
 18,  28,  7, 1,   16.37,    8.42,  -22.50,  -22.54,  -33.31,   -2.87,    0.17,    3.00
 54,  28,  8, 1,   17.23,   -0.53,  -21.88,   -5.88,  -34.80,    0.11,    0.27,    3.99
 60,  28,  9, 1,   17.14,   -0.52,  -21.85,   -6.33,  -35.96,    0.86,    0.20,    2.66
 50,  28, 10, 1,   17.45,   -1.00,  -22.26,   19.57,  -12.66,    1.27,    0.37,    3.06
  6,  56, 11, 1,   16.53,    8.10,  -22.76,   -4.19,   -3.00,    1.16,    0.31,    3.03
 68,  56, 12, 1,   19.24,   -4.75,  -21.86,   -4.30,  -13.31,   -2.35,    0.11,    7.01
 33,  56, 13, 1,   18.45,   -4.38,  -21.94,   12.80,    2.20,    0.98,    0.09,    6.04
 20,  56, 14, 1,   18.26,   -3.60,  -22.06,   -3.44,  -14.96,   -1.48,    0.24,    8.05
 66,  56, 15, 1,   17.51,    1.09,  -21.87,   -4.10,  -21.66,    0.00,    0.15,    3.29
