# VP10   2013-03-01_10-19-34
# Elapsed time of measurement: 193 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 85,  14,  1, 1,   19.21,   -4.72,  -21.92,   13.32,   19.00,    3.05,    0.29,    2.18
 84,  14,  2, 1,   19.09,   -4.85,  -21.86,    4.76,   20.00,    1.87,    0.16,    2.36
 27,  14,  3, 1,   18.79,   -4.86,  -21.62,  -16.07,    9.00,   -2.90,    0.27,    3.08
 60,  14,  4, 1,   18.98,   -5.17,  -21.60,  -21.77,   15.00,   -5.22,    0.13,    3.00
 47,  14,  5, 1,   18.72,   -5.34,  -21.49,  -33.61,   18.00,   -7.19,    0.12,    2.25
 59,  28,  6, 1,   19.08,   -4.67,  -21.77,   -3.64,    0.00,   -0.79,    0.23,    2.14
 82,  28,  7, 1,   19.08,   -5.11,  -21.78,   -6.30,   10.00,   -0.48,    0.40,    2.10
 58,  28,  8, 1,   19.01,   -4.91,  -21.70,  -13.66,   18.00,   -3.21,    0.11,    2.17
 75,  28,  9, 1,   19.10,   -5.37,  -21.61,  -31.02,   13.00,   -7.74,    0.21,    3.01
 29,  28, 10, 1,   18.73,   -5.01,  -21.57,  -24.32,   29.00,   -4.80,    0.21,    2.14
 62,  56, 11, 1,   19.08,   -4.96,  -21.65,  -14.80,  -11.00,   -4.05,    0.17,    2.10
 18,  56, 12, 1,   18.89,   -5.17,  -21.54,  -26.54,  -13.00,   -5.82,    0.11,    2.29
 40,  56, 13, 1,   18.88,   -5.28,  -21.55,  -31.06,   -1.00,   -6.89,    0.19,    2.26
 49,  56, 14, 1,   19.01,   -4.59,  -21.81,   -0.48,   43.00,    0.47,    0.19,    2.98
 56,  56, 15, 1,   19.08,   -4.93,  -21.72,   -8.25,   45.00,   -2.02,    0.22,    2.05
 22,   0, 16, 1,   18.93,   -4.67,  -21.70,   -8.72,   -5.70,   -1.56,    0.11,    2.12
 17,   0, 17, 1,   18.97,   -4.73,  -21.72,   -9.68,   -5.70,   -1.84,    0.07,    1.55
 74,  14,  1, 1,   19.31,   -4.53,  -21.83,   11.56,   19.00,    2.47,    0.39,    2.88
 53,  14,  2, 1,   19.13,   -4.52,  -21.78,    0.91,   20.00,    0.13,    0.17,    2.13
 57,  14,  3, 1,   19.00,   -5.16,  -21.65,  -20.52,    9.00,   -4.82,    0.28,    2.17
 36,  14,  4, 1,   18.70,   -5.09,  -21.56,  -23.62,   15.00,   -4.54,    0.33,    1.84
  3,  14,  5, 1,   18.98,   -5.60,  -21.57,  -35.92,   18.00,   -7.80,    0.18,    3.94
 37,  28,  6, 1,   18.88,   -4.65,  -21.79,   -2.50,    0.00,    0.52,    0.21,    2.18
 25,  28,  7, 1,   18.89,   -4.65,  -21.68,   -9.36,   10.00,   -1.58,    0.17,    1.54
 21,  28,  8, 1,   18.84,   -4.86,  -21.68,  -13.67,   18.00,   -2.37,    0.27,    1.94
 38,  28,  9, 1,   18.80,   -5.28,  -21.49,  -30.51,   13.00,   -6.62,    0.19,    2.22
 73,  28, 10, 1,   19.13,   -5.16,  -21.60,  -25.73,   29.00,   -6.89,    0.18,    2.93
 34,  56, 11, 1,   18.70,   -4.87,  -21.59,  -12.98,  -11.00,   -1.55,    0.16,    1.94
  6,  56, 12, 1,   19.01,   -5.21,  -21.60,  -29.37,  -13.00,   -7.34,    0.22,    3.13
 78,  56, 13, 1,   19.01,   -5.38,  -21.55,  -30.05,   -1.00,   -7.18,    0.41,    2.17
 76,  56, 14, 1,   19.11,   -4.70,  -21.89,    1.97,   43.00,    0.97,    0.19,    3.03
