# VP13   2013-02-25_09-55-56
# Elapsed time of measurement: 216 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 71,  14,  1, 1,   17.04,   -1.62,  -21.59,    9.67,   19.00,    1.48,    0.21,    1.92
 67,  14,  2, 1,   17.22,   -1.70,  -21.61,   14.43,   15.00,    1.28,    0.29,    2.03
 50,  14,  3, 1,   17.08,   -1.65,  -21.64,  -14.71,    1.00,   -2.06,    0.17,    2.06
  7,  14,  4, 1,   17.12,   -2.11,  -21.60,   -4.99,   -7.00,   -1.75,    0.15,    2.05
 47,  14,  5, 1,   17.14,   -1.72,  -21.50,  -20.46,   -9.00,   -2.88,    0.35,    2.08
  8,  28,  6, 1,   17.19,   -2.06,  -21.62,    0.63,    0.00,   -1.56,    0.15,    1.89
 62,  28,  7, 1,   17.10,   -1.74,  -21.55,   -4.47,    5.00,   -0.26,    0.14,    1.99
  9,  28,  8, 1,   17.19,   -1.99,  -21.62,    5.86,    5.00,   -0.82,    0.26,    2.08
 39,  28,  9, 1,   17.08,   -1.61,  -21.48,   -1.68,   -9.00,   -0.78,    0.10,    1.85
 66,  28, 10, 1,   17.09,   -1.74,  -21.59,    2.51,   -8.00,    0.41,    0.23,    1.86
 32,  56, 11, 1,   17.02,   -2.17,  -21.56,  -12.41,  -11.00,   -1.52,    0.17,    3.16
 26,  56, 12, 1,   17.14,   -1.99,  -21.49,  -18.98,  -20.00,   -3.38,    0.16,    3.14
 80,  56, 13, 1,   16.85,   -1.75,  -21.47,  -15.47,  -16.00,   -1.11,    0.14,    2.17
 25,  56, 14, 1,   17.29,   -2.32,  -21.66,   16.57,   16.00,   -0.14,    0.47,    5.56
 61,  56, 15, 1,   17.20,   -1.83,  -21.62,    3.38,    5.00,   -0.04,    0.05,    2.25
 69,   0, 16, 1,   16.98,   -1.75,  -21.51,  -10.47,   -5.70,   -0.85,    0.12,    1.86
