# VP11   2013-02-26_17-25-57
# Elapsed time of measurement: 198 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 44,  14,  1, 1,   17.28,   -6.61,  -20.40,   16.86,   19.00,    2.22,    0.10,    2.40
 42,  14,  2, 1,   16.87,   -5.99,  -20.16,   23.05,   15.00,    5.84,    0.19,    2.17
 84,  14,  3, 1,   17.13,   -7.29,  -20.38,    1.48,    1.00,   -0.01,    0.09,    2.13
 43,  14,  4, 1,   17.10,   -7.02,  -20.32,   -1.86,   -7.00,    0.09,    0.32,    3.14
 28,  14,  5, 1,   17.72,   -6.97,  -20.26,  -14.10,   -9.00,   -5.59,    0.17,    2.32
 10,  28,  6, 1,   17.09,   -6.71,  -20.30,   -2.06,    0.00,    0.43,    0.11,    2.81
 63,  28,  7, 1,   17.32,   -6.95,  -20.43,    2.75,    5.00,    0.23,    0.14,    1.91
 81,  28,  8, 1,   17.41,   -7.10,  -20.48,   11.61,    5.00,    0.61,    0.17,    1.73
 66,  28,  9, 1,   17.13,   -7.07,  -20.29,   -3.34,   -9.00,   -0.55,    0.06,    1.80
 34,  28, 10, 1,   17.34,   -6.61,  -20.43,   12.19,   -8.00,    1.37,    0.22,    5.08
 24,  56, 11, 1,   17.63,   -6.92,  -20.36,   -7.39,  -11.00,   -4.14,    0.10,    3.17
 78,  56, 12, 1,   17.16,   -7.23,  -20.20,  -10.73,  -20.00,   -2.31,    0.16,    2.17
 49,  56, 13, 1,   16.76,   -7.07,  -20.16,   -8.40,  -16.00,    0.59,    0.27,    1.93
 31,  56, 14, 1,   17.48,   -6.94,  -20.50,   11.51,   16.00,   -0.10,    0.13,    2.12
 41,  56, 15, 1,   17.41,   -6.56,  -20.44,   11.92,    5.00,    1.26,    0.32,    2.30
 72,   0, 16, 1,   17.20,   -7.14,  -20.32,   -2.64,   -5.70,   -0.84,    0.06,    2.13
 60,   0, 17, 1,   17.16,   -6.85,  -20.29,   -3.88,   -5.70,   -0.97,    0.07,    2.22
 55,  14,  1, 1,   16.91,   -6.68,  -20.33,   10.42,   19.00,    3.20,    0.11,    3.94
 14,  14,  2, 1,   17.78,   -6.34,  -20.54,   14.40,   15.00,    0.49,    0.16,    2.82
