# VP11   2013-02-27_14-08-10
# Elapsed time of measurement: 308 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 92,  14,  1, 1,   17.82,   -4.68,  -20.00,    7.71,   13.00,    0.80,    0.24,    3.04
 53,  14,  2, 1,   16.96,   -4.94,  -19.80,  -14.49,   -1.00,    1.31,    0.06,    3.57
 75,  14,  3, 1,   17.36,   -4.78,  -19.82,  -14.33,    8.00,   -2.00,    0.12,    2.51
100,  14,  4, 1,   17.24,   -4.80,  -19.60,  -24.76,    7.00,   -4.28,    0.07,    2.34
 40,  14,  5, 1,   17.13,   -5.10,  -19.86,  -14.17,   22.00,    0.66,    0.13,    3.21
 44,  14,  6, 1,   17.07,   -4.73,  -19.82,  -12.10,   30.00,    0.84,    0.28,    1.75
 46,  28,  7, 1,   17.22,   -4.77,  -19.81,  -13.81,   -9.00,   -0.20,    0.23,    3.10
  4,  28,  8, 1,   17.73,   -5.29,  -20.00,  -10.93,    2.00,   -2.19,    0.15,    3.88
 97,  28,  9, 1,   17.25,   -4.81,  -19.81,   -9.88,   12.00,   -0.30,    0.29,    2.12
 95,  28, 10, 1,   17.12,   -5.07,  -19.50,  -38.82,   -5.00,   -6.52,    0.18,    7.99
 64,  28, 11, 1,   17.02,   -5.14,  -19.74,  -22.97,   12.00,   -0.96,    0.05,    2.36
 43,  28, 12, 1,   17.09,   -4.96,  -19.73,  -24.00,   24.00,   -1.90,    0.18,    2.63
  2,  56, 13, 1,   17.77,   -5.43,  -19.96,  -13.39,   -6.00,   -2.50,    0.18,    2.66
 51,  56, 14, 1,   17.05,   -5.08,  -19.92,   -8.55,    1.00,    2.13,    0.10,    3.12
  1,  56, 15, 1,   17.88,   -5.43,  -19.95,  -14.56,    9.00,   -3.13,    0.14,    3.04
 96,  56, 16, 1,   17.30,   -4.88,  -19.72,  -17.99,   15.00,   -2.65,    0.27,    2.11
 37,  56, 17, 1,   17.10,   -5.31,  -19.60,  -40.68,   -4.00,   -4.62,    0.26,    2.93
 88,  56, 18, 1,   17.47,   -4.77,  -19.64,  -30.09,   13.00,   -5.54,    0.17,    2.08
 18,   0, 19, 1,   17.41,   -4.98,  -19.93,  -11.98,   -5.70,   -1.25,    0.10,    3.46
 82,   0, 20, 1,   17.34,   -4.40,  -19.82,   -6.71,   -5.70,   -0.28,    0.05,    3.14
 24,  14,  1, 1,   17.35,   -4.53,  -20.02,    5.52,   13.00,    2.83,    0.18,    4.27
 59,  14,  2, 1,   16.85,   -4.80,  -19.72,  -15.49,   -1.00,    1.20,    0.05,    2.13
 73,  14,  3, 1,   17.08,   -4.73,  -19.76,  -13.92,    8.00,    0.06,    0.17,    3.55
  3,  14,  4, 1,   17.93,   -5.41,  -19.85,  -21.66,    7.00,   -4.75,    0.14,    3.09
 28,  14,  5, 1,   17.16,   -4.96,  -19.83,  -15.78,   22.00,   -0.26,    0.13,    2.13
 80,  14,  6, 1,   17.35,   -4.42,  -19.82,   -4.29,   30.00,    0.21,    0.35,    7.61
 10,  28,  7, 1,   17.57,   -4.95,  -19.82,  -18.27,   -9.00,   -3.11,    0.18,    2.33
 39,  28,  8, 1,   17.16,   -5.12,  -19.92,   -9.69,    2.00,    1.54,    0.19,    4.17
 71,  28,  9, 1,   17.01,   -4.81,  -19.80,  -14.63,   12.00,    0.42,    0.16,    2.96
 86,  28, 10, 1,   16.95,   -4.88,  -19.56,  -35.05,   -5.00,   -4.58,    0.12,    2.33
 32,  28, 11, 1,   17.31,   -5.19,  -19.77,  -25.46,   12.00,   -2.73,    0.17,    3.00
 66,  28, 12, 1,   16.90,   -5.10,  -19.74,  -21.69,   24.00,   -0.13,    0.11,    2.12
 26,  56, 13, 1,   17.29,   -4.95,  -19.89,  -12.90,   -6.00,   -0.39,    0.12,    2.99
 90,  56, 14, 1,   17.34,   -4.73,  -19.75,  -17.59,    1.00,   -2.61,    0.26,    1.97
 16,  56, 15, 1,   17.49,   -5.12,  -19.89,  -16.34,    9.00,   -2.21,    0.10,    2.30
 35,  56, 16, 1,   17.21,   -5.11,  -19.83,  -19.48,   15.00,   -1.02,    0.18,    2.21
 45,  56, 17, 1,   17.06,   -5.28,  -19.59,  -38.16,   -4.00,   -3.77,    0.16,    2.73
 22,  56, 18, 1,   17.29,   -5.00,  -19.63,  -34.96,   13.00,   -5.64,    0.16,    3.02
  5,   0, 19, 1,   17.66,   -5.35,  -19.98,  -10.73,   -5.70,   -2.12,    0.11,    3.85
  8,   0, 20, 1,   17.79,   -5.05,  -19.96,  -10.52,   -5.70,   -2.47,    0.11,    3.09
 42,  14,  1, 1,   17.12,   -4.60,  -20.05,   11.37,   13.00,    5.30,    0.32,    3.33
 81,  14,  2, 1,   17.30,   -4.44,  -19.77,  -12.61,   -1.00,   -1.66,    0.10,    2.90
