# VP05   2013-02-22_10-03-55
# Elapsed time of measurement: 725 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 81,  14,  1, 1,   20.45,   -2.65,  -20.14,   20.66,   12.00,    0.91,    0.11,    4.27
 61,  14,  2, 1,   20.38,   -2.91,  -20.19,    1.17,    4.60,   -0.01,    0.08,   13.45
 14,  14,  3, 1,   19.99,   -2.75,  -20.12,   -3.31,    2.25,   -0.89,    0.12,   10.75
 79,  14,  4, 1,   19.78,   -2.43,  -19.96,   -0.99,   -5.99,    0.10,    0.21,   11.21
 50,  14,  5, 1,   19.73,   -2.96,  -19.96,  -18.02,  -15.10,   -2.32,    0.09,    9.02
 32,  28,  6, 1,   21.18,   -3.15,  -20.26,   33.40,   20.00,   -0.38,    0.04,    6.11
 56,  28,  7, 1,   19.90,   -3.01,  -20.05,  -10.78,  -11.40,   -1.23,    0.17,    6.93
 59,  28,  8, 1,   24.16,   -1.47,  -20.04,  -28.44,  -18.75,   -2.13,    0.44,    5.74
 57,  28,  9, 1,   19.64,   -3.29,  -19.98,  -23.66,  -12.99,   -2.32,    0.06,    5.30
 39,  28, 10, 1,   20.68,   -2.57,  -20.19,   21.35,    6.90,    0.76,    0.12,    5.97
 71,  56, 11, 1,   21.10,   -2.50,  -20.21,   15.74,   -3.00,    0.70,    0.23,   13.24
  5,  56, 12, 1,   19.89,   -2.71,  -20.07,   -5.88,   -4.40,   -0.82,    0.12,    5.49
 76,  56, 13, 1,   20.44,   -2.91,  -20.19,   16.34,    8.25,   -0.10,    0.21,   10.53
 48,  56, 14, 1,   19.83,   -2.70,  -19.96,  -11.31,   -7.99,   -1.30,    0.11,   10.85
 68,  56, 15, 1,   20.08,   -2.83,  -20.03,  -15.29,  -20.10,   -1.45,    0.17,   10.06
 46,   0, 16, 1,   19.85,   -2.87,  -20.05,   -9.66,   -5.70,   -0.74,    0.10,    6.37
 19,   0, 17, 1,   20.27,   -2.69,  -20.11,    2.36,   -5.70,   -0.18,    0.11,    6.12
 43,  14,  1, 1,   20.40,   -2.72,  -20.19,   15.89,   12.00,    1.15,    0.07,   12.06
  2,  14,  2, 1,   20.03,   -2.37,  -20.10,    7.38,    4.60,    1.08,    0.13,    7.92
 40,  14,  3, 1,   19.82,   -2.77,  -20.06,   -8.35,    2.25,   -0.06,    0.07,   10.96
 13,  14,  4, 1,   19.40,   -3.07,  -19.97,  -17.44,   -5.99,   -0.72,    0.08,    5.78
 52,  14,  5, 1,   19.70,   -3.15,  -20.02,  -21.80,  -15.10,   -2.91,    0.11,   11.48
 63,  28,  6, 1,   20.94,   -2.86,  -20.30,   23.27,   20.00,    0.87,    0.10,    6.10
 21,  28,  7, 1,   20.01,   -2.92,  -20.06,   -6.54,  -11.40,   -0.15,    0.12,   14.10
  8,  28,  8, 1,   19.69,   -3.13,  -20.09,  -14.32,  -18.75,   -1.42,    0.04,    9.29
 64,  28,  9, 1,   20.16,   -3.24,  -20.09,  -16.56,  -12.99,   -1.44,    0.15,    5.80
 10,  28, 10, 1,   19.91,   -2.72,  -20.13,    7.49,    6.90,    1.45,    0.09,   12.75
  7,  56, 11, 1,   20.12,   -2.73,  -20.17,    3.67,   -3.00,    0.02,    0.08,    4.83
  1,  56, 12, 1,   19.54,   -2.97,  -20.02,   -9.86,   -4.40,   -0.11,    0.07,    5.29
 55,  56, 13, 1,   20.17,   -2.81,  -20.18,   10.98,    8.25,    1.19,    0.08,    7.51
 73,  56, 14, 1,   20.78,   -2.53,  -20.17,    8.57,   -7.99,   -1.08,    0.14,    7.74
 51,  56, 15, 1,   19.60,   -3.28,  -19.97,  -28.44,  -20.10,   -3.56,    0.08,   12.08
 27,   0, 16, 1,   20.31,   -2.70,  -20.02,   -6.04,   -5.70,   -1.70,    0.09,   14.47
 41,   0, 17, 1,   20.26,   -2.34,  -20.04,    2.68,   -5.70,   -0.42,    0.18,   10.17
 16,  14,  1, 1,   21.01,   -2.52,  -20.15,   24.57,   12.00,    0.22,    0.04,    5.23
 34,  14,  2, 1,   20.29,   -3.07,  -20.19,    5.63,    4.60,   -0.29,    0.13,    7.87
 80,  14,  3, 1,   19.77,   -2.90,  -19.96,   -6.03,    2.25,   -0.34,    0.11,    7.63
 70,  14,  4, 1,   20.55,   -2.48,  -20.11,   -1.10,   -5.99,   -0.12,    0.06,    9.28
 65,  14,  5, 1,   20.18,   -3.00,  -20.03,  -17.34,  -15.10,   -2.03,    0.19,    9.41
 78,  28,  6, 1,   20.59,   -2.74,  -20.16,   27.67,   20.00,    1.18,    0.18,   10.21
 54,  28,  7, 1,   19.96,   -3.02,  -20.05,  -10.99,  -11.40,   -1.66,    0.09,   11.07
 72,  28,  8, 1,   20.24,   -2.81,  -19.98,  -17.37,  -18.75,   -1.65,    0.05,    7.47
 74,  28,  9, 1,   19.92,   -2.83,  -19.95,  -17.20,  -12.99,   -2.04,    0.08,    6.19
  3,  28, 10, 1,   20.25,   -2.43,  -20.13,    9.93,    6.90,    0.50,    0.08,    8.72
 44,  56, 11, 1,   19.83,   -2.81,  -20.07,   -6.00,   -3.00,    0.27,    0.13,    6.99
 11,  56, 12, 1,   19.85,   -2.88,  -20.06,   -6.50,   -4.40,   -0.75,    0.09,    5.48
  4,  56, 13, 1,   20.41,   -2.54,  -20.16,   10.83,    8.25,   -0.19,    0.04,    5.20
  9,  56, 14, 1,   20.65,   -2.55,  -20.10,   -6.71,   -7.99,   -0.22,    0.10,   10.40
 26,  56, 15, 1,   19.53,   -3.23,  -19.89,  -26.37,  -20.10,   -1.83,    0.12,    7.66
 83,   0, 16, 1,   19.96,   -2.71,  -20.01,   -6.09,   -5.70,   -1.61,    0.16,    6.62
 42,   0, 17, 1,   20.11,   -2.38,  -20.03,   -1.86,   -5.70,   -0.88,    0.08,    8.72
 60,  14,  1, 1,   16.27,   -3.49,  -20.03,   31.39,   12.00,    0.21,    0.06,    5.61
 37,  14,  2, 1,   20.25,   -2.60,  -20.10,    2.36,    4.60,    0.00,    0.17,    6.48
 31,  14,  3, 1,   20.38,   -2.82,  -20.12,    1.19,    2.25,   -0.19,    0.03,   13.28
 53,  14,  4, 1,   19.99,   -3.10,  -20.06,  -13.64,   -5.99,   -2.47,    0.15,   10.50
 77,  14,  5, 1,   19.49,   -2.83,  -19.95,  -15.62,  -15.10,   -1.43,    0.13,   12.56
 69,  28,  6, 1,   18.26,   -3.09,  -20.13,   19.77,   20.00,    0.41,    0.06,   16.56
 24,  28,  7, 1,   19.97,   -2.94,  -20.03,   -8.94,  -11.40,   -0.60,    0.07,   16.22
 18,  28,  8, 1,   19.53,   -3.06,  -19.88,  -25.47,  -18.75,   -2.04,    0.12,    5.84
 20,  28,  9, 1,   19.73,   -3.15,  -20.02,  -10.73,  -12.99,    0.37,    0.09,   10.66
 33,  28, 10, 1,   20.54,   -2.69,  -20.16,   10.18,    6.90,    0.50,    0.05,   10.30
 28,  56, 11, 1,   20.61,   -2.60,  -20.13,    6.27,   -3.00,   -0.73,    0.11,    9.73
 12,  56, 12, 1,   19.85,   -2.64,  -20.09,    0.77,   -4.40,    0.72,    0.10,    6.61
 84,  56, 13, 1,   20.49,   -2.55,  -20.10,    9.32,    8.25,   -1.30,    0.10,    4.45
