# VP10   2013-03-01_10-26-06
# Elapsed time of measurement: 184 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 48,  14,  1, 1,   19.13,   -5.36,  -21.57,    4.97,   12.00,   -0.16,    0.23,    2.03
 46,  14,  2, 1,   19.05,   -5.57,  -21.58,   -0.93,    9.00,   -1.40,    0.21,    2.06
 47,  14,  3, 1,   19.02,   -5.65,  -21.54,   -2.09,   15.00,   -1.74,    0.43,    1.82
 25,  14,  4, 1,   18.49,   -5.47,  -21.41,  -12.39,    9.00,   -2.08,    0.24,    2.05
 23,  14,  5, 1,   18.51,   -5.68,  -21.33,  -18.84,    4.00,   -3.85,    0.15,    3.01
 71,  28,  6, 1,   18.89,   -5.39,  -21.63,   14.85,   20.00,    3.50,    0.06,    2.20
  7,  28,  7, 1,   18.34,   -5.94,  -21.42,  -21.21,  -15.00,   -3.86,    0.34,    2.03
 39,  28,  8, 1,   18.75,   -5.88,  -21.34,  -20.50,   -9.00,   -5.01,    0.49,    2.07
 80,  28,  9, 1,   18.69,   -6.10,  -21.37,  -17.98,    1.00,   -3.26,    0.28,    2.13
 49,  28, 10, 1,   18.93,   -5.56,  -21.52,   -2.49,   25.00,   -1.47,    0.29,    2.04
 31,  56, 11, 1,   18.62,   -5.42,  -21.40,   -7.77,   -3.00,   -1.37,    0.13,    2.15
 17,  56, 12, 1,   18.53,   -5.46,  -21.46,  -12.24,   -8.00,   -2.31,    0.24,    1.99
 38,  56, 13, 1,   18.85,   -5.45,  -21.51,    1.48,   18.00,   -0.01,    0.13,    2.19
 57,  56, 14, 1,   18.82,   -6.03,  -21.46,  -15.57,    7.00,   -3.61,    0.19,    2.00
 81,  56, 15, 1,   18.69,   -6.11,  -21.32,  -20.78,    0.00,   -3.95,    0.19,    1.77
 82,   0, 16, 1,   18.69,   -5.86,  -21.41,   -9.68,   -5.70,   -1.40,    0.15,    2.07
  5,   0, 17, 1,   18.49,   -5.64,  -21.53,   -7.48,   -5.70,   -0.95,    0.06,    2.09
 22,  14,  1, 1,   18.81,   -5.06,  -21.54,    9.36,   12.00,    2.16,    0.35,    2.22
 16,  14,  2, 1,   18.84,   -5.26,  -21.54,   -0.25,    9.00,   -0.85,    0.24,    3.00
 19,  14,  3, 1,   18.68,   -5.30,  -21.46,   -1.51,   15.00,   -0.43,    0.24,    1.93
 62,  14,  4, 1,   18.73,   -5.92,  -21.43,  -12.03,    9.00,   -2.29,    0.17,    2.20
 76,  14,  5, 1,   18.65,   -6.19,  -21.29,  -22.85,    4.00,   -4.32,    0.15,    1.47
 67,  28,  6, 1,   19.07,   -5.32,  -21.68,   17.88,   20.00,    3.28,    0.19,    2.91
 13,  28,  7, 1,   18.43,   -5.73,  -21.32,  -24.98,  -15.00,   -5.32,    0.13,    1.26
 84,  28,  8, 1,   18.64,   -6.04,  -21.31,  -18.05,   -9.00,   -3.20,    0.41,    1.95
 70,  28,  9, 1,   18.74,   -5.99,  -21.35,  -17.47,    1.00,   -3.80,    0.26,    1.94
 18,  28, 10, 1,   18.66,   -5.29,  -21.54,   -1.23,   25.00,   -0.07,    0.18,    3.04
 51,  56, 11, 1,   18.94,   -5.75,  -21.48,   -7.68,   -3.00,   -2.77,    0.18,    2.07
 83,  56, 12, 1,   18.65,   -6.02,  -21.35,  -16.60,   -8.00,   -2.91,    0.24,    1.99
 27,  56, 13, 1,   18.77,   -5.19,  -21.50,    2.61,   18.00,    0.50,    0.31,    2.15
 42,  56, 14, 1,   18.77,   -5.91,  -21.45,  -12.00,    7.00,   -2.90,    0.25,    2.05
 74,  56, 15, 1,   18.60,   -6.22,  -21.36,  -23.93,    0.00,   -4.32,    0.25,    2.87
 32,   0, 16, 1,   18.54,   -5.51,  -21.37,   -9.97,   -5.70,   -1.65,    0.08,    2.07
 28,   0, 17, 1,   18.60,   -5.39,  -21.40,   -7.59,   -5.70,   -1.26,    0.09,    1.91
  2,  14,  1, 1,   18.79,   -5.24,  -21.63,   10.61,   12.00,    1.52,    0.25,    1.99
 79,  14,  2, 1,   18.89,   -5.62,  -21.50,    1.08,    9.00,    0.19,    0.10,    2.31
 85,  14,  3, 1,   18.75,   -5.62,  -21.42,   -4.37,   15.00,   -0.39,    0.16,    2.15
 40,  14,  4, 1,   18.74,   -5.79,  -21.41,  -12.90,    9.00,   -3.04,    0.12,    2.17
 59,  14,  5, 1,   18.82,   -6.14,  -21.38,  -20.84,    4.00,   -4.74,    0.13,    2.01
