# VP10   2013-02-26_15-21-45
# Elapsed time of measurement: 293 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 19,  14,  1, 1,   19.30,   -5.23,  -21.14,   13.37,   13.00,    1.17,    0.26,    2.43
 54,  14,  2, 1,   19.37,   -4.07,  -21.12,   26.06,  -15.57,    4.01,    0.38,    2.17
 42,  14,  3, 1,   19.10,   -4.75,  -21.04,    9.08,  -58.00,    0.60,    0.23,    3.76
 73,  14,  4, 1,   18.97,   -4.44,  -20.92,    3.16,  -75.31,   -0.07,    0.21,    2.19
 47,  14,  5, 1,   19.02,   -4.68,  -21.06,   14.46,  -67.44,    1.95,    0.53,    3.80
 36,  14,  6, 1,   19.04,   -4.65,  -21.05,    9.15,  -58.20,    0.95,    0.14,    2.45
  1,  28,  7, 1,   19.22,   -5.57,  -20.86,  -11.79,   -9.00,   -3.20,    0.48,    2.01
 71,  28,  8, 1,   19.03,   -4.55,  -20.92,    5.46,  -17.57,    0.14,    0.29,    3.14
 62,  28,  9, 1,   20.12,   -4.01,  -21.28,   41.16,  -24.00,    3.09,    1.60,    2.00
 50,  28, 10, 1,   18.82,   -5.41,  -20.82,  -12.10,  -80.31,   -3.15,    0.29,    4.86
 67,  28, 11, 1,   18.80,   -4.46,  -20.77,   -1.02,  -70.44,   -0.29,    0.12,    2.31
 39,  28, 12, 1,   18.94,   -5.00,  -20.88,   -3.19,  -61.20,   -1.44,    0.49,    3.89
 28,  56, 13, 1,   18.88,   -5.22,  -20.92,   -5.22,   -6.00,   -0.98,    0.12,    2.90
 96,  56, 14, 1,   19.04,   -5.00,  -21.05,    4.87,  -13.57,   -0.53,    0.26,    2.79
 65,  56, 15, 1,   19.30,   -4.10,  -21.04,   20.94,  -12.00,    2.67,    1.28,    3.00
  2,  56, 16, 1,   19.09,   -5.62,  -20.93,   -2.96,  -12.31,   -0.36,    0.08,    5.02
 43,  56, 17, 1,   19.38,   -4.31,  -21.22,   29.70,  -31.44,    3.45,    0.57,    2.22
 18,  56, 18, 1,   19.34,   -4.99,  -21.23,   22.94,  -20.20,    2.86,    0.70,    6.89
  4,   0, 19, 1,   19.13,   -5.67,  -20.93,   -5.92,   -5.70,   -1.34,    0.19,    2.02
 69,   0, 20, 1,   18.78,   -4.71,  -20.78,   -5.43,   -5.70,   -1.51,    0.18,    2.07
 98,  14,  1, 1,   19.30,   -4.67,  -21.17,   18.91,   13.00,    1.17,    0.31,    2.34
 56,  14,  2, 1,   19.24,   -3.94,  -21.05,   22.31,  -15.57,    3.92,    0.18,    2.89
 14,  14,  3, 1,   19.05,   -5.18,  -21.06,   17.57,  -58.00,    4.00,    0.31,    2.92
