# VP13   2013-02-22_09-13-45
# Elapsed time of measurement: 270 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 20,  14,  1, 1,   18.25,   -1.58,  -22.12,    8.89,   12.00,   -2.16,    0.29,    2.97
  3,  14,  2, 1,   17.44,   -1.26,  -22.08,   -1.67,    9.00,   -0.10,    0.20,    2.35
 59,  14,  3, 1,   18.80,   -1.29,  -22.21,    2.36,   15.00,   -3.30,    0.15,    2.40
 78,  14,  4, 1,   18.16,   -0.92,  -22.05,   -9.75,    9.00,   -2.64,    0.21,    1.98
 10,  14,  5, 1,   17.81,   -1.23,  -22.00,  -24.18,    4.00,   -5.16,    0.24,    2.94
  2,  28,  6, 1,   17.58,   -1.76,  -22.16,   19.49,   20.00,    0.61,    0.27,    3.04
 34,  28,  7, 1,   18.38,   -1.71,  -22.10,  -22.30,  -15.00,   -5.27,    0.20,    2.43
 31,  28,  8, 1,   18.28,   -1.46,  -22.13,  -20.07,   -9.00,   -5.05,    0.20,    3.68
 22,  28,  9, 1,   17.87,   -1.47,  -22.06,  -18.31,    1.00,   -3.61,    0.19,    4.67
  8,  28, 10, 1,   17.82,   -1.34,  -22.11,   -1.50,   25.00,   -1.92,    0.20,    2.48
  9,  56, 11, 1,   17.73,   -1.40,  -22.08,   -9.07,   -3.00,   -2.21,    0.10,    2.13
 69,  56, 12, 1,   17.97,   -1.43,  -22.13,  -13.03,   -8.00,   -2.34,    0.17,    2.09
 52,  56, 13, 1,   18.48,   -0.60,  -22.29,    2.12,   18.00,   -2.83,    0.15,    3.24
 39,  56, 14, 1,   17.73,   -1.58,  -22.23,  -14.43,    7.00,   -1.51,    0.47,    2.93
 65,  56, 15, 1,   17.80,   -1.35,  -22.05,  -25.11,    0.00,   -3.37,    0.28,    2.86
 37,   0, 16, 1,   17.95,   -1.95,  -22.18,  -12.60,   -5.70,   -1.07,    0.18,    7.48
 46,   0, 17, 1,   17.81,   -1.85,  -22.14,  -10.97,   -5.70,   -1.40,    0.05,    5.76
 48,  14,  1, 1,   18.33,   -1.62,  -22.16,    9.52,   12.00,   -1.43,    0.16,    2.35
 14,  14,  2, 1,   18.17,   -1.36,  -22.10,    0.05,    9.00,   -3.02,    0.22,    2.90
 80,  14,  3, 1,   17.69,   -1.29,  -22.09,   -1.24,   15.00,   -0.85,    0.25,    2.23
 66,  14,  4, 1,   17.94,   -1.34,  -22.17,   -8.30,    9.00,   -1.65,    0.18,    2.46
 51,  14,  5, 1,   18.06,   -1.59,  -22.07,  -19.70,    4.00,   -3.46,    0.40,    3.51
 16,  28,  6, 1,   18.36,   -1.74,  -22.08,   17.10,   20.00,   -2.17,    0.24,    3.75
 58,  28,  7, 1,   18.38,   -1.06,  -22.09,  -18.73,  -15.00,   -4.53,    0.08,    2.40
