# VP09   2013-02-28_11-06-32
# Elapsed time of measurement: 280 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 32,  14,  1, 1,   19.14,   -4.33,  -20.46,   19.50,   19.00,    2.03,    0.17,    2.30
 82,  14,  2, 1,   19.42,   -4.41,  -20.39,   13.56,    5.87,   -0.13,    0.12,    2.16
 28,  14,  3, 1,   18.70,   -4.42,  -20.23,  -10.35,  -13.95,   -1.89,    0.42,    3.02
 79,  14,  4, 1,   18.60,   -4.92,  -20.09,  -18.01,  -10.20,   -3.13,    0.12,    4.17
 31,  14,  5, 1,   18.32,   -4.86,  -20.01,  -25.23,  -26.75,   -3.29,    0.07,    3.32
 15,  28,  6, 1,   18.76,   -4.00,  -20.27,    2.67,    0.00,    1.22,    0.13,    4.88
 72,  28,  7, 1,   19.27,   -3.99,  -20.26,    4.59,   -1.13,   -0.81,    0.18,    3.61
 64,  28,  8, 1,   19.04,   -4.05,  -20.19,   -1.68,   -5.95,   -1.42,    0.12,    2.41
 42,  28,  9, 1,   18.31,   -4.57,  -20.07,  -18.39,  -24.20,   -2.03,    0.27,    3.51
  8,  28, 10, 1,   18.54,   -4.00,  -20.01,  -23.93,  -20.75,   -4.99,    0.22,    2.86
 25,  56, 11, 1,   18.71,   -4.22,  -20.19,  -12.38,  -11.00,   -2.51,    0.13,    3.04
 51,  56, 12, 1,   18.79,   -4.23,  -19.99,  -23.88,  -25.13,   -6.28,    0.09,    4.11
 11,  56, 13, 1,   18.61,   -3.86,  -19.91,  -25.93,  -25.95,   -6.20,    0.08,    1.48
 76,  56, 14, 1,   19.27,   -4.19,  -20.30,    7.98,    7.80,   -0.33,    0.17,    2.16
  7,  56, 15, 1,   18.69,   -3.61,  -20.07,  -12.00,   -5.75,   -2.49,    0.10,    1.45
 20,   0, 16, 1,   18.75,   -4.16,  -20.23,   -4.97,   -5.70,   -0.49,    0.09,    4.81
 45,   0, 17, 1,   18.80,   -4.52,  -20.27,   -3.59,   -5.70,   -0.89,    0.13,    1.46
 30,  14,  1, 1,   19.30,   -4.13,  -20.44,   20.05,   19.00,    1.21,    0.17,    2.53
 58,  14,  2, 1,   19.62,   -4.13,  -20.44,   25.69,    5.87,    0.97,    0.15,    3.00
 69,  14,  3, 1,   18.87,   -4.12,  -20.02,  -16.34,  -13.95,   -4.86,    0.11,    2.95
 81,  14,  4, 1,   18.51,   -5.01,  -20.06,  -17.49,  -10.20,   -2.54,    0.09,    3.37
 65,  14,  5, 1,   18.48,   -4.50,  -19.84,  -31.88,  -26.75,   -6.82,    0.11,    6.28
 52,  28,  6, 1,   18.76,   -4.05,  -20.22,   -2.51,    0.00,    0.12,    0.31,    3.98
 73,  28,  7, 1,   19.36,   -3.94,  -20.26,    4.90,   -1.13,   -1.06,    0.06,    1.31
 22,  28,  8, 1,   18.63,   -4.24,  -20.18,   -8.71,   -5.95,   -0.81,    0.13,    4.09
 56,  28,  9, 1,   18.66,   -4.77,  -20.01,  -27.18,  -24.20,   -5.75,    0.28,    3.13
 84,  28, 10, 1,   18.28,   -4.90,  -19.97,  -20.85,  -20.75,   -2.31,    0.27,    2.49
 36,  56, 11, 1,   19.19,   -4.35,  -20.31,   -1.76,  -11.00,   -2.27,    0.26,    2.43
 27,  56, 12, 1,   18.24,   -4.62,  -20.00,  -22.82,  -25.13,   -2.73,    0.52,    3.25
 10,  56, 13, 1,   18.64,   -4.02,  -19.97,  -24.09,  -25.95,   -5.45,    0.17,    4.46
 85,  56, 14, 1,   19.16,   -4.22,  -20.31,   11.62,    7.80,    1.21,    0.10,    3.10
 77,  56, 15, 1,   18.99,   -4.31,  -20.19,   -3.02,   -5.75,   -1.41,    0.08,    3.00
 44,   0, 16, 1,   18.80,   -4.32,  -20.25,   -3.26,   -5.70,   -0.77,    0.09,    4.26
 41,   0, 17, 1,   18.91,   -4.20,  -20.27,   -0.49,   -5.70,   -0.60,    0.07,    2.92
 83,  14,  1, 1,   19.47,   -4.08,  -20.32,   17.08,   19.00,    1.10,    0.14,    6.44
 62,  14,  2, 1,   19.39,   -3.80,  -20.30,   13.38,    5.87,    0.42,    0.13,    2.44
 19,  14,  3, 1,   18.53,   -4.31,  -20.13,  -14.07,  -13.95,   -1.90,    0.13,    2.02
  2,  14,  4, 1,   18.49,   -3.97,  -20.07,  -15.25,  -10.20,   -1.98,    0.08,    3.22
 60,  14,  5, 1,   18.66,   -4.48,  -19.95,  -26.18,  -26.75,   -6.40,    0.11,    4.59
 80,  28,  6, 1,   19.10,   -4.69,  -20.27,   -1.54,    0.00,   -1.70,    0.11,    2.16
 14,  28,  7, 1,   18.97,   -3.69,  -20.29,    3.45,   -1.13,    0.64,    0.23,    4.18
 33,  28,  8, 1,   18.79,   -4.47,  -20.26,   -1.98,   -5.95,   -0.03,    0.05,    2.54
 23,  28,  9, 1,   18.59,   -4.37,  -20.11,  -18.96,  -24.20,   -3.32,    0.08,    3.20
  3,  28, 10, 1,   18.45,   -3.99,  -19.91,  -28.43,  -20.75,   -5.61,    0.18,    4.09
 70,  56, 11, 1,   18.78,   -4.45,  -20.17,   -6.10,  -11.00,   -1.05,    0.20,    4.09
 39,  56, 12, 1,   18.79,   -4.71,  -20.16,  -18.05,  -25.13,   -4.12,    0.13,    2.78
 46,  56, 13, 1,   18.45,   -5.09,  -20.07,  -22.09,  -25.95,   -2.51,    0.14,    5.01
 57,  56, 14, 1,   19.38,   -4.17,  -20.39,   11.90,    7.80,   -0.47,    0.15,    2.72
  6,  56, 15, 1,   18.68,   -3.78,  -20.11,  -11.54,   -5.75,   -2.05,    0.10,    3.15
 74,   0, 16, 1,   19.13,   -4.16,  -20.20,   -4.13,   -5.70,   -2.26,    0.04,    2.24
 68,   0, 17, 1,   19.15,   -3.90,  -20.14,   -6.42,   -5.70,   -3.48,    0.07,    2.47
 34,  14,  1, 1,   19.29,   -4.16,  -20.45,   18.81,   19.00,    1.54,    0.13,    2.10
 63,  14,  2, 1,   19.38,   -3.79,  -20.29,   12.68,    5.87,    0.47,    0.32,    1.36
 55,  14,  3, 1,   18.50,   -4.90,  -20.17,  -16.16,  -13.95,   -1.83,    0.10,    3.37
 40,  14,  4, 1,   18.33,   -4.42,  -20.01,  -15.47,  -10.20,   -1.31,    0.16,    4.13
 50,  14,  5, 1,   18.78,   -4.30,  -19.95,  -29.14,  -26.75,   -7.19,    0.08,    4.49
 71,  28,  6, 1,   19.16,   -4.30,  -20.24,   -3.84,    0.00,   -2.44,    0.14,    3.89
  5,  28,  7, 1,   18.74,   -3.66,  -20.24,    3.05,   -1.13,    1.51,    0.08,    3.37
 54,  28,  8, 1,   18.82,   -4.37,  -20.26,   -3.59,   -5.95,   -0.66,    0.03,    4.36
 17,  28,  9, 1,   18.61,   -4.23,  -20.04,  -24.07,  -24.20,   -5.20,    0.12,    4.50
 75,  28, 10, 1,   18.55,   -4.70,  -19.96,  -21.21,  -20.75,   -3.91,    0.19,    3.86
  9,  56, 11, 1,   18.44,   -3.96,  -20.12,   -8.67,  -11.00,    0.08,    0.30,    5.04
 29,  56, 12, 1,   18.50,   -4.68,  -20.08,  -21.57,  -25.13,   -3.67,    0.06,    2.29
 35,  56, 13, 1,   18.52,   -4.72,  -20.16,  -17.73,  -25.95,   -2.40,    0.17,    2.84
 78,  56, 14, 1,   19.28,   -4.10,  -20.33,   11.30,    7.80,    0.43,    0.32,    2.99
 66,  56, 15, 1,   19.11,   -4.04,  -20.18,   -4.36,   -5.75,   -2.62,    0.20,    2.19
 26,   0, 16, 1,   18.93,   -4.03,  -20.28,   -1.45,   -5.70,   -0.95,    0.16,    2.97
 18,   0, 17, 1,   18.92,   -4.05,  -20.30,   -1.81,   -5.70,   -0.91,    0.09,    2.69
 37,  14,  1, 1,   19.52,   -4.21,  -20.48,   15.64,   19.00,   -0.38,    0.17,    2.21
  1,  14,  2, 1,   19.16,   -3.30,  -20.29,   15.12,    5.87,    3.10,    0.12,    2.87
 67,  14,  3, 1,   18.87,   -4.14,  -20.01,  -18.28,  -13.95,   -5.43,    0.11,    2.70
 61,  14,  4, 1,   18.63,   -4.21,  -20.01,  -14.26,  -10.20,   -3.04,    0.06,    3.52
 38,  14,  5, 1,   18.54,   -4.87,  -20.04,  -27.74,  -26.75,   -4.86,    0.29,    3.58
 21,  28,  6, 1,   19.11,   -3.93,  -20.33,    4.23,    0.00,   -0.14,    0.03,    3.16
 47,  28,  7, 1,   18.78,   -4.35,  -20.25,   -1.72,   -1.13,    0.09,    0.15,    3.53
 59,  28,  8, 1,   18.95,   -4.24,  -20.25,   -2.55,   -5.95,   -1.17,    0.18,    2.59
 49,  28,  9, 1,   18.68,   -4.57,  -19.97,  -26.55,  -24.20,   -5.99,    0.23,    2.83
 16,  28, 10, 1,   18.34,   -4.22,  -20.06,  -15.25,  -20.75,   -1.62,    0.04,    3.41
  4,  56, 11, 1,   18.76,   -3.67,  -20.10,  -11.28,  -11.00,   -2.46,    0.17,    2.40
 48,  56, 12, 1,   18.41,   -4.63,  -19.98,  -20.53,  -25.13,   -2.98,    0.12,    1.97
 13,  56, 13, 1,   18.45,   -4.15,  -19.96,  -24.17,  -25.95,   -4.02,    0.22,    3.40
 12,  56, 14, 1,   19.17,   -3.49,  -20.26,    5.33,    7.80,    0.38,    0.14,    8.13
