# VP01   2013-02-20_14-05-12
# Elapsed time of measurement: 161 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 73,  14,  1, 1,   16.75,   -0.67,  -22.21,    9.78,   12.00,    0.35,    0.05,    1.45
 45,  14,  2, 1,   16.43,   -1.22,  -22.32,   -1.97,    4.60,   -1.64,    0.08,    1.79
 60,  14,  3, 1,   16.30,   -1.33,  -22.30,   -2.07,    2.25,   -1.26,    0.26,    1.73
  1,  14,  4, 1,   16.11,   -1.73,  -22.31,  -10.74,   -5.99,   -2.36,    0.07,    2.86
 63,  14,  5, 1,   15.97,   -1.56,  -22.08,  -20.86,  -15.10,   -5.38,    0.23,    2.11
 12,  28,  6, 1,   17.11,   -0.77,  -22.34,   17.56,   20.00,    1.23,    0.15,    1.65
 41,  28,  7, 1,   15.98,   -1.76,  -22.24,  -13.36,  -11.40,   -3.00,    0.22,    2.93
 17,  28,  8, 1,   15.98,   -1.44,  -22.01,  -23.26,  -18.75,   -6.46,    0.36,    2.09
 39,  28,  9, 1,   15.91,   -1.07,  -21.89,  -20.89,  -12.99,   -6.13,    0.23,    2.03
 20,  28, 10, 1,   16.34,   -0.71,  -22.12,   -0.88,    6.90,   -0.87,    0.09,    1.86
  8,  56, 11, 1,   16.47,   -1.08,  -22.24,   -2.39,   -3.00,   -2.00,    0.08,    1.65
  5,  56, 12, 1,   16.27,   -1.39,  -22.33,   -3.45,   -4.40,   -1.24,    0.23,    1.84
 50,  56, 13, 1,   16.52,   -0.99,  -22.30,    3.61,    8.25,   -0.49,    0.23,    1.94
 54,  56, 14, 1,   16.29,   -1.18,  -22.14,  -10.08,   -7.99,   -3.88,    0.15,    1.94
 13,  56, 15, 1,   16.06,   -1.63,  -22.10,  -23.75,  -20.10,   -6.46,    0.34,    2.09
 62,   0, 16, 1,   16.15,   -1.50,  -22.27,   -7.62,   -5.70,   -2.12,    1.08,    1.36
 25,   0, 17, 1,   15.96,   -1.07,  -22.08,  -10.25,   -5.70,   -2.48,    0.09,    1.58
  3,  14,  1, 1,   16.66,   -1.14,  -22.38,    8.13,   12.00,    0.41,    0.06,    1.63
 72,  14,  2, 1,   16.38,   -0.79,  -22.12,   -0.21,    4.60,   -1.02,    0.14,    1.73
 80,  14,  3, 1,   16.40,   -0.73,  -22.13,   -1.75,    2.25,   -1.62,    0.09,    1.95
 37,  14,  4, 1,   16.20,   -0.57,  -21.92,   -9.77,   -5.99,   -3.93,    0.11,    1.57
 61,  14,  5, 1,   16.00,   -1.81,  -22.15,  -21.28,  -15.10,   -5.32,    0.22,    1.98
 44,  28,  6, 1,   16.59,   -1.17,  -22.38,   11.41,   20.00,    1.23,    0.10,    2.11
 28,  28,  7, 1,   15.92,   -1.23,  -22.08,  -13.49,  -11.40,   -3.48,    0.12,    1.76
 27,  28,  8, 1,   15.73,   -1.51,  -21.98,  -24.68,  -18.75,   -6.10,    0.35,    2.53
 18,  28,  9, 1,   16.02,   -1.19,  -22.07,  -14.24,  -12.99,   -4.00,    0.15,    1.96
  6,  28, 10, 1,   16.45,   -1.12,  -22.30,    1.70,    6.90,   -0.56,    0.09,    1.96
 22,  56, 11, 1,   16.15,   -0.63,  -21.95,   -9.64,   -3.00,   -3.35,    0.06,    1.43
 16,  56, 12, 1,   16.40,   -0.92,  -22.17,   -6.06,   -4.40,   -3.31,    0.12,    1.72
 38,  56, 13, 1,   16.46,   -0.29,  -21.99,   -0.48,    8.25,   -1.47,    0.08,    1.94
 82,  56, 14, 1,   15.91,   -1.09,  -22.05,  -10.45,   -7.99,   -2.07,    0.09,    1.55
 59,  56, 15, 1,   15.68,   -1.81,  -22.02,  -26.88,  -20.10,   -6.01,    0.12,    1.61
