# VP12   2013-03-01_11-19-33
# Elapsed time of measurement: 350 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 77,  14,  1, 1,   17.89,    6.20,  -21.95,   13.96,   13.00,    0.92,    0.29,    4.12
  4,  14,  2, 1,   17.73,    5.16,  -22.34,  -10.03,   -6.71,   -0.94,    0.18,    3.97
 38,  14,  3, 1,   17.24,    5.65,  -22.10,   -8.22,   -2.31,    0.89,    0.24,    3.76
 88,  14,  4, 1,   17.20,    6.35,  -21.79,  -18.52,  -10.70,   -1.82,    0.16,    4.24
  8,  14,  5, 1,   17.60,    5.28,  -22.27,  -11.89,    1.20,   -0.46,    0.51,    2.50
 98,  14,  6, 1,   17.45,    6.24,  -21.86,   -7.80,    5.43,   -0.56,    0.06,    3.37
  6,  28,  7, 1,   17.58,    5.74,  -22.26,  -10.29,   -9.00,   -0.91,    0.18,    5.22
 41,  28,  8, 1,   17.23,    5.61,  -22.16,   -8.53,   -3.71,    0.74,    0.23,    1.92
 83,  28,  9, 1,   17.40,    6.23,  -21.84,   -4.71,    1.69,    0.12,    0.16,    2.11
 15,  28, 10, 1,   17.35,    5.38,  -22.08,  -32.30,  -22.70,   -2.34,    0.37,    4.03
 49,  28, 11, 1,   17.45,    5.31,  -22.12,  -18.02,   -8.80,   -0.91,    0.12,    3.28
 62,  28, 12, 1,   17.30,    5.74,  -22.05,  -12.38,   -2.57,   -0.26,    0.33,    3.19
 12,  56, 13, 1,   17.84,    5.24,  -22.21,   -4.88,   -6.00,   -1.35,    0.21,    2.91
  1,  56, 14, 1,   17.84,    4.95,  -22.46,  -10.63,   -4.71,   -1.16,    0.28,    4.00
 81,  56, 15, 1,   17.24,    6.15,  -21.97,   -5.39,   -1.31,    0.90,    0.34,    3.72
 71,  56, 16, 1,   17.37,    5.90,  -21.96,  -11.86,   -2.70,   -0.39,    0.24,    2.91
 55,  56, 17, 1,   17.17,    5.49,  -22.06,  -34.94,  -24.80,   -3.17,    0.32,    2.83
