# VP05   2013-02-26_16-41-08
# Elapsed time of measurement: 299 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 61,  14,  1, 1,   19.04,   -1.82,  -19.56,   22.13,   13.00,   -0.60,    0.08,    2.09
 72,  14,  2, 1,   18.57,   -2.37,  -19.60,    3.67,  -15.57,   -0.41,    0.20,    3.00
 92,  14,  3, 1,   19.20,   -1.63,  -19.58,   16.82,  -58.00,   -0.45,    0.26,    3.04
 57,  14,  4, 1,   18.39,   -2.43,  -19.46,    3.06,  -75.31,   -0.17,    0.21,    2.05
 10,  14,  5, 1,   18.44,   -3.40,  -19.73,    4.99,  -67.44,   -0.24,    0.88,    8.31
 55,  14,  6, 1,   18.73,   -2.25,  -19.65,    9.76,  -58.20,   -0.33,    0.20,    1.97
 20,  28,  7, 1,   18.24,   -3.53,  -19.53,  -12.27,   -9.00,   -1.17,    0.18,    2.71
 49,  28,  8, 1,   18.80,   -2.23,  -19.62,   12.66,  -17.57,   -0.58,    0.10,    3.15
 84,  28,  9, 1,   19.13,   -2.10,  -19.58,   25.86,  -24.00,   -1.13,    0.06,    3.46
 65,  28, 10, 1,   18.30,   -3.02,  -19.36,  -19.70,  -80.31,   -3.07,    0.25,    3.82
 99,  28, 11, 1,   18.51,   -2.54,  -19.43,  -10.13,  -70.44,   -0.70,    0.35,    2.72
  5,  28, 12, 1,   18.20,   -3.14,  -19.55,   -8.63,  -61.20,   -0.80,    0.16,    2.89
  3,  56, 13, 1,   18.29,   -3.00,  -19.58,   -7.28,   -6.00,   -1.10,    0.14,    2.75
 69,  56, 14, 1,   18.45,   -2.39,  -19.58,    4.74,  -13.57,    0.19,    0.14,    1.95
 26,  56, 15, 1,   18.93,   -2.54,  -19.73,   19.27,  -12.00,   -1.28,    0.08,    4.41
 79,  56, 16, 1,   18.80,   -2.54,  -19.63,   19.38,  -12.31,   -0.65,    0.12,    2.23
 54,  56, 17, 1,   18.84,   -2.03,  -19.57,   19.75,  -31.44,   -0.08,    0.32,    7.73
  9,  56, 18, 1,   19.00,   -2.31,  -19.66,   21.61,  -20.20,   -1.11,    0.11,    3.18
 16,   0, 19, 1,   18.22,   -3.55,  -19.62,   -3.08,   -5.70,    0.28,    0.05,    2.18
  6,   0, 20, 1,   18.40,   -2.80,  -19.65,   -0.17,   -5.70,   -0.57,    0.06,    3.00
 14,  14,  1, 1,   18.53,   -3.12,  -19.71,   14.38,   13.00,   -0.05,    0.12,    2.15
 62,  14,  2, 1,   18.59,   -2.32,  -19.56,    6.77,  -15.57,   -0.17,    0.14,    2.53
 95,  14,  3, 1,   18.79,   -1.82,  -19.47,    2.48,  -58.00,    0.24,    0.19,    2.21
 39,  14,  4, 1,   18.41,   -2.94,  -19.57,   -3.43,  -75.31,   -0.64,    0.14,    2.37
 93,  14,  5, 1,   18.70,   -1.90,  -19.43,    2.42,  -67.44,    0.15,    0.31,    2.74
 35,  14,  6, 1,   18.65,   -2.76,  -19.69,    8.16,  -58.20,   -0.38,    0.13,    2.63
 80,  28,  7, 1,   18.60,   -3.13,  -19.66,    1.08,   -9.00,   -0.98,    0.10,    2.40
 36,  28,  8, 1,   18.33,   -3.15,  -19.58,   -4.79,  -17.57,   -0.17,    0.09,    5.43
 33,  28,  9, 1,   18.61,   -2.83,  -19.72,   10.04,  -24.00,   -0.43,    0.09,    2.24
 38,  28, 10, 1,   18.52,   -3.01,  -19.71,    7.90,  -80.31,   -0.23,    0.16,    2.91
 68,  28, 11, 1,   18.16,   -2.96,  -19.37,  -14.03,  -70.44,   -1.27,    0.33,    3.85
