# VP05   2013-02-22_11-04-43
# Elapsed time of measurement: 548 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56 => WFS with 14/28/56 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 83,  14,  1, 1,   16.09,   -4.47,  -20.12,   35.66,   19.00,   -2.43,    0.17,    6.88
  3,  14,  2, 1,   19.78,   -3.18,  -20.61,    3.53,   13.87,   -0.94,    0.16,    3.84
 54,  14,  3, 1,   19.84,   -3.14,  -20.29,   -9.52,   -4.95,   -3.70,    0.40,    8.75
  1,  14,  4, 1,   19.39,   -3.40,  -20.58,   -9.44,   -6.20,   -2.24,    0.45,    8.85
 19,  14,  5, 1,   20.22,   -2.68,  -20.26,  -23.00,   -1.75,   -4.68,    0.17,    8.66
 51,  28,  6, 1,   14.38,   -2.96,  -19.98,    0.81,    0.00,   -3.21,    0.24,    8.92
 62,  28,  7, 1,   20.33,   -2.97,  -20.30,   -3.63,    1.87,   -3.14,    0.39,    8.40
 85,  28,  8, 1,   19.61,   -3.23,  -20.25,  -11.74,    2.05,   -4.35,    0.18,    6.15
 20,  28,  9, 1,   19.95,   -3.25,  -20.15,  -34.37,  -10.20,   -5.82,    0.16,    3.70
 49,  28, 10, 1,   20.36,   -3.07,  -20.40,  -15.41,    0.25,   -4.71,    0.58,    7.94
  2,  56, 11, 1,   19.36,   -3.16,  -20.57,  -19.13,  -11.00,   -3.84,    0.22,    2.85
 84,  56, 12, 1,   24.29,   -1.17,  -20.45,  -32.65,  -22.13,   -6.09,    0.71,    4.21
 18,  56, 13, 1,   22.17,   -2.22,  -20.40,  -28.12,  -14.95,   -4.80,    0.34,   13.82
 67,  56, 14, 1,   20.77,   -2.58,  -20.25,   -4.89,   14.80,   -3.41,    0.12,    4.33
 55,  56, 15, 1,   19.95,   -3.10,  -20.31,   -3.74,   17.25,   -3.03,    0.60,   10.00
 45,   0, 16, 1,   17.54,   -3.33,  -20.23,   -5.56,   -5.70,   -3.77,    0.04,    8.69
 35,   0, 17, 1,   21.90,   -2.50,  -20.32,    5.91,   -5.70,   -2.87,    0.09,    8.15
 57,  14,  1, 1,   11.27,   -1.66,  -19.58,   28.03,   19.00,   -3.29,    0.15,    7.66
 66,  14,  2, 1,   16.13,   -3.61,  -20.09,   23.74,   13.87,   -1.25,    0.12,    8.44
  7,  14,  3, 1,   19.92,   -3.04,  -20.55,   -7.14,   -4.95,   -3.28,    0.16,    5.68
 37,  14,  4, 1,   21.17,   -1.91,  -20.22,  -12.14,   -6.20,   -2.92,    0.24,   10.09
 75,  14,  5, 1,   20.54,   -2.87,  -20.25,  -25.35,   -1.75,   -4.39,    0.26,    4.85
 11,  28,  6, 1,   19.93,   -3.16,  -20.62,    4.28,    0.00,   -1.31,    0.37,    5.87
 46,  28,  7, 1,   16.52,   -3.20,  -20.10,    6.63,    1.87,   -2.13,    0.39,    8.54
 76,  28,  8, 1,   21.12,   -2.91,  -20.35,  -15.58,    2.05,   -4.70,    0.39,    4.38
 33,  28,  9, 1,   20.68,   -1.92,  -20.10,  -29.64,  -10.20,   -5.97,    0.18,    5.47
 27,  28, 10, 1,   20.59,   -2.98,  -20.33,  -14.75,    0.25,   -3.56,    0.10,    3.29
 73,  56, 11, 1,   20.90,   -3.07,  -20.36,   -7.96,  -11.00,   -2.69,    0.30,    2.94
 56,  56, 12, 1,   19.30,   -3.08,  -20.15,  -27.24,  -22.13,   -5.18,    0.28,    6.85
 64,  56, 13, 1,   19.67,   -2.91,  -20.09,  -32.66,  -14.95,   -6.47,    0.31,    5.84
 68,  56, 14, 1,   20.71,   -2.62,  -20.28,   -4.38,   14.80,   -2.96,    0.33,    2.94
 39,  56, 15, 1,   21.57,   -2.50,  -20.32,   -3.26,   17.25,   -2.65,    0.15,    7.14
 47,   0, 16, 1,   15.03,   -2.76,  -20.03,   -1.20,   -5.70,   -3.11,    0.05,    8.97
 82,   0, 17, 1,   18.22,   -3.30,  -20.21,   -5.83,   -5.70,   -2.57,    0.17,    4.40
 44,  14,  1, 1,   17.35,   -3.84,  -20.31,   23.77,   19.00,   -0.22,    0.34,    7.56
 29,  14,  2, 1,   21.43,   -3.55,  -20.47,    9.99,   13.87,   -2.90,    0.16,    4.77
 58,  14,  3, 1,   18.96,   -2.71,  -20.15,  -16.34,   -4.95,   -4.65,    0.12,   12.12
 48,  14,  4, 1,   20.05,   -2.94,  -20.37,  -19.46,   -6.20,   -3.89,    0.23,   11.10
  4,  14,  5, 1,   19.37,   -3.18,  -20.54,  -21.14,   -1.75,   -3.68,    0.12,    5.06
 50,  28,  6, 1,   15.30,   -3.32,  -20.09,    8.75,    0.00,   -2.33,    0.26,    3.79
 21,  28,  7, 1,   20.57,   -3.30,  -20.42,   -5.87,    1.87,   -2.22,    0.23,    3.78
 60,  28,  8, 1,   20.05,   -3.00,  -20.36,   -6.13,    2.05,   -2.99,    0.41,    3.74
 70,  28,  9, 1,   21.72,   -2.24,  -20.16,  -30.35,  -10.20,   -4.57,    0.33,    4.21
 30,  28, 10, 1,   20.33,   -2.92,  -20.28,  -24.59,    0.25,   -3.98,    0.35,    5.52
 25,  56, 11, 1,   20.83,   -2.86,  -20.32,   -8.50,  -11.00,   -3.41,    0.30,    3.99
 31,  56, 12, 1,   20.25,   -2.80,  -20.18,  -31.60,  -22.13,   -5.44,    0.37,    4.51
 32,  56, 13, 1,   20.37,   -2.55,  -20.22,  -24.85,  -14.95,   -4.84,    0.18,    3.41
 14,  56, 14, 1,   20.05,   -3.05,  -20.46,   -3.09,   14.80,   -3.48,    0.31,    2.71
 22,  56, 15, 1,   20.33,   -3.33,  -20.41,  -18.12,   17.25,   -2.84,    0.23,    4.01
 63,   0, 16, 1,   20.31,   -2.69,  -20.26,   -8.12,   -5.70,   -3.91,    0.04,    8.02
 69,   0, 17, 1,   20.63,   -2.97,  -20.30,  -10.75,   -5.70,   -3.13,    0.27,    6.85
 52,  14,  1, 1,   15.51,   -3.84,  -20.01,   24.92,   19.00,   -2.52,    0.17,   12.40
  6,  14,  2, 1,   20.28,   -3.55,  -20.66,   14.26,   13.87,   -1.07,    0.09,    7.32
 41,  14,  3, 1,   17.08,   -3.69,  -20.23,    7.25,   -4.95,   -0.35,    0.24,    5.96
 71,  14,  4, 1,   17.81,   -3.30,  -20.20,   -4.32,   -6.20,   -2.62,    0.62,   10.43
 59,  14,  5, 1,   19.84,   -2.81,  -20.22,  -18.51,   -1.75,   -4.50,    0.26,    8.86
 80,  28,  6, 1,   19.00,   -3.42,  -20.29,    1.27,    0.00,   -1.72,    0.17,    4.67
 61,  28,  7, 1,   19.88,   -3.19,  -20.34,   -6.29,    1.87,   -1.51,    0.52,   10.75
 40,  28,  8, 1,   21.49,   -2.17,  -20.24,  -12.07,    2.05,   -4.07,    0.24,    9.17
  5,  28,  9, 1,   19.13,   -3.18,  -20.45,  -29.79,  -10.20,   -5.03,    0.12,    4.22
 10,  28, 10, 1,   19.47,   -3.04,  -20.50,  -20.52,    0.25,   -3.91,    0.17,    5.11
 79,  56, 11, 1,   21.02,   -3.07,  -20.35,  -13.34,  -11.00,   -4.52,    0.43,    7.71
 77,  56, 12, 1,   20.63,   -3.04,  -20.30,  -30.97,  -22.13,   -5.17,    0.64,   10.61
  8,  56, 13, 1,   19.27,   -2.95,  -20.48,  -24.88,  -14.95,   -4.33,    0.41,    5.97
 28,  56, 14, 1,   20.67,   -2.82,  -20.33,  -12.05,   14.80,   -3.44,    0.22,    5.71
 23,  56, 15, 1,   20.44,   -3.23,  -20.39,  -17.08,   17.25,   -3.27,    0.13,    2.05
 34,   0, 16, 1,   21.67,   -2.20,  -20.30,    0.19,   -5.70,   -2.99,    0.11,    3.93
 53,   0, 17, 1,   20.94,   -2.81,  -20.32,   -5.08,   -5.70,   -3.34,    0.05,    5.58
 81,  14,  1, 1,   15.05,   -3.57,  -19.95,   28.62,   19.00,   -1.37,    0.05,    5.34
 15,  14,  2, 1,   17.64,   -3.67,  -20.31,   12.74,   13.87,   -3.15,    0.16,    9.99
 74,  14,  3, 1,   20.89,   -2.71,  -20.28,  -11.98,   -4.95,   -3.54,    0.30,   11.68
