# VP11   2013-10-30_18-12-41
# Elapsed time of measurement: 269 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 99,   14,  1, 1,   19.37,    2.83,  -25.27,   11.62,   12.00,    0.00,    0.28,    4.02
 19,   14,  2, 1,   19.25,    2.43,  -25.41,    4.06,    4.60,    0.02,    0.23,    1.99
108,   14,  3, 1,   19.23,    2.60,  -25.31,  -30.84,    6.25,    1.27,    0.25,    2.04
 91,   14,  4, 1,   19.41,    2.49,  -25.29,  -29.49,   -4.99,    0.40,    0.26,    1.98
 14,   14,  5, 1,   19.48,    2.14,  -25.27,  -31.26,  -17.10,    0.35,    0.29,    2.83
 10,   28,  6, 1,   19.50,    3.04,  -25.32,   12.93,   20.00,   -0.83,    0.31,    1.97
102,   28,  7, 1,   19.16,    2.25,  -25.30,  -34.16,  -19.40,    1.99,    0.25,    2.65
 68,   28,  8, 1,   19.26,    1.92,  -25.34,  -35.14,  -17.75,    2.23,    0.25,    2.24
 66,   28,  9, 1,   19.36,    2.19,  -25.34,  -28.27,  -11.99,    1.32,    0.24,    1.77
 47,   28, 10, 1,   19.67,    2.64,  -25.37,   -6.37,    6.90,   -1.70,    0.34,    1.52
 92,   56, 11, 1,   19.48,    2.87,  -25.32,  -13.21,   -3.00,   -0.47,    0.24,    2.44
 76,   56, 12, 1,   19.23,    2.46,  -25.35,  -21.52,  -12.40,    1.60,    0.08,    3.22
 35,   56, 13, 1,   19.41,    2.83,  -25.36,   -9.46,    9.25,   -0.27,    0.15,    3.07
 79,   56, 14, 1,   19.33,    2.41,  -25.36,  -23.75,   -5.99,    1.22,    0.23,    4.60
 85,   56, 15, 1,   19.24,    2.03,  -25.34,  -37.25,  -17.10,    2.23,    0.47,    3.94
 63, 1456, 16, 1,   20.44,    2.21,  -25.06,   27.68,   11.00,   -6.72,    0.09,    2.58
