# VP10   2013-10-31_18-42-25
# Elapsed time of measurement: 329 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 24,   14,  1, 1,   20.07,   10.96,  -23.08,   19.73,   13.00,   -7.83,    0.44,    2.14
 11,   14,  2, 1,   19.64,   11.56,  -22.89,    7.81,   -6.71,  -12.87,    0.40,    2.64
 52,   14,  3, 1,   19.93,   11.18,  -23.44,   13.19,   -2.31,   -9.25,    0.18,    2.23
 66,   14,  4, 1,   19.05,   11.04,  -23.93,    6.91,  -10.70,   -5.69,    0.70,    2.05
 31,   14,  5, 1,   21.94,   10.43,  -22.21,   34.54,    1.20,   -8.65,    0.52,    2.42
 93,   14,  6, 1,   23.26,    5.19,  -23.14,   90.73,    5.43,   -4.22,    0.66,    4.05
  2,   28,  7, 1,   18.91,   11.26,  -22.28,   -5.82,   -9.00,  -11.26,    0.25,    2.25
 13,   28,  8, 1,   19.25,   11.24,  -23.14,    5.97,   -3.71,  -12.16,    0.77,    2.50
 39,   28,  9, 1,   18.60,   10.04,  -24.29,    2.33,    1.69,   -9.39,    0.43,    1.75
 28,   28, 10, 1,   16.32,    8.80,  -25.43,  -21.44,  -22.70,   -3.06,    0.29,    1.87
106,   28, 11, 1,   17.83,   10.31,  -24.66,   -7.16,   -8.80,   -4.04,    0.27,    2.22
 35,   28, 12, 1,   18.48,   10.69,  -23.89,   -6.85,   -2.57,  -13.93,    0.10,    2.30
 83,   56, 13, 1,   18.38,   10.69,  -24.22,   -1.66,   -6.00,   -5.20,    0.23,    1.79
 73,   56, 14, 1,   18.05,    9.10,  -24.86,    0.46,   -4.71,   -2.45,    0.58,    2.01
 62,   56, 15, 1,   18.59,   12.06,  -23.53,   -3.85,   -1.31,   -7.06,    0.33,    2.49
  9,   56, 16, 1,   18.89,   10.74,  -23.91,   -4.55,   -2.70,  -14.27,    0.58,    2.01
 22,   56, 17, 1,   17.02,    9.52,  -25.04,  -17.11,  -24.80,   -6.59,    0.37,    1.89
  5,   56, 18, 1,   18.11,   10.36,  -24.32,  -10.49,  -13.57,  -10.40,    0.61,    2.38
 45, 1456, 19, 1,   18.05,   10.29,  -24.60,   -4.65,  -11.00,   -6.24,    0.14,    1.70
 61, 1456, 20, 1,   20.35,   13.91,  -21.51,   10.23,    5.29,   -9.61,    0.11,    3.54
 92, 1456, 21, 1,   21.08,   12.71,  -21.95,   15.73,    6.69,  -11.25,    0.11,    2.78
 46, 1456, 22, 1,   17.34,    9.49,  -25.07,  -13.35,  -24.70,   -4.52,    0.02,    2.30
 49, 1456, 23, 1,   17.42,   10.16,  -24.77,  -10.57,  -17.80,   -4.43,    0.04,    2.21
109, 1456, 24, 1,   18.01,   10.24,  -24.65,   -5.24,  -12.57,   -3.90,    0.06,    3.04
 76,    0, 25, 1,   17.79,    7.44,  -25.22,   -1.30,   -5.70,   -0.58,    0.11,    2.60
 64,    0, 26, 1,   17.69,    8.19,  -25.15,   -3.73,   -5.70,   -0.20,    0.09,    3.41
  1,   14,  1, 1,   21.19,   11.28,  -21.05,   15.66,   13.00,   -8.26,    0.19,    3.00
100,   14,  2, 1,   19.70,   12.55,  -22.75,    3.05,   -6.71,  -11.55,    0.15,    2.18
 97,   14,  3, 1,   21.02,   11.50,  -22.59,   13.57,   -2.31,  -13.08,    0.54,    3.10
 38,   14,  4, 1,   19.85,   10.54,  -23.39,   16.38,  -10.70,   -9.01,    0.38,    1.74
 51,   14,  5, 1,   21.39,   11.75,  -22.13,   27.65,    1.20,   -8.82,    1.09,    1.97
118,   14,  6, 1,   22.78,    2.55,  -23.26,   99.24,    5.43,   -9.77,    0.35,    5.30
 26,   28,  7, 1,   17.38,    9.13,  -25.11,   -7.83,   -9.00,   -5.02,    0.19,    2.04
 17,   28,  8, 1,   18.27,   10.03,  -24.39,   -3.67,   -3.71,  -10.59,    0.26,    1.88
 87,   28,  9, 1,   18.79,   10.66,  -24.10,    1.22,    1.69,   -7.08,    0.32,    1.92
 10,   28, 10, 1,   17.66,   10.03,  -24.57,  -20.08,  -22.70,  -13.09,    0.52,    2.14
 98,   28, 11, 1,   18.70,   10.98,  -24.10,   -6.75,   -8.80,  -10.35,    0.67,    2.92
120,   28, 12, 1,   18.35,    8.92,  -24.97,   -5.40,   -2.57,   -3.56,    0.69,    2.39
 59,   56, 13, 1,   18.08,   10.53,  -24.33,   -2.58,   -6.00,   -2.88,    0.11,    3.20
 21,   56, 14, 1,   17.90,    9.74,  -24.71,   -1.46,   -4.71,   -5.96,    0.31,    1.87
116,   56, 15, 1,   18.74,   10.31,  -24.37,    3.85,   -1.31,   -5.14,    0.28,    3.15
 33,   56, 16, 1,   18.72,    9.75,  -24.46,    2.16,   -2.70,   -9.29,    0.34,    2.13
 20,   56, 17, 1,   17.19,   10.11,  -24.74,  -17.88,  -24.80,   -9.11,    0.42,    2.41
115,   56, 18, 1,   18.02,   10.06,  -24.60,   -5.25,  -13.57,   -3.75,    0.47,    3.00
 25, 1456, 19, 1,   17.66,   10.48,  -24.42,   -7.54,  -11.00,   -8.02,    0.19,    2.14
 43, 1456, 20, 1,   20.07,   11.81,  -22.88,   12.20,    5.29,  -10.31,    0.03,    2.14
104, 1456, 21, 1,   19.55,    9.62,  -24.39,   13.03,    6.69,   -5.64,    0.07,    2.84
 63, 1456, 22, 1,   17.02,   11.69,  -24.10,  -21.37,  -24.70,   -6.54,    0.11,    2.63
107, 1456, 23, 1,   17.55,    8.68,  -25.30,   -9.91,  -17.80,   -1.15,    0.03,    2.22
 15, 1456, 24, 1,   18.60,   11.91,  -22.88,   -2.97,  -12.57,  -15.51,    0.03,    3.41
 12,    0, 25, 1,   17.74,    6.85,  -25.57,   -7.22,   -5.70,   -3.82,    0.18,    2.75
  7,    0, 26, 1,   17.81,    6.50,  -25.58,   -6.79,   -5.70,   -3.31,    0.18,    3.00
 54,   14,  1, 1,   19.51,   10.25,  -24.08,   12.36,   13.00,   -6.71,    0.37,    3.03
 95,   14,  2, 1,   20.03,   13.14,  -22.26,    9.13,   -6.71,   -9.27,    0.34,    2.95
130,   14,  3, 1,   21.34,   12.81,  -21.51,   17.13,   -2.31,   -9.46,    0.11,    3.28
 32,   14,  4, 1,   20.25,   10.04,  -23.51,   19.02,  -10.70,  -10.69,    0.37,    2.02
 48,   14,  5, 1,   21.38,   11.77,  -22.15,   28.30,    1.20,   -7.60,    0.66,    1.99
  4,   14,  6, 1,   23.33,    4.14,  -22.79,   91.91,    5.43,   -6.80,    0.73,    3.79
  3,   28,  7, 1,   18.80,   10.85,  -22.78,   -5.85,   -9.00,   -9.84,    0.32,    2.51
 16,   28,  8, 1,   17.81,    8.49,  -25.20,   -6.67,   -3.71,   -7.26,    0.28,    2.35
 74,   28,  9, 1,   18.51,   10.48,  -24.26,    1.35,    1.69,   -5.13,    0.40,    1.96
121,   28, 10, 1,   17.82,    9.60,  -24.78,  -16.38,  -22.70,   -5.83,    0.43,    2.24
112,   28, 11, 1,   18.03,   11.55,  -23.95,   -7.27,   -8.80,   -5.72,    0.38,    3.09
 78,   28, 12, 1,   18.86,   13.35,  -22.68,   -3.35,   -2.57,  -10.59,    0.70,    4.07
 77,   56, 13, 1,   18.53,   10.93,  -24.10,   -1.02,   -6.00,   -6.34,    0.37,    1.86
127,   56, 14, 1,   18.73,    9.91,  -24.51,   -0.39,   -4.71,   -5.46,    0.06,    3.22
108,   56, 15, 1,   18.03,    8.99,  -25.07,   -0.68,   -1.31,   -2.41,    0.39,    2.07
129,   56, 16, 1,   19.08,   11.94,  -23.36,    0.90,   -2.70,   -7.99,    0.70,    2.68
128,   56, 17, 1,   17.70,   10.52,  -24.42,  -17.06,  -24.80,   -6.86,    0.09,    3.30
 90,   56, 18, 1,   18.30,    9.71,  -24.45,   -9.14,  -13.57,   -6.04,    0.42,    2.08
