# VP13   2013-10-28_17-48-57
# Elapsed time of measurement: 1228 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 41,   14,  1, 1,   14.73,    4.62,  -26.32,   29.83,   12.00,   -3.53,    0.24,   11.50
 99,   14,  2, 1,   14.99,    5.44,  -26.66,   36.56,    4.60,   -5.77,    0.23,   11.21
103,   14,  3, 1,   14.75,    6.22,  -26.55,   28.16,    6.25,   -3.79,    0.23,    4.13
 91,   14,  4, 1,   12.79,    3.78,  -25.96,   51.19,   -4.99,   -6.15,    0.18,   11.37
107,   14,  5, 1,   15.24,    5.08,  -26.59,   50.13,  -17.10,   -5.92,    0.20,    7.80
 75,   28,  6, 1,   14.69,    4.89,  -26.05,   24.56,   20.00,   -3.16,    1.23,    5.87
 59,   28,  7, 1,   12.37,    5.51,  -26.30,  -17.56,  -19.40,   -0.12,    0.29,    4.09
 22,   28,  8, 1,   12.58,    5.82,  -26.50,  -10.16,  -17.75,   -0.31,    1.24,    6.26
 58,   28,  9, 1,   12.43,    5.55,  -26.26,   -5.81,  -11.99,    1.69,    0.47,    7.87
 19,   28, 10, 1,   13.59,    5.57,  -26.40,   13.92,    6.90,   -1.39,    0.36,    8.41
 36,   56, 11, 1,   12.38,    4.90,  -26.61,   -5.66,   -3.00,    0.84,    0.29,   11.66
108,   56, 12, 1,   12.50,    6.56,  -26.85,  -14.11,  -12.40,   -0.47,    0.09,    4.26
 85,   56, 13, 1,   14.08,    5.16,  -26.25,   16.36,    9.25,   -0.82,    0.40,    8.23
 43,   56, 14, 1,   13.55,    5.48,  -26.38,    0.86,   -5.99,   -2.15,    0.30,    8.81
 15,   56, 15, 1,   14.35,    6.35,  -26.47,  -12.03,  -17.10,    0.22,    0.55,    6.27
 47, 1456, 16, 1,   13.30,    4.97,  -26.28,   19.35,   11.00,    0.51,    0.48,    9.97
  8, 1456, 17, 1,   15.48,    6.37,  -26.37,   -0.75,  -15.40,   -4.11,    0.07,   13.17
 93, 1456, 18, 1,   15.01,    5.18,  -26.46,   -1.66,  -16.75,    0.77,    0.19,    5.11
 82, 1456, 19, 1,   13.38,    5.44,  -26.27,   -3.59,   -8.99,   -0.49,    0.02,    8.43
 49, 1456, 20, 1,   13.01,    5.00,  -26.42,   -3.82,   -6.10,   -0.14,    0.43,   11.29
 83,    0, 21, 1,   14.07,    5.85,  -26.06,    7.97,   -5.70,   -1.85,    0.31,    6.61
 74,    0, 22, 1,   13.93,    5.26,  -26.24,    4.07,   -5.70,   -2.40,    0.12,    5.14
 96,   14,  1, 1,   13.65,    7.15,  -26.68,   15.84,   12.00,   -2.04,    0.51,   19.53
 34,   14,  2, 1,   12.83,    5.31,  -26.43,   21.41,    4.60,    0.66,    0.45,   20.62
106,   14,  3, 1,   14.84,    5.28,  -26.69,   42.53,    6.25,   -4.98,    0.27,    6.54
100,   14,  4, 1,   14.66,    5.56,  -26.73,   35.11,   -4.99,   -4.24,    0.33,   12.83
 65,   14,  5, 1,   11.89,    4.94,  -25.79,   41.30,  -17.10,   -7.88,    0.35,   26.95
 69,   28,  6, 1,   11.33,    5.27,  -25.79,   32.04,   20.00,   -7.76,    1.32,    7.68
 28,   28,  7, 1,   12.08,    4.91,  -26.69,  -12.83,  -19.40,    2.71,    0.22,   12.99
 45,   28,  8, 1,   12.74,    5.49,  -26.43,   -7.26,  -17.75,    1.76,    0.27,    5.20
 44,   28,  9, 1,   13.06,    5.51,  -26.31,  -11.59,  -11.99,   -2.06,    0.55,    9.44
 46,   28, 10, 1,   13.64,    5.08,  -26.27,   10.91,    6.90,   -1.48,    1.05,    7.13
 52,   56, 11, 1,   13.35,    5.56,  -26.25,    1.82,   -3.00,   -1.29,    0.16,    9.23
 60,   56, 12, 1,   12.77,    5.56,  -26.31,  -12.85,  -12.40,   -1.10,    0.34,    5.92
 31,   56, 13, 1,   13.22,    4.50,  -26.54,   12.97,    9.25,   -1.01,    0.31,   14.72
 67,   56, 14, 1,   13.07,    5.81,  -26.16,    2.24,   -5.99,   -1.60,    0.31,    4.85
 79,   56, 15, 1,   13.29,    5.77,  -26.20,  -10.18,  -17.10,   -1.82,    0.36,    4.81
 71, 1456, 16, 1,   14.00,    5.33,  -26.15,   16.45,   11.00,   -1.07,    0.33,   10.31
  2, 1456, 17, 1,   14.64,    6.00,  -26.57,  -13.93,  -15.40,   -1.83,    0.13,   18.37
101, 1456, 18, 1,   13.69,    7.20,  -26.65,    2.75,  -16.75,   -2.71,    0.25,   16.82
  7, 1456, 19, 1,   14.90,    6.49,  -26.42,   -2.54,   -8.99,   -1.16,    0.34,   11.57
 54, 1456, 20, 1,   13.45,    5.20,  -26.31,    3.49,   -6.10,   -1.68,    0.07,    7.66
 27,    0, 21, 1,   13.34,    4.83,  -26.63,    2.00,   -5.70,   -1.39,    0.12,   11.28
 30,    0, 22, 1,   12.39,    4.38,  -26.66,    0.45,   -5.70,    2.77,    0.13,   15.46
 13,   14,  1, 1,   15.66,    6.27,  -26.37,   13.27,   12.00,    0.24,    0.22,    7.39
 66,   14,  2, 1,   13.88,    5.03,  -26.06,   28.62,    4.60,   -2.88,    0.35,    8.06
 94,   14,  3, 1,   12.74,    4.50,  -25.83,   27.70,    6.25,   -6.21,    0.28,    6.87
 39,   14,  4, 1,   11.92,    5.04,  -26.07,   42.56,   -4.99,   -7.18,    0.51,   37.45
105,   14,  5, 1,   15.54,    5.49,  -26.42,   46.95,  -17.10,   -5.67,    0.42,   28.89
 50,   28,  6, 1,   14.38,    4.71,  -26.16,   25.03,   20.00,   -3.78,    0.38,    5.81
 97,   28,  7, 1,   13.17,    6.04,  -27.08,  -12.93,  -19.40,   -2.61,    0.63,   12.68
 76,   28,  8, 1,   13.34,    5.53,  -26.27,   -8.52,  -17.75,   -1.78,    0.21,    6.73
 23,   28,  9, 1,   12.70,    5.50,  -26.51,   -9.14,  -11.99,   -0.11,    0.08,   11.31
 32,   28, 10, 1,   13.33,    4.60,  -26.65,    3.61,    6.90,   -2.69,    0.60,   16.14
 87,   56, 11, 1,   14.07,    5.63,  -26.14,    7.66,   -3.00,   -1.41,    0.09,    6.33
  1,   56, 12, 1,   14.67,    6.10,  -26.55,   -6.98,  -12.40,   -0.75,    0.65,   13.32
 62,   56, 13, 1,   14.13,    4.85,  -26.16,   25.44,    9.25,   -3.11,    0.57,    5.27
 38,   56, 14, 1,   12.70,    5.67,  -26.51,   -1.78,   -5.99,   -0.03,    0.30,    5.48
 98,   56, 15, 1,   12.55,    6.54,  -26.94,  -14.95,  -17.10,    0.82,    0.67,   11.01
 17, 1456, 16, 1,   15.08,    5.22,  -26.63,   14.67,   11.00,    0.54,    0.26,    8.47
 95, 1456, 17, 1,   14.14,    4.14,  -26.44,   -4.29,  -15.40,   -2.17,    0.14,    7.29
 63, 1456, 18, 1,   14.58,    4.61,  -26.55,   -1.42,  -16.75,    0.17,    0.30,   12.21
 11, 1456, 19, 1,   15.50,    6.09,  -26.45,    4.19,   -8.99,   -1.66,    0.19,   17.90
