# VP08   2013-10-24_18-43-21
# Elapsed time of measurement: 1116 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 52,   14,  1, 1,   15.53,    9.60,  -25.10,   13.13,   13.00,   -2.83,    0.20,   12.20
 43,   14,  2, 1,   16.34,    9.28,  -25.53,  -10.93,   -6.71,   -0.59,    0.17,    9.07
  6,   14,  3, 1,   15.90,    8.55,  -25.99,    2.54,   -2.31,    0.48,    0.44,   10.79
106,   14,  4, 1,   16.33,   10.73,  -24.05,    0.32,  -10.70,   -4.33,    0.66,    4.49
108,   14,  5, 1,   16.09,    8.79,  -24.69,   23.40,    1.20,   -5.94,    0.29,   12.25
 69,   14,  6, 1,   11.94,    6.69,  -26.79,  107.41,    5.43,  -18.65,    0.22,   20.22
 76,   28,  7, 1,   15.90,   11.62,  -23.99,  -16.17,   -9.00,   -2.25,    0.15,    8.19
 77,   28,  8, 1,   16.01,   11.71,  -24.05,  -15.47,   -3.71,   -2.25,    0.10,    2.38
126,   28,  9, 1,   15.94,    8.24,  -25.33,  -11.57,    1.69,   -0.73,    1.05,    2.12
  2,   28, 10, 1,   17.71,    8.32,  -26.32,  -31.82,  -22.70,   -1.63,    0.37,   12.01
 90,   28, 11, 1,   17.10,    8.18,  -25.91,  -23.40,   -8.80,    0.71,    0.30,    7.81
 67,   28, 12, 1,   14.88,   11.37,  -23.83,  -16.57,   -2.57,   -3.85,    0.23,    5.06
 31,   56, 13, 1,   16.08,    6.55,  -26.72,   -5.41,   -6.00,   -2.31,    0.41,    5.76
101,   56, 14, 1,   16.80,   10.03,  -25.27,  -12.53,   -4.71,   -5.11,    0.45,    8.61
 63,   56, 15, 1,   16.27,   11.31,  -24.07,   -1.99,   -1.31,   -6.26,    0.33,   11.75
128,   56, 16, 1,   16.76,    9.16,  -25.26,  -13.67,   -2.70,   -0.98,    0.14,    7.08
  3,   56, 17, 1,   17.08,    9.13,  -25.53,  -34.63,  -24.80,   -1.83,    0.15,   11.26
  1,   56, 18, 1,   16.45,    8.20,  -26.52,  -19.54,  -13.57,    1.10,    0.72,   12.67
 29, 1456, 19, 1,   16.89,    9.75,  -25.47,  -14.37,  -11.00,   -4.98,    0.14,   11.90
 58, 1456, 20, 1,   16.50,   11.67,  -23.92,    8.75,    5.29,   -4.65,    0.28,   14.45
 88, 1456, 21, 1,   16.11,    7.44,  -25.62,   16.54,    6.69,   -2.41,    0.08,   15.42
 89, 1456, 22, 1,   17.58,    7.61,  -26.09,  -24.33,  -24.70,    0.22,    0.09,    6.83
 54, 1456, 23, 1,   17.04,   10.53,  -24.96,  -15.57,  -17.80,   -6.43,    0.04,    8.12
 13, 1456, 24, 1,   17.24,    9.09,  -25.94,  -16.31,  -12.57,   -3.35,    0.09,   18.11
 87,    0, 25, 1,   16.09,    6.71,  -26.87,  -13.53,   -5.70,    1.77,    0.11,    5.85
117,    0, 26, 1,   16.99,   10.98,  -24.26,   -7.98,   -5.70,   -3.30,    0.08,    1.65
