# VP11   2013-10-28_18-50-25
# Elapsed time of measurement: 309 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
116,   14,  1, 1,   19.25,    3.83,  -27.39,    5.59,   13.00,   -2.92,    0.31,    1.54
 21,   14,  2, 1,   18.66,    4.50,  -27.46,  -20.92,   -6.71,   -1.96,    0.34,    1.64
 41,   14,  3, 1,   18.66,    3.67,  -27.52,  -12.34,   -2.31,   -0.84,    0.62,    1.94
 59,   14,  4, 1,   19.09,    3.65,  -27.43,  -15.68,  -10.70,   -3.17,    0.38,    1.83
 43,   14,  5, 1,   18.91,    3.80,  -27.54,   -3.67,    1.20,   -2.39,    0.46,    1.88
 92,   14,  6, 1,   18.58,    3.42,  -27.29,  -51.85,    5.43,   -1.08,    0.12,    1.92
 98,   28,  7, 1,   18.63,    4.31,  -27.38,  -33.45,   -9.00,   -2.35,    0.44,    2.70
110,   28,  8, 1,   18.94,    4.37,  -27.41,  -14.85,   -3.71,   -2.00,    0.41,    2.63
 25,   28,  9, 1,   18.45,    4.17,  -27.47,  -13.72,    1.69,   -0.12,    0.31,    1.69
 95,   28, 10, 1,   18.88,    4.46,  -27.35,  -40.24,  -22.70,   -4.77,    0.31,    1.98
100,   28, 11, 1,   18.57,    3.67,  -27.38,  -43.81,   -8.80,   -1.42,    0.31,    2.23
 10,   28, 12, 1,   18.77,    3.86,  -27.45,  -22.32,   -2.57,   -1.83,    0.30,    3.44
 66,   56, 13, 1,   19.08,    3.88,  -27.40,  -10.28,   -6.00,   -2.89,    0.33,    2.20
 34,   56, 14, 1,   18.81,    3.91,  -27.52,  -12.78,   -4.71,   -1.85,    0.27,    2.10
 99,   56, 15, 1,   18.45,    4.60,  -27.50,  -20.04,   -1.31,   -0.66,    0.38,    2.70
 48,   56, 16, 1,   18.89,    3.65,  -27.50,  -22.41,   -2.70,   -2.21,    0.09,    3.46
 96,   56, 17, 1,   18.90,    4.33,  -27.40,  -37.55,  -24.80,   -4.44,    0.23,    1.91
 58,   56, 18, 1,   18.96,    3.53,  -27.46,  -40.04,  -13.57,   -2.90,    0.32,    2.38
  7, 1456, 19, 1,   18.79,    3.24,  -27.51,  -26.07,  -11.00,   -0.99,    0.10,    3.62
 42, 1456, 20, 1,   19.11,    3.89,  -27.43,   -2.77,    5.29,   -3.12,    0.03,    2.16
 44, 1456, 21, 1,   18.68,    3.75,  -27.48,  -19.88,    6.69,   -1.14,    0.37,    3.05
 85, 1456, 22, 1,   18.73,    3.52,  -27.45,  -41.77,  -24.70,   -1.73,    0.13,    2.83
111, 1456, 23, 1,   18.44,    3.13,  -27.34,  -48.98,  -17.80,    0.40,    0.19,    3.22
 33, 1456, 24, 1,   18.81,    3.97,  -27.51,  -21.96,  -12.57,   -2.33,    0.15,    2.62
 39,    0, 25, 1,   18.75,    3.63,  -27.48,   -4.93,   -5.70,   -1.22,    0.10,    2.43
 74,    0, 26, 1,   19.06,    3.87,  -27.45,  -29.09,   -5.70,   -3.13,    0.07,    2.88
107,   14,  1, 1,   19.65,    4.70,  -27.26,   -8.86,   13.00,   -5.78,    0.33,    1.58
  4,   14,  2, 1,   19.12,    3.85,  -27.43,   -7.16,   -6.71,   -3.66,    0.12,    4.35
