# VP02   2013-10-17_13-59-42
# Elapsed time of measurement: 1027 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
126,   14,  1, 1,   16.28,    8.93,  -32.33,   12.30,   13.00,   -4.04,    0.56,    6.11
 60,   14,  2, 1,   15.69,    9.96,  -32.31,   -0.69,   -6.71,   -3.21,    0.28,    9.27
 70,   14,  3, 1,   16.14,    9.68,  -32.26,    4.09,   -2.31,   -3.83,    0.35,    4.90
 62,   14,  4, 1,   15.69,   10.16,  -32.24,   -6.01,  -10.70,   -4.25,    0.66,   17.05
 91,   14,  5, 1,   16.03,   10.88,  -32.01,    1.98,    1.20,   -4.19,    0.49,   13.40
111,   14,  6, 1,   15.88,    1.68,  -32.11,  123.44,    5.43,  -15.97,    1.75,   18.91
 85,   28,  7, 1,   15.06,   10.04,  -32.45,   -6.26,   -9.00,   -2.38,    1.01,    5.54
  3,   28,  8, 1,   18.72,    5.03,  -32.16,   -5.34,   -3.71,   -1.57,    0.86,    3.67
 53,   28,  9, 1,   15.64,   10.31,  -32.15,   -6.11,    1.69,   -3.68,    0.60,    7.40
 25,   28, 10, 1,   14.02,    9.44,  -32.06,  -27.62,  -22.70,   -2.09,    0.83,    6.66
 38,   28, 11, 1,   14.62,   10.26,  -32.43,  -26.46,   -8.80,   -4.93,    1.41,   10.15
 96,   28, 12, 1,   13.92,    9.70,  -32.77,  -22.12,   -2.57,   -2.16,    0.66,    6.97
 97,   56, 13, 1,   15.40,    9.79,  -32.49,   -4.01,   -6.00,   -3.53,    0.49,    7.13
  1,   56, 14, 1,   18.46,    4.87,  -32.39,   -5.92,   -4.71,   -0.70,    0.60,    6.03
115,   56, 15, 1,   15.08,   10.60,  -31.96,   -8.67,   -1.31,   -2.99,    0.49,    6.07
 41,   56, 16, 1,   15.63,   10.61,  -32.12,   -7.09,   -2.70,   -3.26,    0.29,    5.29
 36,   56, 17, 1,   13.95,    9.30,  -32.66,  -32.69,  -24.80,   -2.71,    0.16,    6.26
 82,   56, 18, 1,   14.84,   10.13,  -32.33,  -13.48,  -13.57,   -3.12,    0.79,   11.29
