# VP02   2013-10-17_13-20-29
# Elapsed time of measurement: 1123 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 60,   14,  1, 1,   18.21,    5.09,  -31.76,   12.06,   12.00,   -2.39,    0.33,    9.95
 72,   14,  2, 1,   18.04,    5.78,  -31.42,   19.42,    9.00,   -1.43,    0.24,   10.24
 16,   14,  3, 1,   18.30,    5.89,  -31.74,   19.16,   15.00,   -0.51,    0.65,    7.50
 99,   14,  4, 1,   17.54,    5.56,  -31.57,   -6.08,    9.00,   -4.49,    0.47,   49.08
 69,   14,  5, 1,   16.43,    5.46,  -31.63,  -29.11,    4.00,   -4.96,    0.24,   12.76
 67,   28,  6, 1,   17.98,    4.40,  -31.83,   17.55,   20.00,   -1.57,    0.31,    7.92
 45,   28,  7, 1,   16.54,    5.23,  -31.76,  -17.75,  -15.00,   -3.17,    0.22,    9.06
  3,   28,  8, 1,   17.33,    5.30,  -31.88,  -12.41,   -9.00,   -2.61,    0.13,    5.57
 77,   28,  9, 1,   16.13,    5.34,  -31.82,  -14.64,    1.00,   -0.80,    0.35,    7.80
 79,   28, 10, 1,   16.95,    4.77,  -31.80,    9.85,   25.00,   -0.52,    0.31,    7.46
 57,   56, 11, 1,   17.16,    5.23,  -31.75,   -1.89,   -3.00,   -1.05,    0.37,    5.09
 47,   56, 12, 1,   16.63,    4.90,  -31.77,   -9.04,   -8.00,   -0.65,    0.61,    7.51
 70,   56, 13, 1,   17.58,    6.57,  -31.37,    8.77,   18.00,   -1.54,    1.03,   12.03
 73,   56, 14, 1,   17.33,    6.37,  -31.34,    0.28,    7.00,   -1.78,    0.53,    6.94
 76,   56, 15, 1,   16.54,    6.10,  -31.39,  -19.33,    0.00,   -4.54,    0.30,   11.10
 85, 1456, 16, 1,   17.45,    5.14,  -31.68,   10.95,   11.00,   -0.55,    0.16,    7.19
 46, 1456, 17, 1,   16.54,    5.34,  -31.72,  -10.89,  -11.00,   -0.95,    0.08,    7.49
 24, 1456, 18, 1,   17.54,    5.59,  -31.76,   -0.14,   -8.00,   -0.90,    0.26,    7.92
 91, 1456, 19, 1,   18.06,    4.37,  -31.63,    7.49,    4.00,   -2.27,    0.16,   10.99
 37, 1456, 20, 1,   17.96,    5.05,  -31.59,   15.70,   11.00,    0.59,    0.35,   11.67
 52,    0, 21, 1,   17.07,    4.48,  -31.91,   -3.69,   -5.70,   -0.87,    0.13,    5.08
 86,    0, 22, 1,   16.65,    5.46,  -31.69,   -6.65,   -5.70,   -1.35,    0.11,    8.18
 28,   14,  1, 1,   18.10,    5.50,  -31.66,   12.43,   12.00,   -0.38,    0.35,    9.73
  2,   14,  2, 1,   18.55,    5.29,  -31.72,   15.29,    9.00,   -1.39,    0.24,    4.92
 94,   14,  3, 1,   18.54,    4.35,  -31.34,   27.40,   15.00,   -1.58,    0.71,   35.48
  9,   14,  4, 1,   18.29,    5.50,  -31.84,    4.04,    9.00,   -3.01,    0.68,   13.36
 12,   14,  5, 1,   19.93,    4.54,  -31.62,   52.30,    4.00,   -2.82,    0.46,   19.77
 44,   28,  6, 1,   17.63,    4.88,  -31.80,   15.68,   20.00,   -0.01,    0.07,    7.34
 19,   28,  7, 1,   16.60,    5.63,  -31.88,  -17.94,  -15.00,   -1.66,    0.40,    8.99
 82,   28,  8, 1,   16.40,    5.14,  -31.62,  -18.38,   -9.00,   -2.87,    0.31,    8.44
  5,   28,  9, 1,   17.67,    6.14,  -31.93,   -6.19,    1.00,   -2.44,    0.66,    6.65
 55,   28, 10, 1,   17.36,    4.72,  -31.89,    6.03,   25.00,   -0.84,    0.64,    4.61
105,   56, 11, 1,   17.19,    5.55,  -31.70,   -6.18,   -3.00,   -2.12,    0.22,    6.53
103,   56, 12, 1,   16.32,    4.80,  -31.68,  -11.15,   -8.00,   -0.98,    0.14,    8.51
 65,   56, 13, 1,   17.25,    4.74,  -32.01,   11.15,   18.00,    0.70,    1.11,    6.73
 97,   56, 14, 1,   16.47,    5.09,  -31.70,   -8.67,    7.00,   -1.47,    0.39,   12.06
 18,   56, 15, 1,   17.13,    6.08,  -31.89,   -2.19,    0.00,   -0.11,    0.38,    6.05
 87, 1456, 16, 1,   18.34,    5.11,  -31.53,   14.25,   11.00,   -2.79,    0.16,   10.66
 30, 1456, 17, 1,   16.87,    4.87,  -31.85,  -16.20,  -11.00,   -1.78,    0.08,   17.13
 75, 1456, 18, 1,   17.04,    6.57,  -31.37,   -3.30,   -8.00,   -1.58,    0.08,    7.55
 39, 1456, 19, 1,   17.60,    5.33,  -31.66,   -1.14,    4.00,   -1.94,    0.06,    9.40
 54, 1456, 20, 1,   17.92,    4.79,  -31.79,   17.43,   11.00,   -1.40,    0.10,    8.14
 48,    0, 21, 1,   16.89,    4.48,  -31.91,   -6.14,   -5.70,   -0.91,    0.15,    9.04
 20,    0, 22, 1,   17.12,    5.72,  -31.83,   -5.72,   -5.70,   -0.60,    0.15,    6.16
 62,   14,  1, 1,   17.75,    5.55,  -31.57,    8.01,   12.00,   -1.00,    0.24,    8.03
 68,   14,  2, 1,   18.05,    4.81,  -31.66,   19.87,    9.00,   -1.22,    0.12,   11.32
 13,   14,  3, 1,   18.23,    6.57,  -31.65,   12.08,   15.00,   -0.52,    0.35,   12.34
 42,   14,  4, 1,   16.47,    5.85,  -31.98,   -3.34,    9.00,   -0.48,    0.61,   42.05
104,   14,  5, 1,   19.97,    3.91,  -31.30,   50.14,    4.00,   -5.36,    0.47,   39.65
  7,   28,  6, 1,   18.59,    5.47,  -31.80,   19.87,   20.00,   -1.10,    0.12,    7.26
 61,   28,  7, 1,   16.72,    5.15,  -31.69,  -23.53,  -15.00,   -5.15,    0.22,    8.75
 40,   28,  8, 1,   16.44,    4.77,  -31.70,  -22.06,   -9.00,   -1.77,    0.31,   10.54
 41,   28,  9, 1,   17.25,    5.26,  -31.59,   -2.87,    1.00,   -0.75,    0.29,    8.86
 25,   28, 10, 1,   17.50,    5.61,  -31.87,    6.08,   25.00,    0.51,    0.52,    4.59
 98,   56, 11, 1,   16.64,    5.18,  -31.56,   -4.66,   -3.00,   -0.66,    0.31,    4.02
 81,   56, 12, 1,   16.30,    4.80,  -31.81,   -8.85,   -8.00,   -0.35,    0.29,    9.09
106,   56, 13, 1,   18.00,    5.79,  -31.41,    8.38,   18.00,   -2.53,    0.33,    8.41
107,   56, 14, 1,   17.73,    6.07,  -31.29,    1.52,    7.00,   -2.66,    0.43,    6.98
 43,   56, 15, 1,   16.58,    5.10,  -31.89,   -8.07,    0.00,   -0.83,    0.45,    9.12
 64, 1456, 16, 1,   17.50,    5.17,  -31.69,    6.58,   11.00,   -0.02,    0.14,    9.55
 96, 1456, 17, 1,   16.35,    4.93,  -31.62,  -13.42,  -11.00,   -1.82,    0.07,    6.74
 88, 1456, 18, 1,   17.41,    5.50,  -31.50,   -6.29,   -8.00,   -2.67,    0.13,    8.12
102, 1456, 19, 1,   17.01,    4.78,  -31.65,   -1.83,    4.00,   -1.43,    0.05,    7.32
 80, 1456, 20, 1,   17.29,    4.85,  -31.73,   12.75,   11.00,   -1.03,    1.08,    7.13
 34,    0, 21, 1,   17.22,    4.61,  -31.92,   -4.66,   -5.70,   -1.01,    0.19,    7.93
 36,    0, 22, 1,   17.08,    4.77,  -31.87,   -7.63,   -5.70,   -0.72,    0.30,    7.54
 74,   14,  1, 1,   17.45,    6.62,  -31.32,    4.85,   12.00,   -1.46,    0.29,    7.25
  6,   14,  2, 1,   18.55,    5.61,  -31.79,   20.73,    9.00,   -0.85,    0.17,    5.45
 51,   14,  3, 1,   17.17,    4.66,  -32.01,    5.49,   15.00,    0.80,    0.76,   19.53
 22,   14,  4, 1,   16.80,    5.60,  -31.81,  -10.42,    9.00,   -0.33,    0.35,   11.10
 17,   14,  5, 1,   17.14,    6.09,  -31.86,   -1.36,    4.00,    0.49,    0.53,   12.37
110,   28,  6, 1,   18.43,    4.49,  -31.57,   18.14,   20.00,   -3.01,    0.40,    7.55
 15,   28,  7, 1,   17.15,    5.84,  -31.78,  -15.42,  -15.00,   -2.95,    0.30,    8.01
 83,   28,  8, 1,   16.18,    5.13,  -31.72,  -16.49,   -9.00,   -1.65,    0.36,    6.08
 50,   28,  9, 1,   16.62,    4.29,  -32.02,   -9.43,    1.00,   -0.10,    0.35,    9.74
109,   28, 10, 1,   17.68,    4.81,  -31.55,    7.39,   25.00,   -1.16,    0.26,    6.24
  8,   56, 11, 1,   17.74,    5.43,  -31.92,    1.50,   -3.00,   -1.46,    0.21,    8.10
100,   56, 12, 1,   16.89,    4.36,  -31.79,  -12.86,   -8.00,   -2.82,    0.17,    7.37
 29,   56, 13, 1,   17.91,    5.89,  -31.68,    8.30,   18.00,   -0.57,    0.49,    8.84
 11,   56, 14, 1,   17.71,    5.65,  -31.93,    0.88,    7.00,   -1.93,    0.51,    9.88
 31,   56, 15, 1,   16.50,    4.83,  -31.79,  -18.85,    0.00,   -1.07,    0.17,    8.31
 32, 1456, 16, 1,   18.00,    5.31,  -31.67,   12.97,   11.00,    0.30,    0.08,   14.45
 84, 1456, 17, 1,   16.22,    5.74,  -31.59,  -14.82,  -11.00,   -2.35,    0.16,    7.09
  1, 1456, 18, 1,   17.50,    5.18,  -31.92,    0.59,   -8.00,   -0.49,    0.14,    6.47
 78, 1456, 19, 1,   16.49,    5.07,  -31.76,   -2.98,    4.00,   -0.44,    0.23,   10.74
 56, 1456, 20, 1,   18.15,    5.18,  -31.65,   14.77,   11.00,   -1.55,    0.14,    8.73
 59,    0, 21, 1,   16.99,    4.85,  -31.86,   -7.26,   -5.70,   -1.55,    0.11,    9.56
 66,    0, 22, 1,   16.81,    4.76,  -31.76,  -11.48,   -5.70,   -2.01,    0.16,    8.53
 63,   14,  1, 1,   18.10,    5.48,  -31.51,   16.04,   12.00,   -0.72,    0.25,    4.97
 33,   14,  2, 1,   18.44,    4.68,  -31.65,   22.93,    9.00,   -0.47,    0.36,   12.02
 71,   14,  3, 1,   16.94,    6.20,  -31.46,    5.52,   15.00,    0.26,    0.31,   11.37
  4,   14,  4, 1,   20.58,    3.68,  -31.54,   59.29,    9.00,   -7.64,    0.39,   16.47
 10,   14,  5, 1,   20.50,    4.06,  -31.30,   56.24,    4.00,   -6.07,    0.34,   17.86
 23,   28,  6, 1,   18.47,    5.68,  -31.74,   18.46,   20.00,   -0.34,    0.20,    6.99
108,   28,  7, 1,   16.22,    4.44,  -31.55,  -22.26,  -15.00,   -2.08,    0.23,   11.97
 35,   28,  8, 1,   17.12,    4.74,  -31.73,  -14.80,   -9.00,   -2.93,    0.32,    7.62
 21,   28,  9, 1,   17.08,    5.76,  -31.82,  -14.87,    1.00,   -3.18,    0.18,    9.92
 90,   28, 10, 1,   18.45,    4.79,  -31.39,   10.70,   25.00,   -2.74,    0.44,    8.13
 58,   56, 11, 1,   16.99,    5.12,  -31.78,   -7.80,   -3.00,   -1.42,    0.18,    6.15
 27,   56, 12, 1,   17.02,    5.79,  -31.69,   -5.55,   -8.00,   -0.15,    0.40,    5.55
 49,   56, 13, 1,   18.17,    4.35,  -31.77,   17.88,   18.00,   -1.58,    0.12,   13.34
 89,   56, 14, 1,   17.01,    4.72,  -31.59,  -10.95,    7.00,   -1.86,    1.27,    9.09
 14,   56, 15, 1,   17.71,    6.17,  -31.76,   -1.49,    0.00,   -1.96,    0.29,    5.18
101, 1456, 16, 1,   17.55,    4.54,  -31.62,   10.76,   11.00,   -1.53,    0.10,   13.17
 95, 1456, 17, 1,   16.30,    5.08,  -31.61,  -15.84,  -11.00,   -2.17,    0.08,    8.54
 53, 1456, 18, 1,   17.29,    4.74,  -31.87,   -1.83,   -8.00,   -1.47,    0.17,    8.00
 38, 1456, 19, 1,   17.59,    5.23,  -31.66,    0.69,    4.00,   -1.42,    0.19,   10.54
 26, 1456, 20, 1,   18.05,    5.84,  -31.66,    8.69,   11.00,   -0.68,    0.24,    9.57
 93,    0, 21, 1,   17.48,    3.36,  -31.76,   -6.48,   -5.70,   -2.93,    0.19,    6.69
 92,    0, 22, 1,   17.39,    3.65,  -31.80,   -5.57,   -5.70,   -2.65,    0.15,    8.98
