# VP06   2013-10-29_17-18-56
# Elapsed time of measurement: 265 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
  7,   14,  1, 1,    4.40,  -12.93,   24.90,   16.47,   19.00,   -7.40,    0.18,    4.46
 70,   14,  2, 1,    4.82,  -12.97,   24.95,   14.53,   13.87,   -2.30,    0.38,    1.83
 16,   14,  3, 1,    4.96,  -13.01,   24.96,   11.48,   -4.95,   -2.23,    0.34,    2.06
 81,   14,  4, 1,    4.94,  -13.15,   24.85,   20.68,   -6.20,   -2.16,    0.17,    2.23
 66,   14,  5, 1,    5.09,  -12.92,   24.93,    9.47,   -1.75,    0.21,    0.29,    2.15
  4,   28,  6, 1,    4.08,  -12.81,   25.06,    0.09,    0.00,   -5.53,    0.30,    2.29
 24,   28,  7, 1,    4.72,  -12.76,   25.00,   -4.73,    1.87,   -1.23,    0.07,    2.43
 96,   28,  8, 1,    4.10,  -13.29,   25.03,   -5.78,    2.05,   -2.30,    0.23,    1.88
 11,   28,  9, 1,    4.85,  -13.30,   25.10,  -23.28,  -10.20,   -0.97,    0.67,    3.05
 86,   28, 10, 1,    4.62,  -13.48,   25.02,  -14.14,    0.25,    1.47,    0.33,    1.74
 84,   56, 11, 1,    4.81,  -13.39,   25.01,   -8.92,  -11.00,    0.33,    0.26,    2.86
102,   56, 12, 1,    3.53,  -13.34,   25.00,  -10.13,  -22.13,   -6.52,    0.08,    2.39
 48,   56, 13, 1,    5.25,  -13.07,   25.11,  -22.01,  -14.95,    4.80,    0.33,    2.71
 92,   56, 14, 1,    4.27,  -13.08,   24.96,    8.81,   14.80,   -3.25,    0.32,    2.68
 49,   56, 15, 1,    5.10,  -13.11,   24.89,   12.87,   17.25,   -0.88,    0.25,    2.34
 33, 1456, 16, 1,    4.64,  -12.99,   25.08,  -12.16,  -11.00,    0.21,    0.12,    2.19
 23, 1456, 17, 1,    4.49,  -12.54,   24.90,   16.14,   -1.13,   -6.66,    0.09,    2.65
 82, 1456, 18, 1,    5.04,  -13.35,   24.98,   -2.63,  -11.95,    1.54,    0.28,    2.32
  1, 1456, 19, 1,    4.50,  -12.84,   25.13,  -24.71,  -19.20,    0.93,    0.25,    3.11
 38, 1456, 20, 1,    5.13,  -13.26,   24.95,    3.94,   14.25,    0.73,    0.14,    2.61
 14,    0, 21, 1,    4.59,  -13.32,   25.05,   -6.49,   -5.70,   -2.14,    0.08,    2.27
 32,    0, 22, 1,    3.82,  -12.99,   25.06,   -4.22,   -5.70,   -6.69,    0.12,    2.04
 60,   14,  1, 1,    4.48,  -13.06,   24.89,   17.08,   19.00,   -4.86,    0.15,    2.82
 58,   14,  2, 1,    4.34,  -12.90,   24.96,   16.10,   13.87,   -5.54,    0.36,    2.07
 17,   14,  3, 1,    5.33,  -13.09,   24.86,    5.61,   -4.95,    1.49,    0.78,    2.71
 59,   14,  4, 1,    4.67,  -13.03,   25.02,   -3.08,   -6.20,   -0.89,    0.50,    2.62
 76,   14,  5, 1,    5.23,  -13.16,   24.95,   -1.81,   -1.75,    2.43,    0.28,    1.55
 57,   28,  6, 1,    4.63,  -13.01,   24.96,    6.07,    0.00,   -2.66,    0.08,    2.32
101,   28,  7, 1,    3.27,  -13.22,   24.95,    4.72,    1.87,   -9.61,    0.14,    2.07
 47,   28,  8, 1,    5.47,  -13.49,   24.87,    5.52,    2.05,    3.01,    0.30,    2.01
 94,   28,  9, 1,    4.34,  -13.23,   25.03,   -4.97,  -10.20,   -1.36,    0.10,    1.33
 42,   28, 10, 1,    5.73,  -13.40,   24.94,   -1.01,    0.25,    5.66,    0.25,    2.29
 40,   56, 11, 1,    5.78,  -13.29,   24.95,   -2.20,  -11.00,    5.54,    0.31,    2.45
 53,   56, 12, 1,    4.95,  -12.97,   25.09,  -21.47,  -22.13,    3.11,    0.40,    2.50
 22,   56, 13, 1,    4.86,  -12.90,   25.09,  -22.37,  -14.95,    1.74,    0.44,    2.45
 10,   56, 14, 1,    4.26,  -12.89,   24.99,    8.03,   14.80,   -6.15,    0.54,    1.68
 35,   56, 15, 1,    4.92,  -13.03,   24.96,    6.47,   17.25,   -1.33,    0.04,    3.33
 71, 1456, 16, 1,    5.14,  -13.22,   25.02,  -11.95,  -11.00,    3.76,    0.13,    2.02
 45, 1456, 17, 1,    5.66,  -13.49,   24.87,   10.27,   -1.13,    3.70,    0.12,    2.17
 28, 1456, 18, 1,    4.47,  -12.83,   25.02,   -5.97,  -11.95,   -2.91,    0.10,    2.59
 61, 1456, 19, 1,    4.74,  -13.12,   25.08,  -21.88,  -19.20,    1.88,    0.08,    2.61
110, 1456, 20, 1,    4.46,  -12.97,   24.88,   14.40,   14.25,   -4.39,    0.14,    2.53
 34,    0, 21, 1,    4.68,  -12.91,   25.04,   -5.78,   -5.70,   -0.72,    0.11,    1.97
105,    0, 22, 1,    3.86,  -13.09,   24.94,    5.07,   -5.70,   -6.69,    0.07,    2.31
 90,   14,  1, 1,    4.17,  -13.04,   24.99,    6.43,   19.00,   -3.91,    0.10,    2.22
 75,   14,  2, 1,    5.16,  -13.03,   24.82,   14.67,   13.87,   -0.36,    1.27,    1.87
 20,   14,  3, 1,    4.84,  -13.11,   25.01,    2.17,   -4.95,   -1.49,    0.15,    1.62
106,   14,  4, 1,    4.02,  -13.05,   24.97,    4.73,   -6.20,   -5.78,    0.29,    2.18
 72,   14,  5, 1,    4.94,  -13.17,   24.91,    4.23,   -1.75,    0.62,    0.43,    1.82
 50,   28,  6, 1,    5.13,  -13.24,   25.00,   -5.77,    0.00,    2.31,    0.29,    2.56
 19,   28,  7, 1,    5.09,  -13.04,   25.02,   -9.03,    1.87,    1.31,    0.38,    1.49
 67,   28,  8, 1,    5.34,  -13.04,   25.02,  -12.12,    2.05,    5.38,    0.05,    2.20
  2,   28,  9, 1,    4.45,  -13.08,   25.08,  -33.31,  -10.20,    0.98,    0.49,    2.63
 85,   28, 10, 1,    4.72,  -13.48,   25.01,  -14.53,    0.25,    1.95,    0.47,    4.09
 97,   56, 11, 1,    4.09,  -13.37,   24.98,   -5.33,  -11.00,   -2.36,    0.50,    1.54
  6,   56, 12, 1,    4.04,  -13.04,   25.15,  -28.22,  -22.13,   -2.10,    0.15,    2.11
 68,   56, 13, 1,    5.76,  -13.00,   24.97,  -29.86,  -14.95,    8.81,    0.51,    2.38
 43,   56, 14, 1,    5.72,  -13.42,   24.90,    7.09,   14.80,    4.34,    0.18,    2.08
 41,   56, 15, 1,    5.81,  -13.52,   24.86,    6.37,   17.25,    5.02,    0.47,    1.91
 62, 1456, 16, 1,    4.73,  -12.96,   25.02,   -5.26,  -11.00,   -0.09,    0.03,    2.37
 64, 1456, 17, 1,    5.03,  -13.07,   24.93,    8.35,   -1.13,    0.13,    0.12,    2.10
 74, 1456, 18, 1,    5.21,  -13.20,   25.00,   -5.58,  -11.95,    3.46,    0.06,    1.61
 65, 1456, 19, 1,    5.15,  -13.07,   25.05,  -23.22,  -19.20,    4.92,    0.06,    2.46
 55, 1456, 20, 1,    4.96,  -12.97,   24.97,    6.36,   14.25,   -0.91,    0.07,    1.78
109,    0, 21, 1,    4.56,  -13.28,   24.99,   -8.71,   -5.70,   -1.02,    0.10,    2.31
 25,    0, 22, 1,    4.78,  -12.76,   25.04,  -10.94,   -5.70,    0.16,    0.09,    1.94
108,   14,  1, 1,    4.28,  -12.92,   24.84,   18.02,   19.00,   -6.58,    0.20,    2.46
 39,   14,  2, 1,    5.56,  -13.61,   24.86,   13.64,   13.87,    2.33,    0.09,    2.33
  9,   14,  3, 1,    4.21,  -12.98,   24.96,    8.82,   -4.95,   -6.08,    0.68,    2.57
  8,   14,  4, 1,    4.34,  -12.88,   25.04,   -5.90,   -6.20,   -3.96,    0.31,    3.28
 79,   14,  5, 1,    4.75,  -12.85,   24.92,   16.78,   -1.75,   -3.57,    0.28,    2.12
 52,   28,  6, 1,    5.07,  -12.95,   24.94,    5.23,    0.00,   -0.02,    0.18,    2.31
 63,   28,  7, 1,    5.43,  -13.04,   24.93,    3.24,    1.87,    3.55,    0.64,    3.62
107,   28,  8, 1,    4.96,  -13.07,   24.89,    3.33,    2.05,   -0.78,    0.34,    2.28
 15,   28,  9, 1,    5.00,  -12.99,   25.10,  -23.13,  -10.20,    2.66,    0.12,    2.13
 93,   28, 10, 1,    4.43,  -13.29,   25.03,   -5.19,    0.25,   -0.89,    0.42,    1.92
 46,   56, 11, 1,    5.69,  -13.35,   24.91,   -5.29,  -11.00,    5.45,    0.29,    2.11
 12,   56, 12, 1,    4.69,  -13.38,   25.14,  -29.84,  -22.13,    0.55,    0.30,    2.07
 36,   56, 13, 1,    5.04,  -12.88,   25.09,  -13.59,  -14.95,    2.55,    0.26,    3.15
 26,   56, 14, 1,    4.63,  -13.00,   24.91,    5.11,   14.80,   -3.49,    0.18,    2.39
 80,   56, 15, 1,    5.03,  -13.15,   24.94,   10.66,   17.25,    0.04,    0.21,    2.23
 73, 1456, 16, 1,    5.10,  -13.23,   25.01,  -11.43,  -11.00,    3.33,    0.17,    1.85
 78, 1456, 17, 1,    5.03,  -13.15,   24.96,    2.85,   -1.13,    1.24,    0.08,    1.55
 31, 1456, 18, 1,    3.68,  -13.03,   25.06,   -4.18,  -11.95,   -7.47,    0.07,    7.03
 51, 1456, 19, 1,    5.03,  -13.05,   25.07,  -23.82,  -19.20,    3.56,    0.07,    2.42
 54, 1456, 20, 1,    5.07,  -13.01,   24.96,    6.60,   14.25,   -0.42,    0.07,    2.83
 37,    0, 21, 1,    4.84,  -13.08,   25.01,   -0.64,   -5.70,   -0.37,    0.08,    2.00
 89,    0, 22, 1,    4.42,  -13.24,   25.02,   -1.93,   -5.70,   -1.15,    0.15,    2.63
103,   14,  1, 1,    3.24,  -12.59,   24.84,   15.30,   19.00,  -12.82,    0.23,    3.72
 99,   14,  2, 1,    3.12,  -12.61,   24.87,   23.13,   13.87,  -13.67,    0.80,    2.76
 30,   14,  3, 1,    4.58,  -12.88,   24.84,   17.88,   -4.95,   -6.40,    0.44,    2.60
 87,   14,  4, 1,    4.46,  -13.14,   24.99,    2.91,   -6.20,   -2.07,    0.32,    2.07
 29,   14,  5, 1,    4.53,  -12.76,   24.92,   14.84,   -1.75,   -6.32,    0.20,    2.29
 18,   28,  6, 1,    5.20,  -13.16,   24.97,   -2.69,    0.00,    1.65,    0.56,    1.56
 13,   28,  7, 1,    4.36,  -13.41,   25.00,   -0.28,    1.87,   -4.44,    0.25,    2.88
 88,   28,  8, 1,    4.49,  -13.28,   25.04,   -9.38,    2.05,   -0.37,    0.57,    1.89
 98,   28,  9, 1,    3.46,  -13.52,   25.08,  -16.59,  -10.20,   -6.08,    0.54,    2.84
100,   28, 10, 1,    3.48,  -13.53,   24.95,   -4.33,    0.25,   -7.76,    0.15,    2.28
 95,   56, 11, 1,    4.35,  -13.24,   25.03,   -5.88,  -11.00,   -1.35,    0.28,    2.54
 27,   56, 12, 1,    4.78,  -12.84,   25.06,  -23.11,  -22.13,    1.18,    0.15,    3.35
  3,   56, 13, 1,    4.43,  -12.84,   25.14,  -24.07,  -14.95,   -0.49,    0.23,    2.84
 77,   56, 14, 1,    4.84,  -12.98,   24.93,    9.99,   14.80,   -1.18,    0.36,    2.14
 44,   56, 15, 1,    5.59,  -13.46,   24.88,    7.29,   17.25,    3.90,    0.21,    1.46
 56, 1456, 16, 1,    4.64,  -13.02,   25.06,  -10.84,  -11.00,   -0.12,    0.12,    2.67
104, 1456, 17, 1,    3.65,  -13.10,   24.95,    5.86,   -1.13,   -8.01,    0.02,    2.29
 83, 1456, 18, 1,    5.04,  -13.38,   24.97,   -1.78,  -11.95,    1.40,    0.04,    1.69
  5, 1456, 19, 1,    4.10,  -12.90,   25.12,  -23.55,  -19.20,   -2.59,    0.11,    2.63
 91, 1456, 20, 1,    4.32,  -13.11,   24.92,   13.08,   14.25,   -4.16,    0.12,    2.72
 21,    0, 21, 1,    4.94,  -13.01,   25.01,   -4.15,   -5.70,   -0.08,    0.03,    2.27
 69,    0, 22, 1,    5.08,  -13.08,   25.00,   -7.49,   -5.70,    2.41,    0.09,    2.44
