# VP09   2013-10-25_17-58-05
# Elapsed time of measurement: 962 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 48,   14,  1, 1,   18.94,    3.03,  -26.90,   36.62,   13.00,   -3.21,    0.37,    4.11
 97,   14,  2, 1,   17.77,    3.93,  -26.87,   -2.88,   -1.00,   -7.50,    0.08,   10.23
108,   14,  3, 1,   17.46,    3.39,  -26.93,   -2.17,    8.00,   -5.49,    0.30,    3.86
 25,   14,  4, 1,   17.96,    4.63,  -27.06,   13.15,    7.00,   -1.41,    0.30,   10.07
  5,   14,  5, 1,   17.29,    6.74,  -27.57,    4.90,   22.00,   -1.17,    0.93,    3.58
127,   14,  6, 1,   18.67,    2.16,  -26.72,   28.02,   30.00,   -4.46,    0.24,    7.40
 31,   28,  7, 1,   16.99,    6.52,  -27.01,  -11.11,   -9.00,   -3.08,    1.29,    8.90
 52,   28,  8, 1,   17.71,    5.54,  -26.83,    3.53,    2.00,   -3.34,    0.34,    5.38
 44,   28,  9, 1,   17.56,    4.99,  -26.98,    8.31,   12.00,   -0.75,    0.48,    3.36
101,   28, 10, 1,   17.59,    3.86,  -27.01,  -14.38,   -5.00,   -9.26,    0.32,   10.54
 36,   28, 11, 1,   17.37,    5.94,  -27.18,   -6.48,   12.00,   -4.50,    0.50,    9.53
 51,   28, 12, 1,   17.47,    5.26,  -27.05,   -1.61,   24.00,   -4.21,    0.23,    7.34
109,   56, 13, 1,   17.33,    3.47,  -26.88,   -2.32,   -6.00,   -4.77,    0.61,    2.54
129,   56, 14, 1,   17.60,    3.31,  -26.86,   -2.46,    1.00,   -5.61,    0.10,    2.31
 77,   56, 15, 1,   17.74,    4.59,  -26.99,    0.78,    9.00,   -6.01,    0.37,   10.02
 24,   56, 16, 1,   17.84,    5.61,  -26.98,    1.50,   15.00,   -4.04,    0.47,    4.31
 12,   56, 17, 1,   17.43,    7.27,  -27.27,   -9.57,   -4.00,   -6.51,    0.25,   12.20
 64,   56, 18, 1,   16.73,    5.15,  -27.28,  -12.15,   13.00,   -4.03,    0.22,   14.40
 33, 1456, 19, 1,   15.89,    7.50,  -27.17,   -1.07,  -11.00,    1.61,    1.09,    4.38
 20, 1456, 20, 1,   18.14,    5.34,  -27.05,    7.47,   11.00,   -3.80,    0.52,    7.06
130, 1456, 21, 1,   18.08,    2.86,  -26.72,   12.76,   17.00,   -4.38,    0.15,    3.40
118, 1456, 22, 1,   17.50,    3.46,  -26.90,   -5.07,   -7.00,   -6.40,    0.10,    7.38
 60, 1456, 23, 1,   18.03,    3.99,  -27.00,    1.40,    3.00,   -5.86,    0.68,    5.95
124, 1456, 24, 1,   18.69,    0.70,  -26.81,   37.27,   14.00,   -4.44,    0.43,    3.88
 57,    0, 25, 1,   18.14,    4.19,  -26.84,   11.89,   -5.70,   -3.04,    0.58,    3.65
 29,    0, 26, 1,   18.07,    5.65,  -26.90,    0.15,   -5.70,   -5.31,    0.17,    6.45
 23,   14,  1, 1,   18.12,    4.82,  -27.02,   15.91,   13.00,   -0.87,    1.75,    4.02
 75,   14,  2, 1,   17.66,    4.41,  -27.04,    4.68,   -1.00,   -4.20,    0.23,    6.82
  3,   14,  3, 1,   17.15,    7.35,  -27.55,   -2.35,    8.00,   -2.60,    0.31,   12.15
 72,   14,  4, 1,   18.15,    2.56,  -27.05,   35.01,    7.00,   -2.52,    0.26,    5.06
 63,   14,  5, 1,   18.21,    3.51,  -27.08,   18.01,   22.00,   -2.44,    0.64,    5.71
 46,   14,  6, 1,   17.61,    4.96,  -26.95,    5.00,   30.00,   -2.57,    0.74,    3.74
112,   28,  7, 1,   17.64,    3.61,  -26.85,   -4.21,   -9.00,   -6.68,    0.19,    5.42
125,   28,  8, 1,   16.80,    3.79,  -26.91,   -9.92,    2.00,   -4.20,    0.09,   11.28
  4,   28,  9, 1,   17.63,    6.32,  -27.58,   16.13,   12.00,   -0.17,    0.51,   12.81
 37,   28, 10, 1,   16.66,    4.79,  -27.41,   -9.96,   -5.00,   -2.16,    0.95,   11.89
 61,   28, 11, 1,   17.69,    4.49,  -27.05,   -5.65,   12.00,   -6.17,    0.19,    5.06
  2,   28, 12, 1,   16.80,    6.79,  -27.76,    3.27,   24.00,    0.82,    1.16,    3.89
120,   56, 13, 1,   17.72,    3.14,  -26.94,    1.35,   -6.00,   -5.71,    0.40,   11.00
 84,   56, 14, 1,   17.95,    3.87,  -26.85,    8.16,    1.00,   -4.98,    0.73,    7.00
 11,   56, 15, 1,   18.25,    5.77,  -27.31,   24.82,    9.00,   -2.31,    0.27,    8.54
 49,   56, 16, 1,   18.72,    3.37,  -26.86,   40.57,   15.00,   -0.84,    0.51,    3.53
 13,   56, 17, 1,   16.90,    6.20,  -27.40,   -1.41,   -4.00,   -2.09,    0.45,    8.06
 92,   56, 18, 1,   18.63,    2.93,  -26.77,    8.79,   13.00,   -8.42,    0.15,    8.96
 59, 1456, 19, 1,   17.53,    4.31,  -27.05,    1.07,  -11.00,   -3.38,    0.14,    8.21
 83, 1456, 20, 1,   18.36,    3.25,  -26.91,   17.34,   11.00,   -4.77,    0.17,    5.93
 21, 1456, 21, 1,   17.81,    5.40,  -27.07,    5.31,   17.00,   -2.89,    1.37,    2.96
 90, 1456, 22, 1,   17.40,    3.53,  -27.01,    0.03,   -7.00,   -3.55,    0.26,    3.29
117, 1456, 23, 1,   17.18,    3.70,  -26.95,  -13.04,    3.00,   -7.55,    0.18,    7.85
 17, 1456, 24, 1,   17.68,    5.06,  -27.17,    1.32,   14.00,   -2.94,    0.88,    3.97
 88,    0, 25, 1,   17.73,    3.14,  -26.93,   13.21,   -5.70,   -3.03,    0.60,    4.48
106,    0, 26, 1,   17.75,    3.59,  -26.78,    6.31,   -5.70,   -3.38,    0.20,    2.56
 22,   14,  1, 1,   18.57,    5.25,  -26.85,   15.40,   13.00,   -3.02,    0.27,    6.91
 19,   14,  2, 1,   19.35,    2.20,  -27.14,   38.69,   -1.00,   -8.25,    0.42,   11.57
 39,   14,  3, 1,   16.95,    5.43,  -27.32,  -14.87,    8.00,   -4.86,    0.11,   16.36
 87,   14,  4, 1,   17.36,    3.65,  -27.01,    1.82,    7.00,   -4.12,    0.18,   10.94
 91,   14,  5, 1,   18.76,    1.16,  -26.81,   34.96,   22.00,   -5.54,    0.35,    3.71
 89,   14,  6, 1,   19.14,    0.97,  -26.71,   36.61,   30.00,   -7.02,    0.39,    9.02
 98,   28,  7, 1,   17.53,    3.91,  -26.92,   -4.85,   -9.00,   -6.88,    0.15,    6.37
111,   28,  8, 1,   18.42,    2.87,  -26.77,   12.58,    2.00,   -5.40,    0.10,    8.30
 99,   28,  9, 1,   18.11,    3.57,  -26.89,   -2.97,   12.00,   -8.67,    0.17,    9.33
 47,   28, 10, 1,   16.95,    5.23,  -27.07,   -5.46,   -5.00,   -3.19,    0.19,   11.89
 93,   28, 11, 1,   17.71,    3.80,  -26.90,   -3.31,   12.00,   -6.50,    1.03,    5.05
116,   28, 12, 1,   17.73,    3.42,  -26.71,    1.83,   24.00,   -4.88,    0.65,    4.62
 53,   56, 13, 1,   17.07,    5.40,  -27.09,   -7.05,   -6.00,   -4.20,    0.37,    6.11
 35,   56, 14, 1,   16.71,    6.16,  -27.25,   -1.84,    1.00,   -0.74,    0.15,   11.25
 81,   56, 15, 1,   17.40,    4.10,  -27.05,    1.71,    9.00,   -3.21,    0.12,    5.30
123,   56, 16, 1,   18.37,    2.83,  -26.82,    8.85,   15.00,   -6.37,    0.80,    7.42
103,   56, 17, 1,   17.23,    3.64,  -27.02,  -15.51,   -4.00,   -7.55,    0.29,    9.71
115,   56, 18, 1,   17.67,    3.36,  -26.84,   -3.53,   13.00,   -6.74,    0.15,   10.02
  9, 1456, 19, 1,   17.22,    7.71,  -27.26,    1.61,  -11.00,   -2.90,    0.17,    8.78
 54, 1456, 20, 1,   18.37,    4.61,  -26.85,    9.28,   11.00,   -4.82,    0.49,    8.50
 45, 1456, 21, 1,   18.90,    2.91,  -26.86,   36.72,   17.00,   -3.13,    0.33,    3.90
 82, 1456, 22, 1,   18.30,    3.75,  -26.94,   16.56,   -7.00,   -4.30,    0.91,    5.36
 43, 1456, 23, 1,   17.35,    5.46,  -26.99,   -2.34,    3.00,   -2.92,    0.09,    3.09
 10, 1456, 24, 1,   18.03,    7.56,  -27.07,    4.68,   14.00,   -4.75,    0.63,    3.41
 14,    0, 25, 1,   18.39,    5.06,  -27.15,   15.12,   -5.70,   -3.63,    0.41,   10.19
 69,    0, 26, 1,   17.54,    4.38,  -27.02,   11.89,   -5.70,   -1.93,    0.16,    4.46
 56,   14,  1, 1,   17.13,    4.95,  -27.07,   -7.76,   13.00,   -4.75,    0.22,    9.64
 30,   14,  2, 1,   17.84,    6.45,  -27.06,   -1.69,   -1.00,   -5.16,    0.26,   12.11
121,   14,  3, 1,   17.72,    3.25,  -26.87,    0.08,    8.00,   -6.25,    0.23,    6.49
122,   14,  4, 1,   18.88,    1.06,  -26.79,   32.85,    7.00,   -5.37,    0.56,    4.67
107,   14,  5, 1,   18.59,    1.27,  -26.84,   32.13,   22.00,   -3.97,    0.63,    3.21
 50,   14,  6, 1,   18.94,    2.75,  -26.89,   39.41,   30.00,   -4.00,    4.11,    3.26
 70,   28,  7, 1,   17.20,    4.74,  -27.08,   -0.89,   -9.00,   -3.39,    0.54,    5.16
 62,   28,  8, 1,   17.86,    4.35,  -26.84,   -0.69,    2.00,   -5.44,    0.66,    5.92
 16,   28,  9, 1,   17.23,    5.38,  -27.23,    0.70,   12.00,   -1.22,    0.27,    7.16
 80,   28, 10, 1,   17.76,    3.80,  -26.97,    6.54,   -5.00,   -4.65,    0.34,    6.88
 42,   28, 11, 1,   17.71,    5.22,  -26.95,    2.56,   12.00,   -2.96,    0.71,    7.40
