# VP05   2013-10-22_17-32-22
# Elapsed time of measurement: 504 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 64,  14,  1, 1,   13.24,    4.54,  -28.15,    6.80,   12.00,    0.88,    0.20,    3.38
 57,  14,  2, 1,   13.30,    4.29,  -28.14,   16.89,    4.60,    1.16,    0.22,    4.03
 80,  14,  3, 1,   13.58,    4.24,  -28.09,   13.98,    6.25,    0.04,    0.57,    6.76
 33,  14,  4, 1,   14.09,    2.47,  -28.00,   54.50,   -4.99,   -3.45,    0.36,   11.61
 79,  14,  5, 1,   14.75,    2.80,  -27.93,   48.82,  -17.10,   -4.46,    0.15,   14.21
 66,  28,  6, 1,   13.27,    4.32,  -28.20,   13.59,   20.00,    1.57,    0.32,    2.48
 41,  28,  7, 1,   11.79,    4.23,  -28.34,  -24.06,  -19.40,    0.08,    0.09,    3.16
105,  28,  8, 1,   12.69,    4.72,  -28.13,  -22.38,  -17.75,   -2.45,    0.25,    2.80
 89,  28,  9, 1,   12.47,    4.57,  -28.26,  -20.41,  -11.99,   -1.29,    0.28,    2.02
 75,  28, 10, 1,   12.79,    4.51,  -28.23,   -1.32,    6.90,    1.09,    0.40,    5.96
 25,  56, 11, 1,   12.54,    4.31,  -28.27,   -5.81,   -3.00,    1.10,    0.34,    2.72
 99,  56, 12, 1,   12.77,    4.92,  -28.19,  -20.29,  -12.40,   -2.75,    0.07,    2.40
 97,  56, 13, 1,   13.50,    4.69,  -28.15,    2.57,    9.25,   -1.33,    0.18,    2.33
 84,  56, 14, 1,   12.76,    4.64,  -28.17,  -13.16,   -5.99,   -0.66,    0.30,    2.69
 53,  56, 15, 1,   12.02,    4.25,  -28.30,  -26.03,  -17.10,   -0.84,    0.12,    4.28
 14, 1456, 16, 1,   13.85,    4.14,  -28.27,    1.79,   11.00,    1.80,    0.15,    4.91
 60, 1456, 17, 1,   12.04,    4.45,  -28.27,  -21.46,  -15.40,   -0.11,    0.26,    2.83
 91, 1456, 18, 1,   12.44,    4.72,  -28.21,  -23.36,  -16.75,   -1.96,    0.08,    3.44
 15, 1456, 19, 1,   13.53,    3.83,  -28.43,  -16.23,   -8.99,   -0.03,    0.20,    6.66
 20, 1456, 20, 1,   12.49,    4.22,  -28.33,  -13.78,   -6.10,    0.19,    0.06,    3.02
