# VP11   2013-10-28_18-23-23
# Elapsed time of measurement: 597 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 44,   14,  1, 1,   16.56,    2.98,  -26.37,    7.37,   13.00,   -3.28,    0.33,    3.66
  9,   14,  2, 1,   16.59,    3.17,  -26.26,   14.97,   -1.00,   -3.19,    0.42,    2.22
107,   14,  3, 1,   16.15,    2.75,  -26.48,  -12.84,    8.00,   -0.15,    0.26,    3.90
 60,   14,  4, 1,   15.63,    2.78,  -26.47,   -0.75,    7.00,    1.01,    0.20,    3.05
 11,   14,  5, 1,   15.98,    2.60,  -26.47,  -10.53,   22.00,    1.18,    0.23,    2.11
 81,   14,  6, 1,   16.21,    2.76,  -26.43,   -1.71,   30.00,   -1.30,    0.02,    3.33
  1,   28,  7, 1,   15.34,    1.70,  -26.29,  -44.17,   -9.00,    5.03,    0.21,    3.10
 18,   28,  8, 1,   15.77,    2.62,  -26.43,  -14.51,    2.00,    2.23,    0.26,    1.76
 27,   28,  9, 1,   15.62,    2.69,  -26.43,  -18.30,   12.00,    2.57,    0.20,    2.96
  6,   28, 10, 1,   16.43,    3.21,  -26.36,   -3.38,   -5.00,   -1.92,    0.27,    3.81
 36,   28, 11, 1,   15.98,    2.58,  -26.44,  -21.05,   12.00,    0.20,    0.04,    2.45
 90,   28, 12, 1,   16.05,    3.10,  -26.45,  -24.88,   24.00,   -0.89,    0.10,    4.69
  4,   56, 13, 1,   16.36,    3.13,  -26.36,   -3.79,   -6.00,   -1.44,    0.41,    4.55
 29,   56, 14, 1,   16.06,    2.72,  -26.45,  -22.42,    1.00,   -0.57,    0.20,    2.48
 25,   56, 15, 1,   15.58,    2.58,  -26.43,  -28.99,    9.00,    2.47,    0.19,    2.86
 69,   56, 16, 1,   16.30,    2.53,  -26.48,  -18.72,   15.00,   -1.84,    0.07,    2.47
 87,   56, 17, 1,   15.55,    2.53,  -26.41,  -35.53,   -4.00,    1.71,    0.13,    2.83
118,   56, 18, 1,   17.42,    3.56,  -26.53,  -13.11,   13.00,   -1.22,    0.14,    3.92
 57, 1456, 19, 1,   16.98,    1.35,  -26.11,  -65.52,  -11.00,    5.06,    0.17,   10.00
129, 1456, 20, 1,   17.37,    3.73,  -26.52,   -1.91,   11.00,   -1.47,    0.04,    7.21
114, 1456, 21, 1,   17.14,    3.15,  -26.51,  -19.55,   17.00,    0.92,    0.09,    8.45
 53, 1456, 22, 1,   15.59,    2.08,  -26.43,  -26.18,   -7.00,    2.64,    0.08,    2.03
 48, 1456, 23, 1,   15.88,    2.40,  -26.42,  -21.37,    3.00,    1.41,    0.03,   11.33
 79, 1456, 24, 1,   16.25,    2.86,  -26.43,   -1.50,   14.00,   -1.62,    0.03,    9.34
100,    0, 25, 1,   17.00,    3.75,  -26.34,    3.30,   -5.70,   -5.02,    3.25,    4.66
 62,    0, 26, 1,   16.10,    2.82,  -26.41,   -2.90,   -5.70,   -0.61,    0.05,   17.89
112,   14,  1, 1,   17.32,    3.56,  -26.39,   -6.13,   13.00,   -6.92,    0.05,    4.01
 85,   14,  2, 1,   16.79,    3.59,  -26.35,    5.81,   -1.00,   -4.30,    0.51,   10.33
 32,   14,  3, 1,   16.06,    2.53,  -26.43,   -6.82,    8.00,   -0.38,    0.23,    1.85
 47,   14,  4, 1,   15.98,    2.71,  -26.36,   -7.15,    7.00,    0.44,    0.51,    1.64
 96,   14,  5, 1,   18.40,    1.32,  -25.92,   53.60,   22.00,  -17.34,    0.18,    5.82
 83,   14,  6, 1,   16.36,    3.00,  -26.36,   10.20,   30.00,   -2.81,    1.62,    2.97
 26,   28,  7, 1,   15.63,    2.52,  -26.37,  -28.87,   -9.00,    2.41,    0.11,    1.84
