# VP12   2013-10-29_18-36-37
# Elapsed time of measurement: 364 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 37,   14,  1, 1,    8.52,  -15.94,   25.60,   16.92,   12.00,   -4.86,    0.19,    3.20
 70,   14,  2, 1,    8.07,  -16.10,   25.55,   26.03,    4.60,   -6.57,    0.20,    3.10
 36,   14,  3, 1,    7.50,  -16.56,   25.55,   38.28,    6.25,   -9.11,    0.19,    3.16
 13,   14,  4, 1,    8.22,  -16.31,   25.61,   40.85,   -4.99,   -6.85,    0.36,    3.15
 44,   14,  5, 1,    7.60,  -16.69,   25.53,   42.24,  -17.10,  -10.03,    0.67,    6.20
104,   28,  6, 1,    7.09,  -15.67,   26.01,   24.24,   20.00,   -4.84,    0.18,    3.15
106,   28,  7, 1,    8.21,  -14.61,   25.93,   -7.10,  -19.40,    0.52,    0.35,    3.19
 61,   28,  8, 1,    8.70,  -15.22,   25.63,   -0.79,  -17.75,   -3.44,    0.37,    3.12
  8,   28,  9, 1,    9.25,  -14.73,   25.78,   -8.33,  -11.99,   -0.36,    0.21,    3.17
 46,   28, 10, 1,    8.70,  -15.57,   25.64,   10.88,    6.90,   -6.61,    0.31,    3.14
 87,   56, 11, 1,    8.13,  -15.24,   25.68,   -0.68,   -3.00,   -6.94,    0.09,    3.10
 86,   56, 12, 1,    8.32,  -15.13,   25.62,   -0.65,  -12.40,   -6.18,    0.26,    3.34
 31,   56, 13, 1,    8.31,  -15.99,   25.50,   15.72,    9.25,   -5.83,    0.21,    3.17
 98,   56, 14, 1,    9.04,  -14.92,   25.67,   -4.87,   -5.99,   -1.40,    0.33,    3.16
 32,   56, 15, 1,    9.11,  -14.74,   25.73,  -18.65,  -17.10,    2.08,    0.29,    3.20
 35, 1456, 16, 1,    8.45,  -15.79,   25.64,   13.96,   11.00,   -4.60,    0.04,    3.31
 28, 1456, 17, 1,    9.24,  -14.48,   25.76,  -16.86,  -15.40,    0.24,    0.35,    3.19
 45, 1456, 18, 1,    8.72,  -14.86,   25.81,  -17.66,  -16.75,   -3.42,    0.03,    2.36
 67, 1456, 19, 1,    8.78,  -14.75,   25.77,   -2.22,   -8.99,   -1.71,    0.53,    3.14
 24, 1456, 20, 1,    9.26,  -15.18,   25.67,   -0.53,   -6.10,   -1.66,    0.06,    4.25
 79,    0, 21, 1,    8.01,  -15.50,   25.70,    1.14,   -5.70,   -5.35,    0.08,    3.20
 72,    0, 22, 1,    8.77,  -15.23,   25.72,    1.50,   -5.70,   -3.19,    0.08,    3.07
 80,   14,  1, 1,    7.46,  -16.46,   25.54,   25.48,   12.00,   -9.39,    0.27,    3.14
107,   14,  2, 1,    8.02,  -15.21,   25.47,   28.56,    4.60,  -10.21,    0.75,    3.20
 29,   14,  3, 1,    8.01,  -16.59,   25.44,   38.48,    6.25,   -7.51,    0.47,    3.04
 25,   14,  4, 1,    7.63,  -16.02,   25.65,   32.51,   -4.99,  -11.19,    0.49,    4.21
 96,   14,  5, 1,    8.26,  -16.49,   25.45,   29.81,  -17.10,   -6.83,    0.62,    3.14
 54,   28,  6, 1,    8.62,  -15.81,   25.58,   24.12,   20.00,   -7.80,    0.42,    3.14
 78,   28,  7, 1,    8.64,  -14.50,   25.64,  -19.29,  -19.40,    1.82,    0.33,    3.11
 26,   28,  8, 1,    8.81,  -14.84,   25.84,  -10.74,  -17.75,   -3.17,    0.19,    3.25
 77,   28,  9, 1,    8.65,  -14.74,   25.75,  -12.18,  -11.99,   -0.93,    0.27,    3.11
 59,   28, 10, 1,    8.69,  -15.33,   25.59,    3.04,    6.90,   -3.66,    0.36,    3.21
  3,   56, 11, 1,    9.22,  -14.87,   25.78,   -0.89,   -3.00,   -0.84,    0.24,    3.20
 56,   56, 12, 1,    8.84,  -14.45,   25.70,  -18.41,  -12.40,    0.36,    0.23,    3.18
 30,   56, 13, 1,    8.57,  -15.46,   25.69,    8.40,    9.25,   -5.49,    0.63,    3.14
 47,   56, 14, 1,    9.03,  -14.99,   25.76,   -6.92,   -5.99,   -2.58,    0.20,    3.24
 57,   56, 15, 1,    9.13,  -14.39,   25.62,  -18.74,  -17.10,    1.78,    1.80,    3.12
105, 1456, 16, 1,    7.85,  -15.38,   25.96,   13.88,   11.00,   -0.39,    0.09,    3.13
 15, 1456, 17, 1,    9.10,  -14.88,   25.82,    1.16,  -15.40,   -3.21,    0.09,    4.23
 48, 1456, 18, 1,    8.64,  -15.21,   25.73,   -3.32,  -16.75,   -4.19,    0.10,    3.14
 74, 1456, 19, 1,    8.38,  -15.02,   25.76,    0.83,   -8.99,   -3.59,    0.18,    3.27
103, 1456, 20, 1,    7.80,  -14.60,   26.09,   -2.92,   -6.10,    1.31,    0.12,    3.15
 19,    0, 21, 1,    8.90,  -15.37,   25.66,    1.52,   -5.70,   -3.59,    0.09,    4.17
 63,    0, 22, 1,    8.93,  -15.10,   25.63,   -2.09,   -5.70,   -2.25,    0.10,    3.04
 65,   14,  1, 1,    8.08,  -15.95,   25.54,   25.33,   12.00,   -8.39,    0.25,    3.14
 38,   14,  2, 1,    8.08,  -16.44,   25.54,   28.99,    4.60,   -5.79,    0.20,    2.98
 42,   14,  3, 1,    8.37,  -16.50,   25.46,   34.01,    6.25,   -7.26,    0.37,    3.11
 49,   14,  4, 1,    8.47,  -15.80,   25.58,   22.84,   -4.99,   -9.47,    0.41,    3.20
 33,   14,  5, 1,    7.76,  -16.74,   25.45,   38.00,  -17.10,   -6.96,    0.45,    3.08
 17,   28,  6, 1,    8.37,  -15.87,   25.69,   26.58,   20.00,   -6.89,    0.15,    3.29
 84,   28,  7, 1,    8.44,  -14.84,   25.76,  -23.40,  -19.40,    2.90,    0.38,    2.94
 73,   28,  8, 1,    8.70,  -14.31,   25.81,  -15.66,  -17.75,    0.02,    0.34,    3.09
 64,   28,  9, 1,    9.26,  -14.57,   25.63,  -13.54,  -11.99,    0.66,    0.21,    3.13
  1,   28, 10, 1,    9.18,  -14.96,   25.74,    2.01,    6.90,   -0.74,    0.28,    3.21
 91,   56, 11, 1,    8.60,  -15.52,   25.61,    4.62,   -3.00,   -4.92,    0.28,    3.16
 94,   56, 12, 1,    8.88,  -14.81,   25.60,   -5.92,  -12.40,   -2.56,    0.40,    3.16
 75,   56, 13, 1,    8.09,  -15.34,   25.75,   16.10,    9.25,   -6.75,    0.32,    3.15
 85,   56, 14, 1,    8.45,  -15.66,   25.55,    3.59,   -5.99,   -6.26,    0.70,    3.10
  4,   56, 15, 1,    9.57,  -14.26,   25.87,  -18.81,  -17.10,    2.46,    0.20,    3.17
 66, 1456, 16, 1,    8.63,  -15.62,   25.52,   16.79,   11.00,   -5.24,    0.21,    3.11
 21, 1456, 17, 1,    9.27,  -15.01,   25.75,  -11.47,  -15.40,   -0.28,    0.03,    3.09
  6, 1456, 18, 1,    9.42,  -14.59,   25.79,  -13.97,  -16.75,    1.12,    0.08,    3.20
 23, 1456, 19, 1,    9.21,  -15.19,   25.70,   -0.85,   -8.99,   -1.67,    0.05,    3.18
 95, 1456, 20, 1,    8.72,  -14.77,   25.66,   -5.95,   -6.10,   -3.32,    0.09,    3.51
 99,    0, 21, 1,    7.51,  -14.55,   26.21,   -3.09,   -5.70,    1.24,    0.16,    3.12
 83,    0, 22, 1,    8.36,  -15.34,   25.70,   -1.40,   -5.70,   -2.98,    0.09,    3.06
