# VP03   2013-11-11_10-56-16
# Elapsed time of measurement: 506 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 78,   14,  1, 1,   17.79,    6.27,  -25.92,   11.83,   19.00,   -0.86,    0.13,    3.72
 89,   14,  2, 1,   17.50,    5.90,  -26.15,   18.78,   13.87,    1.52,    0.76,    4.90
  6,   14,  3, 1,   17.56,    6.95,  -25.76,   11.22,   -4.95,   -0.73,    0.70,    6.09
 23,   14,  4, 1,   17.42,    7.07,  -25.79,    8.93,   -6.20,   -0.35,    0.47,    6.04
 48,   14,  5, 1,   17.38,    6.58,  -25.98,    7.06,   -1.75,   -0.21,    0.46,    3.78
 26,   28,  6, 1,   16.91,    7.13,  -25.94,   -1.23,    0.00,   -1.06,    0.24,    2.95
 58,   28,  7, 1,   16.84,    6.20,  -26.15,   -3.35,    1.87,   -0.12,    0.34,    3.83
 82,   28,  8, 1,   16.79,    6.67,  -26.08,   -9.21,    2.05,   -1.56,    0.39,    3.99
 91,   28,  9, 1,   16.46,    6.21,  -26.17,  -23.14,  -10.20,   -3.36,    0.32,    4.15
 71,   28, 10, 1,   16.07,    6.38,  -26.26,  -21.18,    0.25,   -1.25,    0.66,    6.70
 72,   56, 11, 1,   16.53,    6.39,  -26.21,  -11.49,  -11.00,   -0.62,    0.49,    3.99
 64,   56, 12, 1,   16.17,    6.60,  -26.16,  -24.99,  -22.13,   -3.36,    0.38,    3.77
 11,   56, 13, 1,   16.24,    6.94,  -26.00,  -17.45,  -14.95,   -2.83,    0.40,    3.89
 31,   56, 14, 1,   16.93,    6.59,  -26.08,    0.37,   14.80,   -0.47,    0.69,    4.62
103,   56, 15, 1,   17.04,    6.28,  -26.13,   -2.22,   17.25,   -0.80,    0.23,    3.72
 39, 1456, 16, 1,   16.67,    6.75,  -26.03,  -12.02,  -11.00,   -2.82,    0.03,    3.74
 46, 1456, 17, 1,   17.68,    6.62,  -25.91,   10.34,   -1.13,   -0.61,    0.10,    6.67
  3, 1456, 18, 1,   16.78,    7.09,  -25.86,   -4.55,  -11.95,   -2.21,    0.10,    2.99
 16, 1456, 19, 1,   15.99,    6.62,  -26.12,  -21.67,  -19.20,   -2.26,    0.10,    3.62
 66, 1456, 20, 1,   17.99,    6.41,  -25.86,   18.44,   14.25,   -0.15,    0.07,    5.46
 93,    0, 21, 1,   16.89,    6.29,  -26.15,   -3.80,   -5.70,   -0.72,    0.13,    3.87
 38,    0, 22, 1,   16.86,    6.72,  -26.01,   -8.02,   -5.70,   -2.65,    0.11,    3.12
 85,   14,  1, 1,   17.65,    6.17,  -26.02,   14.98,   19.00,    0.37,    0.29,    2.91
 73,   14,  2, 1,   18.02,    6.25,  -25.91,   21.19,   13.87,    0.48,    0.14,   11.26
 76,   14,  3, 1,   17.24,    6.48,  -26.13,    7.40,   -4.95,    0.80,    0.24,    6.08
 75,   14,  4, 1,   17.30,    6.44,  -26.09,    9.07,   -6.20,    1.28,    0.27,    6.16
 51,   14,  5, 1,   17.48,    6.55,  -25.89,   11.46,   -1.75,    0.95,    1.04,    6.69
 22,   28,  6, 1,   16.75,    6.99,  -25.91,   -3.07,    0.00,   -0.91,    0.31,    2.90
 44,   28,  7, 1,   17.11,    6.68,  -25.96,   -1.55,    1.87,   -1.30,    0.53,    5.97
 99,   28,  8, 1,   16.74,    6.18,  -26.14,  -11.93,    2.05,   -1.68,    0.16,    4.23
 67,   28,  9, 1,   16.26,    6.61,  -26.17,  -23.57,  -10.20,   -3.11,    0.39,    4.10
100,   28, 10, 1,   16.34,    6.20,  -26.22,  -22.37,    0.25,   -2.67,    0.58,    5.68
 34,   56, 11, 1,   16.76,    6.79,  -26.04,   -9.43,  -11.00,   -2.64,    0.17,    3.17
 14,   56, 12, 1,   15.76,    6.64,  -26.29,  -22.88,  -22.13,   -1.80,    0.25,    4.12
  1,   56, 13, 1,   15.99,    6.58,  -26.13,  -16.59,  -14.95,   -1.94,    0.35,    4.15
 24,   56, 14, 1,   17.65,    7.04,  -25.62,    9.16,   14.80,   -1.48,    0.45,    5.73
 37,   56, 15, 1,   17.16,    6.60,  -25.96,    0.54,   17.25,   -1.86,    0.39,    3.95
 90, 1456, 16, 1,   16.96,    6.22,  -26.18,   -6.57,  -11.00,   -1.42,    0.05,    3.61
108, 1456, 17, 1,   17.66,    6.37,  -26.01,   11.57,   -1.13,    0.08,    0.11,    5.63
 96, 1456, 18, 1,   16.77,    6.39,  -26.13,   -7.50,  -11.95,   -0.71,    0.05,    3.08
 98, 1456, 19, 1,   16.34,    6.33,  -26.18,  -19.99,  -19.20,   -1.77,    0.10,    6.82
 79, 1456, 20, 1,   17.42,    6.63,  -25.94,    3.74,   14.25,   -0.99,    0.08,    3.79
 56,    0, 21, 1,   16.89,    6.57,  -26.07,   -4.69,   -5.70,   -0.70,    0.16,    4.79
 21,    0, 22, 1,   16.72,    6.90,  -25.95,   -3.97,   -5.70,   -0.98,    0.17,    3.98
 29,   14,  1, 1,   17.42,    6.46,  -25.97,   17.51,   19.00,    1.66,    0.23,    3.94
