# VP09   2013-10-25_17-34-25
# Elapsed time of measurement: 1371 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 75,   14,  1, 1,   20.79,   11.28,  -28.09,   -1.73,   12.00,   -5.22,    0.47,   16.12
 22,   14,  2, 1,   17.82,   10.20,  -28.13,   -6.26,    9.00,   -3.53,    0.26,   12.87
 23,   14,  3, 1,   16.85,   10.01,  -28.30,   -8.65,   15.00,   -1.72,    0.43,   12.60
 45,   14,  4, 1,   17.97,    7.56,  -27.92,   39.26,    9.00,    0.08,    0.48,    4.75
  8,   14,  5, 1,   17.43,    7.86,  -28.10,   33.16,    4.00,    1.28,    0.40,    4.68
 11,   28,  6, 1,   16.45,    9.26,  -28.10,    6.19,   20.00,    0.84,    0.47,    8.79
 46,   28,  7, 1,   16.94,    9.85,  -28.29,  -13.23,  -15.00,   -3.79,    0.57,   23.52
 30,   28,  8, 1,   16.96,   10.41,  -28.26,   -5.57,   -9.00,   -1.36,    0.66,   14.53
 68,   28,  9, 1,   18.57,    7.87,  -28.07,  -15.90,    1.00,   -7.67,    0.30,    9.89
 48,   28, 10, 1,   16.42,   11.06,  -28.04,   -6.33,   25.00,   -0.91,    0.17,   22.24
 49,   56, 11, 1,   17.78,    9.84,  -28.20,   -1.24,   -3.00,   -2.51,    0.29,   15.29
110,   56, 12, 1,   18.95,    7.99,  -27.40,   -5.01,   -8.00,   -2.84,    0.45,    7.96
 37,   56, 13, 1,   17.86,    7.55,  -28.18,   34.80,   18.00,   -1.19,    0.95,   15.98
 18,   56, 14, 1,   16.03,    9.31,  -28.11,    2.17,    7.00,    3.58,    0.11,   12.25
 14,   56, 15, 1,   16.84,    8.72,  -28.27,    1.67,    0.00,   -2.47,    0.74,    4.56
 32, 1456, 16, 1,   16.59,    9.44,  -28.21,  -11.46,   11.00,   -3.64,    0.72,   20.93
 76, 1456, 17, 1,   20.63,   11.25,  -28.09,    8.97,  -11.00,   -1.58,    0.25,   16.33
 58, 1456, 18, 1,   16.29,    7.01,  -28.11,    0.37,   -8.00,    2.26,    0.66,   16.55
 59, 1456, 19, 1,   17.17,    8.79,  -28.57,   -9.44,    4.00,    0.41,    0.59,   12.57
 51, 1456, 20, 1,   18.35,    5.24,  -28.40,   43.29,   11.00,   -5.38,    0.32,    6.45
 73,    0, 21, 1,   20.88,    9.94,  -28.19,   32.63,   -5.70,   -2.29,    0.30,   18.46
 17,    0, 22, 1,   16.63,    8.81,  -28.16,   -0.67,   -5.70,   -0.30,    0.38,    8.52
 86,   14,  1, 1,   18.61,   12.38,  -28.18,  -16.82,   12.00,   -5.39,    0.25,    7.00
 63,   14,  2, 1,   17.24,    8.90,  -27.86,   -3.39,    9.00,   -6.43,    0.02,   18.32
 61,   14,  3, 1,   17.62,    6.53,  -28.29,   25.66,   15.00,    2.81,    0.74,    7.31
108,   14,  4, 1,   20.73,    4.08,  -27.53,   42.61,    9.00,   -6.96,    0.40,    6.76
106,   14,  5, 1,   20.09,    5.62,  -27.56,   33.63,    4.00,   -1.79,    0.66,    4.57
 13,   28,  6, 1,   16.47,    8.75,  -28.33,   -2.64,   20.00,   -1.82,    0.31,   11.71
 27,   28,  7, 1,   16.95,   11.20,  -28.11,  -11.13,  -15.00,   -2.58,    0.40,    9.05
 82,   28,  8, 1,   18.45,   11.71,  -28.18,   -5.20,   -9.00,    2.98,    0.30,    4.94
 40,   28,  9, 1,   14.48,    7.60,  -28.51,  -35.51,    1.00,   -3.38,    0.14,   21.88
 15,   28, 10, 1,   18.06,    8.12,  -27.95,   -7.79,   25.00,   -7.95,    0.47,   14.01
 83,   56, 11, 1,   19.44,   11.95,  -28.01,  -10.86,   -3.00,   -3.84,    0.27,    5.37
