# VP01   2013-10-16_12-23-41
# Elapsed time of measurement: 502 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 76,  14,  1, 1,   14.06,    6.98,  -29.41,   11.98,   13.00,   -2.22,    0.09,    3.26,   0
 82,  14,  2, 1,   13.20,    7.38,  -29.55,   -0.68,   -6.71,    1.14,    0.21,    3.02,   0
  7,  14,  3, 1,   13.57,    7.88,  -29.45,   12.57,   -2.31,   -1.44,    0.22,    6.07,   3
 80,  14,  4, 1,   12.44,    7.47,  -29.57,  -17.43,  -10.70,    2.94,    0.29,    2.83,   3
 12,  14,  5, 1,   15.47,    7.46,  -29.14,   23.60,    1.20,   -6.15,    0.39,    9.11,   3
 42,  14,  6, 1,   12.76,    1.30,  -28.83,  120.70,    5.43,  -30.52,    0.46,    4.04,   3
 28,  28,  7, 1,   12.33,    7.81,  -29.50,  -10.68,   -9.00,    1.50,    0.22,    2.90,   0
 43,  28,  8, 1,   12.28,    8.16,  -29.53,   -7.14,   -3.71,    2.23,    0.38,    3.94,   0
 94,  28,  9, 1,   12.81,    7.75,  -29.54,   -2.67,    1.69,    2.13,    0.45,    3.90,   0
118,  28, 10, 1,   11.26,    7.89,  -29.45,  -30.65,  -22.70,    1.59,    0.18,    3.69,   0
 45,  28, 11, 1,   12.33,    7.92,  -29.38,  -19.95,   -8.80,    0.88,    0.26,    3.83,   0
 17,  28, 12, 1,   11.89,    8.82,  -29.37,  -16.70,   -2.57,    0.42,    0.26,    3.18,   3
117,  56, 13, 1,   12.30,    7.52,  -29.42,   -9.29,   -6.00,    1.44,    0.26,    2.16,   0
 71,  56, 14, 1,   12.88,    7.31,  -29.57,   -7.06,   -4.71,    1.99,    0.25,    2.95,   0
 70,  56, 15, 1,   12.78,    7.62,  -29.55,   -8.23,   -1.31,    1.79,    0.26,    5.83,   3
 60,  56, 16, 1,   12.99,    8.11,  -29.42,   -4.42,   -2.70,    1.01,    0.40,    3.73,   0
 14,  56, 17, 1,   11.30,    9.01,  -29.34,  -28.97,  -24.80,    0.41,    0.27,    2.00,   0
 32,  56, 18, 1,   11.82,    8.16,  -29.42,  -20.24,  -13.57,    1.53,    0.24,    5.26,   3
 59, 1456, 19, 1,   12.64,    8.28,  -29.45,  -11.50,  -11.00,    1.22,    0.05,    3.72,   0
113, 1456, 20, 1,   13.34,    7.44,  -29.21,   11.53,    5.29,   -2.72,    0.11,    4.62,   0
100, 1456, 21, 1,   13.60,    6.69,  -29.53,    7.38,    6.69,    0.23,    0.05,    3.03,   0
 97, 1456, 22, 1,   11.88,    7.62,  -29.60,  -28.35,  -24.70,    2.88,    0.09,    3.24,   0
130, 1456, 23, 1,   11.78,    8.74,  -29.26,  -20.42,  -17.80,    1.04,    0.08,    3.59,   0
 51, 1456, 24, 1,   12.37,    7.80,  -29.58,  -13.42,  -12.57,    2.08,    0.18,    2.58,   0
 72,   0, 25, 1,   12.84,    7.09,  -29.60,   -7.47,   -5.70,    2.41,    0.05,    2.22,   0
 62,   0, 26, 1,   12.81,    7.38,  -29.58,   -7.60,   -5.70,    2.09,    0.13,    3.54,   0
112,  14,  1, 1,   13.35,    7.06,  -29.23,   12.90,   13.00,   -3.03,    0.36,    3.65,   0
 61,  14,  2, 1,   13.29,    8.03,  -29.39,    0.46,   -6.71,    0.46,    0.17,    3.72,   0
 47,  14,  3, 1,   14.04,    7.57,  -29.16,   17.77,   -2.31,   -2.58,    0.57,    4.95,   3
126,  14,  4, 1,   14.27,    7.30,  -29.04,   29.07,  -10.70,   -4.44,    0.36,    3.08,   3
 38,  14,  5, 1,   14.28,    7.94,  -29.23,   10.97,    1.20,   -3.02,    0.56,    8.77,   3
 15,  14,  6, 1,   13.47,    1.55,  -28.97,  122.62,    5.43,  -28.34,    0.70,    5.14,   0
 95,  28,  7, 1,   12.40,    7.50,  -29.70,  -11.59,   -9.00,    3.22,    0.40,    2.78,   0
 57,  28,  8, 1,   13.16,    8.24,  -29.33,   -3.30,   -3.71,    0.06,    0.34,    3.10,   0
 27,  28,  9, 1,   12.79,    7.98,  -29.37,   -4.74,    1.69,   -0.05,    0.31,    3.47,   3
101,  28, 10, 1,   12.10,    7.21,  -29.63,  -32.06,  -22.70,    2.54,    0.12,    4.23,   3
 56,  28, 11, 1,   12.84,    7.89,  -29.42,  -17.62,   -8.80,   -0.35,    0.48,    3.91,   0
104,  28, 12, 1,   12.78,    7.59,  -29.61,  -14.62,   -2.57,    1.74,    0.16,    2.27,   3
 69,  56, 13, 1,   12.78,    7.35,  -29.61,   -7.74,   -6.00,    2.09,    0.35,    2.96,   0
  3,  56, 14, 1,   12.52,    7.10,  -29.55,   -9.33,   -4.71,    1.17,    0.47,    2.75,   0
 55,  56, 15, 1,   13.18,    7.89,  -29.48,   -2.92,   -1.31,    0.03,    0.33,    3.96,   0
128,  56, 16, 1,   12.00,    8.45,  -29.38,   -7.70,   -2.70,    2.33,    0.50,    5.66,   0
124,  56, 17, 1,   11.30,    7.95,  -29.46,  -30.02,  -24.80,    1.32,    0.21,    2.83,   0
 25,  56, 18, 1,   12.01,    7.90,  -29.54,  -18.96,  -13.57,    1.60,    0.44,    3.63,   0
121, 1456, 19, 1,   12.13,    7.92,  -29.41,  -11.63,  -11.00,    1.52,    0.05,    3.58,   0
 64, 1456, 20, 1,   13.81,    7.04,  -29.41,   13.22,    5.29,   -1.22,    0.07,    3.70,   0
 20, 1456, 21, 1,   13.15,    7.85,  -29.31,    8.05,    6.69,   -0.95,    0.15,    3.89,   0
 66, 1456, 22, 1,   12.12,    7.95,  -29.52,  -27.50,  -24.70,    0.89,    0.11,    3.53,   0
119, 1456, 23, 1,   11.78,    7.92,  -29.45,  -17.43,  -17.80,    2.37,    0.13,    3.02,   0
 78, 1456, 24, 1,   12.72,    7.38,  -29.62,  -14.06,  -12.57,    1.99,    0.09,    1.23,   0
 99,   0, 25, 1,   12.98,    6.80,  -29.65,   -6.24,   -5.70,    2.37,    0.13,    2.60,   0
 68,   0, 26, 1,   12.81,    7.40,  -29.57,   -6.93,   -5.70,    2.07,    0.13,    3.05,   0
 37,  14,  1, 1,   13.58,    6.94,  -29.37,   13.19,   13.00,   -2.06,    0.24,    1.14,   0
 49,  14,  2, 1,   13.05,    7.80,  -29.45,    0.76,   -6.71,    0.58,    0.11,    2.85,   0
 18,  14,  3, 1,   13.67,    8.04,  -29.10,   17.16,   -2.31,   -2.39,    0.19,    6.22,   3
129,  14,  4, 1,   15.11,    6.66,  -28.90,   44.44,  -10.70,   -8.00,    0.47,    3.00,   3
114,  14,  5, 1,   13.88,    3.55,  -28.94,   91.33,    1.20,  -23.91,    0.65,    8.20,   3
 88,  14,  6, 1,   12.34,    1.33,  -29.04,  118.91,    5.43,  -31.13,    0.53,    4.15,   3
 33,  28,  7, 1,   12.29,    8.05,  -29.47,  -10.95,   -9.00,    0.94,    0.32,    3.11,   0
 91,  28,  8, 1,   12.85,    7.84,  -29.56,   -6.92,   -3.71,    0.98,    0.36,    3.97,   0
120,  28,  9, 1,   12.67,    7.77,  -29.32,    0.71,    1.69,    0.32,    0.51,    3.72,   0
125,  28, 10, 1,   11.46,    8.26,  -29.30,  -31.19,  -22.70,    0.19,    0.27,    3.89,   0
  6,  28, 11, 1,   11.80,    8.61,  -29.71,  -20.33,   -8.80,    1.72,    0.16,    1.22,   0
 41,  28, 12, 1,   12.59,    7.55,  -29.53,  -15.22,   -2.57,    1.49,    0.27,    3.01,   3
 39,  56, 13, 1,   12.99,    8.03,  -29.41,   -6.06,   -6.00,   -0.04,    0.22,    2.94,   0
 23,  56, 14, 1,   12.51,    8.03,  -29.43,   -7.34,   -4.71,    0.70,    0.37,    2.60,   0
110,  56, 15, 1,   12.45,    7.64,  -29.37,   -3.98,   -1.31,   -0.36,    0.10,    3.14,   0
 29,  56, 16, 1,   12.48,    8.08,  -29.44,   -8.78,   -2.70,    0.92,    0.22,    3.85,   0
 13,  56, 17, 1,   11.19,    9.06,  -29.40,  -28.25,  -24.80,    0.90,    0.43,    3.92,   0
111,  56, 18, 1,   11.65,    7.63,  -29.47,  -18.43,  -13.57,    1.75,    0.78,    3.61,   0
 81, 1456, 19, 1,   12.65,    7.45,  -29.62,  -11.12,  -11.00,    2.82,    0.07,    2.63,   0
 79, 1456, 20, 1,   13.94,    6.83,  -29.47,   12.14,    5.29,   -1.48,    0.12,    3.71,   0
 73, 1456, 21, 1,   13.79,    7.00,  -29.42,    8.08,    6.69,   -1.06,    0.06,    4.78,   0
 54, 1456, 22, 1,   12.08,    7.72,  -29.56,  -27.38,  -24.70,    1.31,    0.13,    3.90,   0
 92, 1456, 23, 1,   12.30,    7.86,  -29.59,  -20.39,  -17.80,    1.48,    0.07,    3.65,   0
 77, 1456, 24, 1,   12.65,    7.44,  -29.65,  -14.51,  -12.57,    2.13,    0.11,    4.52,   0
 85,   0, 25, 1,   12.87,    6.99,  -29.64,   -7.26,   -5.70,    2.43,    0.08,    2.78,   0
 46,   0, 26, 1,   12.72,    7.19,  -29.56,   -7.56,   -5.70,    1.60,    0.42,    2.76,   0
 53,  14,  1, 1,   13.79,    7.28,  -29.40,   13.61,   13.00,   -1.90,    0.21,    3.81,   0
 89,  14,  2, 1,   13.21,    7.73,  -29.43,   -1.18,   -6.71,    0.34,    0.20,    4.93,   0
  2,  14,  3, 1,   13.35,    6.93,  -29.33,    3.00,   -2.31,   -1.05,    0.19,    4.09,   0
 11,  14,  4, 1,   14.39,    7.63,  -29.07,   24.29,  -10.70,   -5.05,    0.47,    6.90,   3
109,  14,  5, 1,   13.00,    7.90,  -29.19,    8.60,    1.20,   -3.08,    0.83,   11.95,   3
  4,  14,  6, 1,   15.74,    1.38,  -29.82,  120.98,    5.43,  -30.25,    0.96,    8.13,   3
 44,  28,  7, 1,   12.46,    7.96,  -29.49,   -8.29,   -9.00,    1.65,    0.46,    3.76,   0
 24,  28,  8, 1,   12.64,    7.97,  -29.41,   -6.85,   -3.71,    0.41,    0.52,    1.95,   0
 63,  28,  9, 1,   13.17,    7.34,  -29.47,   -1.76,    1.69,    1.27,    0.56,    2.73,   0
 87,  28, 10, 1,   12.01,    7.08,  -29.66,  -31.31,  -22.70,    2.74,    0.21,    3.95,   0
105,  28, 11, 1,   12.61,    7.42,  -29.59,  -22.93,   -8.80,    1.63,    0.37,    5.76,   0
 98,  28, 12, 1,   12.36,    7.76,  -29.55,  -16.79,   -2.57,    2.70,    0.29,    4.12,   3
108,  56, 13, 1,   13.03,    7.13,  -29.64,   -6.67,   -6.00,    2.43,    0.14,    1.31,   0
 96,  56, 14, 1,   12.70,    7.58,  -29.63,   -8.25,   -4.71,    2.52,    0.29,    2.57,   0
 16,  56, 15, 1,   12.75,    8.79,  -29.28,   -4.64,   -1.31,   -1.17,    0.45,    4.24,   0
 19,  56, 16, 1,   12.48,    8.41,  -29.37,   -3.97,   -2.70,    0.49,    0.38,    2.99,   0
