# VP13   2013-10-28_17-27-13
# Elapsed time of measurement: 1275 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 40,   14,  1, 1,   15.82,    6.40,  -26.36,   21.32,   19.00,   -0.24,    0.04,   11.31
 64,   14,  2, 1,   15.96,    5.33,  -26.36,   35.67,   13.87,   -1.19,    0.14,   13.25
 12,   14,  3, 1,   15.95,    5.56,  -26.56,   23.00,   -4.95,    0.24,    0.31,   14.02
 80,   14,  4, 1,   15.13,    5.77,  -26.50,   21.11,   -6.20,   -0.06,    0.30,   20.51
 31,   14,  5, 1,   16.03,    6.14,  -26.39,   26.90,   -1.75,   -0.40,    0.09,   13.13
 46,   28,  6, 1,   14.77,    6.57,  -26.46,    0.42,    0.00,   -0.20,    0.17,    6.25
 93,   28,  7, 1,   13.96,    6.18,  -26.48,   -2.03,    1.87,    2.43,    0.40,   15.98
 78,   28,  8, 1,   14.15,    6.50,  -26.55,   -4.70,    2.05,    1.06,    0.16,    6.33
 98,   28,  9, 1,   13.65,    5.85,  -26.62,  -15.72,  -10.20,    1.59,    0.56,   10.43
110,   28, 10, 1,   14.24,    6.32,  -26.55,  -12.13,    0.25,    2.72,    0.28,    9.84
 47,   56, 11, 1,   14.48,    6.49,  -26.45,   -9.19,  -11.00,   -1.23,    0.21,   13.80
 36,   56, 12, 1,   13.86,    6.31,  -26.81,  -22.46,  -22.13,    0.61,    0.34,    9.11
 18,   56, 13, 1,   14.39,    6.35,  -26.69,  -14.82,  -14.95,   -0.10,    0.26,    9.45
 87,   56, 14, 1,   14.85,    5.96,  -26.51,   17.99,   14.80,    2.33,    0.37,    8.38
  2,   56, 15, 1,   15.24,    6.41,  -26.50,    1.12,   17.25,   -0.60,    0.20,   16.20
 71, 1456, 16, 1,   14.37,    6.87,  -26.53,   -7.63,  -11.00,   -0.29,    0.04,   15.48
 59, 1456, 17, 1,   15.44,    6.03,  -26.43,   19.47,   -1.13,    0.21,    0.76,   17.10
 62, 1456, 18, 1,   13.95,    6.44,  -26.52,   -8.52,  -11.95,    1.52,    0.06,    9.32
 68, 1456, 19, 1,   13.01,    6.07,  -26.57,  -38.05,  -19.20,   -0.91,    0.11,    9.88
 32, 1456, 20, 1,   15.64,    6.50,  -26.45,   16.19,   14.25,   -0.06,    0.31,    9.08
 72,    0, 21, 1,   14.33,    6.86,  -26.51,   -1.50,   -5.70,    1.49,    0.09,   12.91
104,    0, 22, 1,   13.36,    5.66,  -26.69,   -8.69,   -5.70,    5.35,    0.14,    6.51
 95,   14,  1, 1,   15.21,    5.65,  -26.39,   25.59,   19.00,    0.69,    0.23,    4.51
 61,   14,  2, 1,   15.72,    5.64,  -26.35,   29.23,   13.87,   -0.11,    0.13,    7.29
 58,   14,  3, 1,   15.53,    6.45,  -26.32,   12.07,   -4.95,   -1.52,    0.41,    9.88
 94,   14,  4, 1,   15.00,    5.93,  -26.37,   21.35,   -6.20,    1.42,    0.47,   13.64
108,   14,  5, 1,   16.48,    5.26,  -26.32,   42.97,   -1.75,   -1.67,    0.16,   19.20
101,   28,  6, 1,   14.09,    5.78,  -26.58,    0.18,    0.00,    2.72,    0.49,    9.62
103,   28,  7, 1,   14.21,    5.59,  -26.66,    8.08,    1.87,    3.15,    0.45,    9.05
 56,   28,  8, 1,   15.07,    6.38,  -26.35,    1.22,    2.05,   -0.48,    0.24,   11.73
 81,   28,  9, 1,   13.04,    6.12,  -26.61,  -30.06,  -10.20,    1.79,    0.17,   23.67
  8,   28, 10, 1,   14.40,    6.84,  -26.58,  -12.87,    0.25,    0.28,    0.30,   15.02
 42,   56, 11, 1,   13.79,    6.83,  -26.51,  -19.35,  -11.00,   -0.55,    0.13,    6.12
 85,   56, 12, 1,   13.24,    6.00,  -26.70,  -24.51,  -22.13,    2.79,    0.22,   16.68
 53,   56, 13, 1,   14.04,    6.51,  -26.59,  -14.89,  -14.95,    0.05,    0.37,   11.95
 25,   56, 14, 1,   15.08,    6.58,  -26.51,    1.32,   14.80,    1.00,    0.31,   21.44
 27,   56, 15, 1,   15.63,    6.42,  -26.50,   14.55,   17.25,    0.95,    0.37,   14.58
 88, 1456, 16, 1,   13.78,    6.22,  -26.63,  -10.95,  -11.00,    3.13,    0.40,   14.61
 13, 1456, 17, 1,   15.75,    5.95,  -26.54,   19.61,   -1.13,    1.02,    0.12,   11.94
 44, 1456, 18, 1,   14.09,    6.35,  -26.64,  -12.55,  -11.95,    0.13,    0.08,    8.41
 89, 1456, 19, 1,   13.82,    6.26,  -26.64,  -17.86,  -19.20,    1.39,    0.08,   13.15
 14, 1456, 20, 1,   14.87,    6.40,  -26.59,   -0.38,   14.25,    1.47,    0.09,   10.18
 39,    0, 21, 1,   14.24,    6.76,  -26.55,   -9.33,   -5.70,    0.69,    0.06,    8.57
  9,    0, 22, 1,   14.64,    6.66,  -26.62,   -6.57,   -5.70,    0.88,    0.11,   12.60
 83,   14,  1, 1,   15.34,    5.81,  -26.46,   18.11,   19.00,   -0.17,    0.14,   11.21
 92,   14,  2, 1,   15.69,    5.07,  -26.37,   37.94,   13.87,   -1.05,    0.58,    9.11
102,   14,  3, 1,   14.46,    5.84,  -26.57,   18.25,   -4.95,    3.76,    0.42,   12.93
 22,   14,  4, 1,   16.49,    5.12,  -26.42,   36.06,   -6.20,   -1.43,    0.28,   26.20
