# VP01   2013-10-15_17-26-54
# Elapsed time of measurement: 320 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
126,  14,  1, 1,   15.92,    7.67,  -26.45,    6.03,   13.00,   -2.76,    0.24,    1.88
 44,  14,  2, 1,   14.62,    8.26,  -26.46,   -5.67,   -6.71,   -3.87,    0.12,    2.15
122,  14,  3, 1,   15.30,    7.84,  -26.40,   -9.30,   -2.31,   -2.98,    0.20,    1.96
114,  14,  4, 1,   15.13,    8.18,  -26.32,  -11.49,  -10.70,   -3.63,    0.54,    2.66
 45,  14,  5, 1,   15.78,    5.28,  -26.50,   83.96,    1.20,   -5.37,    0.55,    7.96
108,  14,  6, 1,   13.56,    5.52,  -26.38,  108.76,    5.43,   -6.42,    0.20,    3.04
129,  28,  7, 1,   14.56,    7.96,  -26.54,   -9.08,   -9.00,   -0.67,    0.06,    3.30
 12,  28,  8, 1,   15.11,    7.98,  -26.57,   -2.76,   -3.71,   -2.44,    0.29,    1.82
 20,  28,  9, 1,   14.91,    7.77,  -26.60,   -7.88,    1.69,   -1.77,    0.30,    2.02
 65,  28, 10, 1,   14.88,    8.01,  -26.43,  -23.39,  -22.70,   -2.39,    0.38,    2.03
 42,  28, 11, 1,   13.66,    8.17,  -26.51,  -19.90,   -8.80,   -3.11,    0.27,    2.27
124,  28, 12, 1,   14.99,    7.54,  -26.43,  -13.97,   -2.57,   -2.19,    0.22,    1.93
 82,  56, 13, 1,   15.47,    7.64,  -26.58,   -6.73,   -6.00,   -1.98,    0.45,    2.18
 31,  56, 14, 1,   15.05,    8.16,  -26.43,  -10.46,   -4.71,   -2.45,    0.22,    2.75
 53,  56, 15, 1,   15.72,    7.90,  -26.45,   -6.09,   -1.31,   -3.12,    0.13,    1.90
 58,  56, 16, 1,   14.44,    8.17,  -26.45,   -7.44,   -2.70,   -2.61,    0.31,    2.78
112,  56, 17, 1,   13.88,    8.15,  -26.37,  -30.43,  -24.80,   -2.73,    0.18,    2.67
 77,  56, 18, 1,   15.66,    7.83,  -26.47,  -10.85,  -13.57,   -4.17,    0.33,    2.25
  1, 1456, 19, 1,   14.25,    7.90,  -26.59,  -11.32,  -11.00,   -0.73,    0.04,    2.85
 55, 1456, 20, 1,   16.56,    7.70,  -26.47,    8.20,    5.29,   -3.73,    0.14,    2.07
109, 1456, 21, 1,   15.70,    8.02,  -26.40,    6.50,    6.69,   -4.43,    0.08,    2.88
 30, 1456, 22, 1,   14.14,    8.13,  -26.46,  -26.29,  -24.70,   -2.08,    0.07,    2.14
 71, 1456, 23, 1,   14.72,    8.10,  -26.48,  -18.87,  -17.80,   -2.69,    0.05,    1.95
111, 1456, 24, 1,   14.62,    8.26,  -26.40,  -14.44,  -12.57,   -2.74,    0.09,    2.09
 16,   0, 25, 1,   14.83,    7.78,  -26.58,  -12.21,   -5.70,   -2.37,    0.10,    1.94
 90,   0, 26, 1,   15.36,    7.76,  -26.51,  -11.34,   -5.70,   -1.73,    0.11,    1.85
106,  14,  1, 1,   15.75,    7.63,  -26.57,    8.91,   13.00,   -2.33,    0.36,    4.75
 50,  14,  2, 1,   15.60,    8.07,  -26.45,   -5.80,   -6.71,   -2.82,    0.13,    1.88
 64,  14,  3, 1,   16.13,    7.99,  -26.35,    4.08,   -2.31,   -2.26,    0.13,    2.24
 11,  14,  4, 1,   16.18,    8.14,  -26.21,    8.46,  -10.70,   -4.50,    0.50,    2.87
 62,  14,  5, 1,   12.85,    7.23,  -26.76,   88.19,    1.20,   -5.79,    0.46,    5.91
 47,  14,  6, 1,   12.63,    5.61,  -26.56,  118.73,    5.43,   -5.96,    0.43,    3.85
 84,  28,  7, 1,   15.77,    7.80,  -26.40,   -4.76,   -9.00,   -2.93,    0.26,    1.95
 51,  28,  8, 1,   15.46,    7.98,  -26.48,   -8.60,   -3.71,   -2.71,    0.35,    1.77
 29,  28,  9, 1,   15.27,    8.26,  -26.36,   -6.47,    1.69,   -2.51,    0.24,    2.77
110,  28, 10, 1,   13.57,    8.06,  -26.50,  -30.10,  -22.70,   -1.98,    0.46,    2.86
