# VP07   2013-11-01_18-22-39
# Elapsed time of measurement: 448 s
# Visual calibration
# n,x,y,z,phi,std(phi)
0, 0.00, 0.00, 0.00, 0.00, 0.00


# Localization experiment
# mode: 0 => generic; 14/28/56/1456 => NFC-HOA with 14/28/56/14 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 32,   14,  1, 1,   19.04,    3.88,  -24.92,   12.38,   13.00,   -3.06,    0.72,    2.99
 26,   14,  2, 1,   18.98,    3.56,  -25.00,    0.42,   -6.71,   -3.48,    0.07,    4.25
 73,   14,  3, 1,   18.45,    3.58,  -24.91,    4.64,   -2.31,    0.03,    0.48,    3.24
 55,   14,  4, 1,   18.76,    3.53,  -24.92,   -3.60,  -10.70,   -2.72,    0.15,    2.20
122,   14,  5, 1,   19.85,    4.70,  -24.55,   26.04,    1.20,   -3.72,    1.04,    6.08
 30,   14,  6, 1,   19.37,    3.74,  -24.80,   25.46,    5.43,   -3.53,    0.38,    4.01
107,   28,  7, 1,   18.51,    4.22,  -24.89,  -12.31,   -9.00,   -2.36,    0.18,    1.58
  2,   28,  8, 1,   18.31,    4.70,  -24.92,  -10.64,   -3.71,   -0.38,    0.15,    3.86
 57,   28,  9, 1,   18.52,    3.16,  -25.02,   -3.63,    1.69,   -1.47,    0.28,    1.52
 39,   28, 10, 1,   18.42,    3.54,  -24.91,  -25.03,  -22.70,   -3.74,    0.56,    3.64
 46,   28, 11, 1,   18.38,    3.52,  -24.96,  -20.79,   -8.80,   -1.85,    0.52,    3.01
 52,   28, 12, 1,   19.02,    3.77,  -24.79,  -13.69,   -2.57,   -5.45,    0.23,    3.05
 83,   56, 13, 1,   19.10,    3.81,  -24.93,  -12.13,   -6.00,   -5.45,    0.26,    3.49
 16,   56, 14, 1,   18.95,    4.46,  -24.89,   -8.95,   -4.71,   -3.80,    0.08,    2.13
 33,   56, 15, 1,   18.63,    3.92,  -24.98,   -9.18,   -1.31,   -2.48,    0.18,    2.81
117,   56, 16, 1,   18.85,    4.57,  -24.82,   -8.30,   -2.70,   -4.31,    0.24,    1.51
 25,   56, 17, 1,   18.55,    3.67,  -24.92,  -30.34,  -24.80,   -5.13,    0.15,    4.33
 35,   56, 18, 1,   18.55,    3.70,  -24.95,  -23.16,  -13.57,   -3.95,    0.12,    3.10
 85, 1456, 19, 1,   19.20,    4.03,  -24.91,  -13.50,  -11.00,   -6.76,    0.76,    2.05
 70, 1456, 20, 1,   18.38,    2.69,  -25.06,   -0.81,    5.29,   -0.28,    0.06,    2.95
 96, 1456, 21, 1,   18.82,    4.33,  -24.89,    0.49,    6.69,   -2.36,    0.03,    3.33
 75, 1456, 22, 1,   18.79,    3.74,  -24.98,  -19.23,  -24.70,   -4.45,    0.72,    2.86
126, 1456, 23, 1,   18.25,    4.31,  -24.82,  -24.65,  -17.80,   -3.67,    0.04,    4.20
 92, 1456, 24, 1,   18.58,    4.21,  -24.91,  -17.46,  -12.57,   -3.61,    0.05,    4.09
 44,    0, 25, 1,   18.54,    3.42,  -25.02,  -11.93,   -5.70,   -2.10,    0.09,    2.87
108,    0, 26, 1,   18.41,    4.23,  -24.90,  -13.63,   -5.70,   -2.02,    0.06,    2.84
 91,   14,  1, 1,   18.74,    4.25,  -24.89,   11.15,   13.00,   -0.42,    0.13,    3.23
 63,   14,  2, 1,   18.45,    3.07,  -25.05,   -8.84,   -6.71,   -1.14,    0.16,    3.89
 49,   14,  3, 1,   18.79,    3.66,  -24.99,    0.60,   -2.31,   -2.76,    0.25,    2.13
 28,   14,  4, 1,   18.95,    4.06,  -24.82,   -4.65,  -10.70,   -4.16,    0.52,    4.05
 71,   14,  5, 1,   18.32,    2.65,  -25.10,    5.93,    1.20,    0.22,    0.16,    3.39
119,   14,  6, 1,   19.97,    4.42,  -24.58,   29.49,    5.43,   -3.47,    0.69,    3.82
118,   28,  7, 1,   18.85,    4.42,  -24.82,   -8.90,   -9.00,   -4.32,    0.30,    1.95
 15,   28,  8, 1,   19.05,    4.57,  -24.80,   -6.16,   -3.71,   -3.67,    0.30,    4.02
 67,   28,  9, 1,   17.98,    3.14,  -25.17,   -0.91,    1.69,    1.96,    0.33,    3.62
121,   28, 10, 1,   18.05,    4.23,  -24.71,  -36.94,  -22.70,   -5.72,    0.29,    3.42
 87,   28, 11, 1,   18.86,    3.76,  -24.92,  -23.49,   -8.80,   -5.42,    0.21,    3.74
128,   28, 12, 1,   18.52,    4.41,  -24.77,  -17.24,   -2.57,   -3.88,    0.29,    2.91
  6,   56, 13, 1,   18.37,    4.47,  -24.87,   -8.54,   -6.00,   -0.87,    0.34,    3.94
115,   56, 14, 1,   18.73,    4.75,  -24.84,   -9.73,   -4.71,   -3.98,    0.23,    3.88
 65,   56, 15, 1,   18.43,    3.03,  -25.04,   -5.18,   -1.31,   -0.51,    0.02,    3.33
  3,   56, 16, 1,   18.50,    4.34,  -24.87,  -13.68,   -2.70,   -1.77,    0.26,    3.52
 11,   56, 17, 1,   18.33,    4.06,  -24.97,  -20.09,  -24.80,   -2.64,    0.49,    4.10
  5,   56, 18, 1,   17.95,    4.23,  -24.85,  -23.45,  -13.57,   -0.93,    0.30,    3.92
 77, 1456, 19, 1,   18.93,    3.53,  -24.99,  -14.16,  -11.00,   -4.20,    0.10,    2.63
  7, 1456, 20, 1,   18.72,    4.69,  -24.85,   -0.26,    5.29,   -1.53,    0.22,    4.03
113, 1456, 21, 1,   19.16,    4.83,  -24.77,   -3.37,    6.69,   -5.04,    0.14,    2.31
 62, 1456, 22, 1,   18.60,    2.80,  -25.00,  -27.33,  -24.70,   -2.80,    0.07,    1.58
 37, 1456, 23, 1,   18.53,    3.86,  -24.90,  -29.48,  -17.80,   -5.56,    0.19,    6.01
 31, 1456, 24, 1,   18.72,    3.68,  -24.96,  -21.16,  -12.57,   -4.20,    0.16,    4.09
 88,    0, 25, 1,   19.00,    4.04,  -24.94,  -11.89,   -5.70,   -4.97,    0.06,    4.16
 45,    0, 26, 1,   18.58,    3.33,  -25.02,  -12.28,   -5.70,   -2.19,    0.08,    1.64
 17,   14,  1, 1,   19.22,    4.50,  -24.80,    6.74,   13.00,   -3.29,    0.25,    3.93
 69,   14,  2, 1,   18.37,    2.79,  -25.03,   -6.17,   -6.71,   -0.22,    0.15,    3.01
130,   14,  3, 1,   18.66,    4.49,  -24.94,   -3.75,   -2.31,   -2.19,    0.87,    2.78
 38,   14,  4, 1,   18.70,    3.85,  -24.73,   -3.97,  -10.70,   -2.61,    0.52,    3.96
 22,   14,  5, 1,   19.73,    4.26,  -24.75,   19.08,    1.20,   -5.14,    0.07,    3.34
110,   14,  6, 1,   19.20,    4.37,  -24.76,   23.15,    5.43,   -0.86,    0.11,    3.32
 95,   28,  7, 1,   18.63,    4.22,  -24.91,   -9.76,   -9.00,   -2.92,    0.12,    2.42
 21,   28,  8, 1,   18.84,    4.43,  -24.92,   -4.93,   -3.71,   -3.01,    0.23,    4.12
  9,   28,  9, 1,   18.71,    4.28,  -24.84,   -5.93,    1.69,   -2.55,    0.38,    4.03
111,   28, 10, 1,   18.28,    4.31,  -24.94,  -31.16,  -22.70,   -5.41,    0.29,    5.71
 80,   28, 11, 1,   19.10,    3.56,  -24.93,  -27.32,   -8.80,   -6.90,    0.25,    2.20
 24,   28, 12, 1,   18.71,    4.24,  -24.86,  -15.50,   -2.57,   -4.38,    0.21,    4.26
 53,   56, 13, 1,   18.82,    3.66,  -25.02,   -5.86,   -6.00,   -3.32,    0.23,    3.12
 12,   56, 14, 1,   18.43,    4.25,  -24.91,   -8.10,   -4.71,   -1.35,    0.13,    4.08
120,   56, 15, 1,   18.66,    4.61,  -24.82,  -10.65,   -1.31,   -2.83,    0.34,    3.51
116,   56, 16, 1,   18.94,    4.58,  -24.75,   -8.46,   -2.70,   -4.73,    0.38,    1.53
 93,   56, 17, 1,   18.29,    3.97,  -24.88,  -34.64,  -24.80,   -5.14,    0.06,    4.28
 59,   56, 18, 1,   18.63,    3.06,  -24.97,  -17.20,  -13.57,   -2.26,    0.18,    3.07
 27, 1456, 19, 1,   18.62,    3.94,  -24.95,  -13.42,  -11.00,   -3.28,    0.08,    4.53
 66, 1456, 20, 1,   18.30,    3.01,  -25.04,    7.43,    5.29,    0.61,    0.12,    3.04
 47, 1456, 21, 1,   18.41,    3.40,  -25.05,   -1.42,    6.69,   -0.66,    0.11,    2.87
 61, 1456, 22, 1,   18.63,    2.95,  -25.01,  -27.91,  -24.70,   -3.15,    0.08,    3.31
112, 1456, 23, 1,   18.56,    4.56,  -24.78,  -23.21,  -17.80,   -5.66,    0.08,    2.84
 48, 1456, 24, 1,   18.48,    3.40,  -25.02,  -17.32,  -12.57,   -2.39,    0.10,    3.03
