# VP03   2012-05-07_15-04-40
# Elapsed time of measurement: 524 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 26.49, 15.81, -69.71, -0.71, 0.04


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 72,   3,  1, 1,   27.78,   14.21,  -69.42,   -6.92,    0.00,   -2.15,    0.28,    2.61
 76,   3,  2, 1,   27.61,   13.59,  -69.54,  -17.92,   -5.71,   -3.70,    0.10,    5.40
  3,   3,  3, 1,   26.89,   13.63,  -69.79,  -27.72,  -11.31,   -4.19,    0.29,    2.23
124,   3,  4, 1,   27.08,   10.68,  -68.89,  -37.52,  -16.70,   -1.60,    0.23,    2.62
 93,   3,  5, 1,   26.43,   10.76,  -68.77,  -45.17,  -21.80,   -1.97,    0.29,    2.65
 22,   3,  6, 1,   27.07,   11.79,  -69.61,  -50.86,  -26.57,   -6.38,    0.06,    8.15
 46,   3,  7, 1,   26.34,   11.14,  -69.43,  -47.87,  -30.96,   -4.55,    0.13,    3.86
 33,   3,  8, 1,   26.43,   11.48,  -69.51,  -43.29,  -34.99,   -3.71,    0.07,    8.63
101,   8,  9, 1,   29.42,   13.92,  -68.39,   34.48,   35.00,   -2.95,    0.28,    6.71
102,   8, 10, 1,   28.59,   14.71,  -68.47,   20.15,   29.29,   -1.03,    0.08,    2.32
 44,   8, 11, 1,   29.54,   16.20,  -69.03,   18.30,   23.69,   -2.75,    0.23,    2.54
115,   8, 12, 1,   28.49,   14.44,  -68.53,   14.35,   18.30,   -1.30,    0.47,    3.56
 90,   8, 13, 1,   28.29,   14.92,  -68.72,    3.45,   13.20,   -2.38,    0.14,    5.06
 15,   8, 14, 1,   28.23,   15.25,  -69.55,   -5.19,    8.43,   -3.39,    0.21,    2.71
  5,   8, 15, 1,   28.66,   15.12,  -69.60,   -4.89,    4.04,   -4.23,    0.19,    5.48
  6,   8, 16, 1,   28.46,   14.74,  -69.62,   -9.39,    0.01,   -4.45,    0.11,    1.72
 52,  15, 17, 1,   28.59,   15.25,  -69.19,   12.79,   17.50,   -1.82,    0.16,    2.75
 50,  15, 18, 1,   28.27,   14.65,  -69.35,   -3.65,   11.79,   -2.96,    0.17,    2.18
 74,  15, 19, 1,   27.98,   14.96,  -69.17,   -1.10,    6.19,   -1.61,    0.15,    2.23
 37,  15, 20, 1,   27.53,   14.88,  -69.24,   -6.10,    0.80,   -1.36,    0.27,    1.49
117,  15, 21, 1,   27.49,   14.17,  -68.58,   -8.28,   -4.30,   -0.84,    0.15,    1.61
116,  15, 22, 1,   26.79,   13.75,  -68.74,  -14.64,   -9.07,   -0.23,    0.37,    2.55
  1,  15, 23, 1,   27.47,   14.15,  -69.90,  -21.38,  -13.46,   -4.82,    0.17,    5.46
114,  15, 24, 1,   26.84,   11.46,  -69.01,  -26.56,  -17.49,   -0.05,    0.11,    4.70
 62,   0, 25, 1,   28.10,   14.47,  -69.38,   -9.41,   -5.70,   -3.52,    0.32,    2.89
 69,   0, 26, 1,   27.64,   14.12,  -69.35,   -9.12,   -5.70,   -2.46,    0.21,    2.77
 20,   3,  1, 1,   27.27,   14.18,  -69.59,  -11.25,    0.00,   -2.59,    0.09,    4.50
  8,   3,  2, 1,   27.08,   14.75,  -69.57,  -16.93,   -5.71,   -2.58,    0.18,    2.57
 83,   3,  3, 1,   27.19,   12.92,  -68.99,  -25.83,  -11.31,   -3.64,    0.12,    2.93
 89,   3,  4, 1,   26.91,   11.19,  -68.99,  -35.72,  -16.70,   -1.94,    0.21,    2.73
 24,   3,  5, 1,   26.67,   10.51,  -69.69,  -47.47,  -21.80,   -3.13,    0.10,    3.51
112,   3,  6, 1,   26.20,   10.15,  -68.59,  -46.67,  -26.57,   -0.55,    0.07,    2.48
 19,   3,  7, 1,   26.19,   11.60,  -69.69,  -49.49,  -30.96,   -6.10,    0.12,    2.67
 91,   3,  8, 1,   26.44,   11.18,  -68.77,  -42.46,  -34.99,   -2.76,    0.27,    2.44
 61,   8,  9, 1,   32.66,   14.70,  -68.78,   35.36,   35.00,   -7.86,    0.14,    4.06
105,   8, 10, 1,   28.41,   15.27,  -68.35,   21.11,   29.29,   -0.50,    0.07,    2.37
 84,   8, 11, 1,   29.95,   15.29,  -68.37,   21.30,   23.69,   -4.01,    0.28,    4.68
109,   8, 12, 1,   27.42,   15.10,  -68.39,   14.52,   18.30,    0.79,    0.30,    6.70
 86,   8, 13, 1,   27.08,   15.16,  -68.66,    3.57,   13.20,   -0.18,    0.48,    5.96
 88,   8, 14, 1,   27.49,   14.81,  -68.74,   -1.32,    8.43,   -1.36,    0.25,    2.96
 17,   8, 15, 1,   28.33,   15.68,  -69.46,   -4.34,    4.04,   -3.76,    0.37,    3.53
