# VP05   2012-05-14_14-27-18
# Elapsed time of measurement: 803 s
# Visual calibration
# n,x,y,z,phi,std(phi)
1, 9.32, 5.28, -30.42, 0.28, 0.30


# Localization experiment
# mode: 0 => generic; 3/8/15 => WFS with 3/8/15 loudspeakers
# trial_number, mode, source, n, x, y, z, phi, real_phi, delta, stdev, elapsed_time
 45,   3,  1, 1,   10.33,    3.56,  -30.42,   -5.37,    0.00,    0.66,    0.14,    3.89
102,   3,  2, 1,   10.48,    3.01,  -30.18,  -12.92,   -5.71,   -1.94,    0.09,    4.16
105,   3,  3, 1,   10.51,    2.88,  -30.24,  -18.65,  -11.31,   -0.70,    0.24,    5.96
117,   3,  4, 1,   10.18,    2.25,  -30.12,  -27.65,  -16.70,    1.85,    0.36,    3.86
 87,   3,  5, 1,   11.03,    2.22,  -30.18,  -34.06,  -21.80,   -0.01,    0.10,    4.24
124,   3,  6, 1,   10.24,    1.23,  -29.89,  -42.52,  -26.57,    3.67,    0.14,    3.14
 75,   3,  7, 1,   10.63,    1.81,  -30.12,  -44.29,  -30.96,    2.67,    0.21,    9.11
 32,   3,  8, 1,   10.28,    1.93,  -30.25,  -36.00,  -34.99,    3.87,    0.15,    3.71
 17,   8,  9, 1,   12.10,    4.26,  -30.12,   34.25,   35.00,  -11.98,    0.22,    3.55
127,   8, 10, 1,   10.87,    4.15,  -29.96,   26.67,   29.29,   -5.73,    0.27,    4.08
116,   8, 11, 1,   10.82,    4.09,  -30.05,   22.73,   23.69,   -5.12,    0.23,    3.16
 77,   8, 12, 1,   10.83,    4.19,  -30.26,   14.47,   18.30,   -2.56,    0.11,    9.22
 62,   8, 13, 1,   10.96,    3.92,  -30.35,    6.49,   13.20,   -2.91,    0.17,    5.19
 85,   8, 14, 1,   11.23,    3.37,  -30.35,    1.79,    8.43,   -4.64,    0.14,    3.47
 93,   8, 15, 1,   10.51,    3.46,  -30.20,   -0.56,    4.04,   -2.64,    0.10,    3.31
 12,   8, 16, 1,   10.49,    3.91,  -30.27,   -0.62,    0.01,   -1.47,    0.30,    3.90
 16,  15, 17, 1,   10.92,    4.32,  -30.24,   17.03,   17.50,   -5.28,    0.20,    3.75
 23,  15, 18, 1,   11.15,    4.12,  -30.31,   12.53,   11.79,   -5.74,    0.29,    3.79
 44,  15, 19, 1,   10.64,    3.92,  -30.35,    6.36,    6.19,   -1.99,    0.18,    5.25
 97,  15, 20, 1,   10.45,    3.37,  -30.18,    0.88,    0.80,   -2.98,    0.26,    2.70
 22,  15, 21, 1,   10.95,    3.54,  -30.45,   -2.43,   -4.30,   -3.67,    0.27,    3.83
107,  15, 22, 1,   10.70,    3.36,  -30.21,  -10.76,   -9.07,   -2.02,    0.25,    5.16
